Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
HAL,,47.87,,23.4,26.7,,68.9,20.8,83.5,15.9,68.37,1.66,,52.86,3.5,0.38,0.25,30.66,2.13,63.72,62.22,79.87,1.71,0.87,,0.21,2.23,7.86,6.24,13.43,7.36,5.96,1.27,1.37,12.72,0.4,10.21,8.74,2.25,8.96,,6.77,3.59,40.59,19.22,17,,11.61,,43.35,2.71,10.19,9.55,,1.17,,,,,11.58,1.27,0.83,,,7.13,10.75,,1.3,3.79,1.54,10.94,39.81,21.16,28.72,,41.66,,6.82,,,,5,37837783753.00001,Oilfield Services/Equipment,Industrial Services
HALO,66.33,64.88,2.1,,,46.1,30.1,95.2,14.98,48.4,89.68,,48.28,75.19,4.76,6.12,0.44,60.23,10.36,307.98,31.1,88.47,2.59,3.32,,,,16.66,14.32,21.16,,11.54,7.35,8.77,6,0.21,41.45,5.12,,12.65,,44.69,18.59,64.5,82.09,25.41,,41.43,,50.35,16.92,19.94,19.41,,8.26,,,,,19.91,,0.65,,,19.4,22.21,,2.53,,9.15,20.54,130.47,27.86,156.62,,30.11,,,74.36,,,5,5173936601.000001,Biotechnology,Health Technology
HAS,54.05,40.4,,,1,,,,12.38,,50.63,4.64,17.62,40.72,1.94,0.58,0.3,63.36,1.47,85.12,71,78.05,,3.1,,0.71,4.43,,,15.51,13.65,11.44,2.84,2.81,,0.18,18.12,8.86,4.43,14.31,9.96,23.52,,48.79,59.95,2.77,,,,11.15,6.86,,16.08,,2.05,,,,,11.32,,0.93,,,9.04,,,1.39,,1.29,,,,,,8.35,,5.91,28.41,,,9,9208232271.000002,Recreational Products,Consumer Durables
HAYW,32.76,64.11,2.3,20.5,,6.8,18.2,,18.49,5.7,68.38,,4.67,66.08,2.42,1.1,0.28,16.36,2.62,159.67,48.67,72.48,4.1,0.72,,,,22.37,17.49,19.32,17.22,14.1,3.81,4.2,4.47,0.48,21.68,6.17,,21.71,,27.6,6.24,11.47,49.84,2.88,,9.47,,19.67,2.56,38.95,28.96,,3.61,,,,,16.63,,,,,14.95,18.53,,,,1.69,3.27,46.03,7.04,7.15,,6.13,,2.43,,,,5,2987912906.9999995,Recreational Products,Consumer Durables
HBI,58.26,54.04,,,,32.2,,9.7,,,58.79,,59.68,54.12,1.5,0.14,0.06,7.09,1.46,160.08,90.58,44.1,15.89,55.14,,,,51.33,26.3,11.85,13.49,11.17,1.62,1.18,1.95,0.01,9.99,19.89,,12.55,,122.03,,4.17,34.92,0.58,,,,3.05,39.36,,,,0.51,,,,,5.06,,0.52,,,4.71,9.76,,0.68,,0.86,,6.72,2.73,,,3.33,,19.2,10.73,,,7,1619975124.0,Apparel/Footwear,Consumer Non-Durables
HBM,101.28,54.38,,,1.7,26.9,,,17.06,10.8,54.64,0.16,12.31,52.82,1.38,1.07,0.42,9.01,1.86,51.06,48.33,21.84,1.66,0.5,,0.04,0.17,13.97,5.77,12.56,,,2,2.15,7.16,0.46,17.56,10.13,0.17,10.18,,47.87,10.27,5.68,26.17,5.11,,3.99,,19.9,1.44,40.4,25.97,,1.59,,,,,9.21,1.34,1.4,,,4.98,9.99,,1.13,1.51,1.49,1.54,7.28,6.55,3.79,,2.75,,,,,,5,1731128077.5480058,Other Metals/Minerals,Non-Energy Minerals
HCA,70.71,39.2,7.9,,77.4,17.6,17.8,,21.38,16.2,44.57,1.49,28.04,38.4,2.71,0.19,0.06,349.35,1.12,65.97,147.93,51.73,3.21,,,0.12,0.73,12.53,9.63,22.94,12.04,9.19,1.8,1.94,7.98,,8.45,6.64,0.75,14.18,21.09,12.89,6.54,346.38,84.85,5.19,,8.52,,15.09,,15.69,16.13,1.13,1.35,,0.58,0.62,,15.76,,1.35,,,8.73,15.61,0.98,1.31,,1,10.42,31.42,24.77,,,17.86,,3.94,23.98,,,10,69705085997.0,Hospital/Nursing Management,Health Services
HCC,29.49,66.71,,36.5,11.9,93.5,,101.6,106.65,28.2,85.55,0.65,,73.48,6.71,3.54,3.48,73.86,5.81,52.75,14.99,41.97,0.3,0.08,,0.04,0.44,7.37,5.55,59.04,5.39,4.02,1.44,1.98,13.57,0.81,3.2,1.32,0.44,12.03,27.13,,,46.08,28.38,77.03,,23.77,,24.71,1.85,10.2,10.16,0.83,2.38,,,,,75.37,0.91,,38.85,8.02,6.98,12.61,0.4,0.66,1.85,4.67,15.51,27.97,18.77,19.44,,21.65,,3.93,,,,6,2457335707.0,Coal,Energy Minerals
HCM,6.65,44.31,,10.9,,,,,87.12,46.4,37.24,,9.71,40.35,3.97,2.15,9.77,18.3,2.81,51.52,45.95,194.92,,0.11,,,,,,,,,3.13,9.73,,0.59,,,,117.32,,,,28.84,,,,,,,4.13,,,,12.66,,,,,,2.35,0.25,10.87,5.76,,19.51,,,4.13,2.68,,,,,,,,,,,,3,2619157884.27207,Pharmaceuticals: Major,Health Technology
HCP,72.41,50.58,,,,,,25.6,,32.6,49.85,,3.29,50.65,9.27,3.16,93.3,34.02,3.71,,34.32,77.58,,0.01,,,,,,205.98,,,8.69,8.93,,0.74,4.33,0.39,,96.36,,,13.92,36.28,81.98,,,,,,5.6,,,,10.75,,,,,246.47,,,7.98,6.32,174.41,,,,5.7,3.71,,,,,,,,0.02,,,,,4865896574.0,Packaged Software,Technology Services
HD,38.14,50.53,2.7,,11.7,9,8.2,5.6,30.04,7.5,57.63,4.35,19.11,49.7,6.19,0.06,0.03,389.01,1.15,81.33,42.93,9.66,2.6,14.62,,0.58,2.29,21.49,18.53,27.44,20.2,17.69,2.82,3.02,4.65,0.05,11.03,4.34,2.33,24.86,14.76,4.35,3.77,334.79,33.6,10.28,,9.71,,13.91,87.42,26.18,26.06,2.14,2.53,,1.06,1.1,,23.04,,1.22,,,19.43,22.91,2.31,2.01,,0.33,18.26,52.74,37.92,735,,27.28,,1.93,30.78,,,10,321421199548.0,Home Improvement Chains,Retail Trade
HE,,56.18,,,,0.8,2.7,,1.14,12.4,78.4,,,65.48,0.52,5.69,0.41,10.66,28.54,,17.86,49.36,,3.48,,,,,,,9.86,6.13,1.11,1.13,,0.07,,,,8.17,3.43,,1.39,39.66,,,,,,,1.08,,,,0.32,,,,,,,0.23,,,3.99,,,0.95,1.08,28.54,,,,,,,,,10.24,,,10,1438104216.0,Electric Utilities,Utilities
HEES,15.89,51.01,,30.5,,35.3,94.6,,15.02,13.1,44.8,2.12,8.17,47.78,1.56,0.06,0.01,58.33,1.49,34.66,43.88,59.47,2.57,2.95,,0.29,1.91,13.92,5.35,,13.82,5.06,2.33,2.41,7.18,0.21,,,1.91,15.15,11.37,,3.72,50.82,45.71,3.47,,9.47,,16.38,3.58,14.8,15.44,1.48,1.42,,1.05,,,,1.92,1.44,,,4.3,13.08,0.89,,5.39,1.37,5.23,11.17,10.29,26.17,,7.35,,,22.01,,,9,1594096581.0,Finance/Rental/Leasing,Finance
HEI,61.38,47.57,,15.8,7.7,17.1,8.3,0.7,4.29,18,61.84,0.13,23.69,49.71,6.88,0.33,0.09,261.11,3.3,159,29.81,45.69,2.32,0.64,,0.06,0.08,40.85,33.53,58.36,35.09,29.14,7.62,8.62,2.45,0.48,14.75,1.77,0.09,60.87,13.79,19.01,14.39,272.36,38.94,5.05,,12.64,,21.04,8.01,76.57,76.57,9.23,7.61,,3.71,3.44,,51.37,,1.23,,,46.58,59.9,4.91,3.12,,1.47,6.87,62.1,12.53,14.7,,10.59,,,84.78,,,10,19976280971.0,Aerospace & Defense,Electronic Technology
HELE,,52.09,0.9,10.7,,1,,9.5,,0.1,49.36,,,49.75,2.38,0.04,0.03,63.63,1.77,157.4,98.96,73.35,2.55,0.48,,,,9.24,7.53,11.78,8.5,7.51,1.15,1.15,10.82,0.54,9.75,12.94,,8.07,15.29,,,108.94,47.8,4.89,,7.35,,12.95,0.93,10.66,8.54,1.07,0.78,,0.59,0.69,,8.01,,0.41,,,6.89,11.29,,0.49,,0.85,4.93,32.07,10.02,9.04,,7.67,,21.31,9.05,,,10,2823723921.0,Home Furnishings,Consumer Durables
HES,,56.91,,18.7,20.5,,,42.5,43.71,30.7,70.45,2.31,,60.57,2.85,0.63,0.2,143.23,1.26,47.21,56.66,39.12,1.37,0.88,,0.19,1.26,11.12,7.27,50.68,11.55,7.52,4.2,3.98,8.99,0.41,7.85,2.26,1.4,17.58,,26.31,8.95,165.34,79.58,10.49,,20.77,,35.89,4.08,16.72,15.01,,3.5,,,,,44.24,1.65,1.11,,,7.84,18.16,,3.8,4.08,1.26,10.65,24.47,20.89,27.05,,14.93,,0.31,,,,4,49237238861.0,Integrated Oil,Energy Minerals
HESM,19.69,36.79,,,11,,16.5,,53.91,,34.42,12.98,6.13,32.78,1.67,0.52,0.03,35.75,1.11,,58.85,18.18,3.65,7.45,,1.09,7.18,7.76,7.35,10.15,6.5,5.45,4.24,4.79,12.89,0.12,47.04,18.41,7.62,11.12,43.16,23.3,9.06,16.86,86.12,4.48,,13.06,,60.84,7.04,15.15,15.15,0.92,1.95,,,,,3.78,2.21,,,,2.89,13.72,,0.6,7.04,1.11,4.97,27.95,24.61,50.63,,21.88,,9.59,14.36,,,10,7054385107.0,Integrated Oil,Energy Minerals
HGV,,52.68,,65.7,,,,55.5,10.6,50.2,53.11,,,53.2,1.3,0.22,0.05,39.9,4.07,180.33,104.25,62.55,9.14,3.5,,,,20.66,13.9,86.37,8.18,5.97,1.7,2.3,4.84,0.17,2.66,2.91,,9.7,,,9.94,61.98,29.4,2.76,,3.57,,15.94,2.13,27.9,11.99,,0.94,,,,,36.13,,,,,20.87,,,1.07,,2.77,1.65,22.28,5.97,7.68,,5.84,,,18.56,,,9,4628567863.0,Real Estate Development,Finance
HHH,10.26,68.81,3.1,,,,,,5.25,15.8,83.75,,19.83,74.29,0.39,0.63,0.08,82.79,2.62,0.32,17.24,27.6,,2.03,,,,,,56.69,,32.08,9.76,7.2,,0.28,12.71,3.81,,81.18,10.2,,21.51,88.51,44.12,1.53,,6.08,,21.23,1.59,54.83,6.28,,3.26,,,,,25.77,0.67,0.72,,,25.35,7.94,,1.64,1.61,2.62,0.79,,,2.61,,2.28,,,123.57,,,7,3850906984.0,Real Estate Development,Finance
HII,10.4,18.34,0.7,30.1,5.9,4,,,,7.6,16.23,4.46,4.9,16.05,2.55,,,203.51,0.79,7.11,21.19,18.82,2.23,0.67,,0.31,2.57,11.03,8.16,56.67,13.3,9.15,0.85,0.88,9.07,0.38,1.56,2.3,2.65,12.31,12.59,9.28,3.46,254.44,13.84,7.42,,5.99,,5.89,1.89,11.49,12,3.33,0.65,,0.78,2.67,,42.11,2.34,0.75,,,13.63,25.68,2,0.99,10.26,0.73,6.33,26.34,11.8,17.24,,5.27,,8.77,12.52,,,10,8437978803.0,Aerospace & Defense,Electronic Technology
HIMS,172.53,51.94,,,,37.8,37.3,,,,48.43,,56.84,49.82,18.69,1.66,22.37,23.08,2.14,51.08,81.47,1.56,0.2,0.03,,,,100.31,76.05,28.59,155.63,23.79,2.23,3.47,1,0.73,12.05,2.97,,60.56,,,37.35,17.32,81.13,,,8.15,,3.46,11.43,52.45,52.45,,4.24,,,,,57.86,6.4,,54.55,30.55,28.48,37.16,,,17.75,1.82,21.22,82.99,11.53,27.83,,38.76,,1.74,,,,,1331553344.0,Medical/Nursing Services,Health Services
HIW,64.09,43.51,,0.8,1.4,,,2.3,0.06,3.9,33.78,6.51,22.71,37.92,0.74,0.08,0.01,33.69,1.56,5.11,,123.06,5.52,1.4,,2.43,5.93,23.4,11.44,16.96,21.91,10.36,8.27,8.26,4.27,0.39,48.68,11.27,5.93,60.39,11.43,,1.14,27.82,67.33,1.43,,17.41,,25.08,1.53,25.14,40.93,10.23,4.43,,2.57,0.78,9.67,9.03,1.67,0.67,,,9.03,,,0.65,1.53,1.56,2.4,230.1,5.12,5.97,,3.65,,5.36,12.91,,,10,2416801716.0,Real Estate Investment Trusts,Finance
HKD,7.92,42.84,3,229.4,,460.4,,51.4,2.66,146.1,35.13,,18.8,38.61,24.48,1.3,2.16,3.08,4.17,,,89.11,0.9,0.13,,,,7.57,7.18,50.35,,,,18.75,13.21,0.71,36,1.69,,,,,,0.0,,2.05,,224.76,,33.96,1.16,9.39,17.7,,19.86,,,,,49.77,0.96,,,2.44,48.1,13.27,,,1.16,4.17,9.74,49.67,12.39,12.5,,1.89,,,,,,4,1054863934.0,Packaged Software,Technology Services
HL,52.07,40.96,,,16,,,,,,23.44,1.59,39.24,34.33,2.5,0.16,0.04,6.23,1.29,54.46,45.16,13.69,2.91,0.3,,,0.54,529.62,22.14,,15.56,9.63,4.96,5.77,0.19,0.67,,,0.87,19.6,,,9.6,5.35,14.26,1.35,,,,8.34,1.95,,,,4.92,,,,,,,1.58,,,36.01,,,2.56,1.95,0.58,,0.32,0.3,,,2.57,,,,,,3,2605172723.0,Precious Metals,Non-Energy Minerals
HLF,,68.06,6.2,,,,,,,7,84.1,,,76.23,1.9,0.31,0.16,8.5,0.97,162.3,27.25,6.03,5.4,,,,,8.58,6.32,16.05,,,,0.58,11.66,,3.61,21.05,,4.22,31.2,27.49,1.23,14.42,77.52,1.65,,1.73,,6.7,,10,10,3.13,0.17,,0.86,0.41,,4.78,,0.16,,,2.76,12.29,,0.41,,0.57,3.22,49.99,21.65,,,10.08,,30.56,3.27,,,10,1444394654.0,Medical Distributors,Distribution Services
HLI,52.77,58.71,,9.4,19.2,,,,,8.1,59.59,2.87,22.54,58.27,8.19,0.88,1.6,188.36,1.37,,28.63,31.55,0.93,0.22,,0.45,1.21,27.07,25.25,34.51,,19.43,5.06,5.52,3.69,0.61,15.83,2.56,1.22,32.95,15.63,18.9,13.74,115.12,36.93,,,15.77,,20.4,6.69,38.52,37.75,2.95,6.01,,1.3,1.53,,37.91,6.11,,,,31.94,70.79,3.21,2.03,22.45,1.37,11.1,87.72,19.02,18.5,,15.14,,0.64,50.91,,,10,7596690802.0,Investment Banks/Brokers,Finance
HLIO,8.82,59.91,,10.9,,22.4,27.6,,7.73,16.1,68.72,0.74,,62.05,2.69,0.31,0.09,56.85,2.92,133.5,43.49,56.97,3.65,0.58,,0.18,0.63,29.02,15.39,33.14,15.36,11.69,2.22,2.54,3.45,0.55,7.61,3.33,0.63,20.46,14.95,12.12,2.79,55.0,30.57,2.12,,3.59,,8.71,2.18,63.17,28.57,2.92,2.27,,1.99,2.55,,30.06,,0.64,,,19.45,31.48,2.74,1.26,,1.49,1.87,15.63,5.01,3.48,,3.78,,,30.24,,,10,1854909079.9999995,Industrial Machinery,Producer Manufacturing
HLIT,26.59,35.42,,13.9,,207.2,,,57.79,9.9,37.86,,25.55,34.39,,0.36,0.39,12.01,2.08,105.03,49.08,76.26,5.34,0.35,,,,90.12,51.11,143.57,,,2.05,2.32,1.11,0.56,1.62,0.72,,13,,50.32,13.21,12.99,51.81,8.66,,13.62,,7.51,3.26,16.45,28.53,1.15,2.2,,,,,130.55,3.07,1.47,,240.3,69.01,,,3.21,7.37,1.62,11.62,10.92,3.18,21.14,,58.13,,2.13,,,,3,1086694441.0,Telecommunications Equipment,Electronic Technology
HLMN,44.62,62.38,,45,,,27.3,52.4,,1.3,71.11,,2.3,65.2,1.82,0.2,0.07,11.16,2.32,188.13,74.65,30.72,4.03,0.71,,,,35.08,14.22,22.09,,12.42,1.91,1.99,2.85,0.49,8.85,5.97,,19.66,,,3.35,8.9,46.76,1.42,,0.41,,5.89,1.86,371.83,39.84,,1.48,,,,,16.77,,,,,10.99,,,,,0.77,0.25,13.34,3.9,0.52,,1.09,,5.8,,,,,1649908646.0,Wholesale Distributors,Distribution Services
HLN,28.5,37.58,,,,7.1,1.2,17.2,,4.4,38.53,1.62,24.94,35.81,2.87,0.09,0.06,9.56,0.84,119.16,244.37,59.89,3.99,0.53,,0.47,1.65,18.83,18.83,23.78,18.69,16.36,3.59,3.74,5.31,0.5,15.49,5.17,1.65,22.79,,6.85,2.23,0.0,60.29,4.97,,10.75,,18.92,2,27.94,28.02,,2.98,,,,,19.24,,,,,16.12,21.59,,,,0.58,3.57,118.68,7.72,7.3,,4.87,,4.63,,,,5,37771792134.93901,Medical Distributors,Distribution Services
HLT,49.05,53.4,3,,58.7,,,42.5,126.33,35.6,48.27,0.26,18.32,50.25,2.46,0.35,0.13,245.79,0.8,,20.87,49.94,4.99,,,0.09,0.24,30.09,28.33,39.41,20.1,19.25,13.33,6.17,3.32,,15.52,2.85,0.24,30.78,1.55,26.08,8.67,220.98,27.34,4.32,,10.7,,21.04,,52.74,37.62,,5.63,,,,,36.11,,1.68,,,32.54,35.13,,6.91,,0.8,7.45,229.18,19.07,,,10.48,,2.82,80.06,,,9,40380308183.0,Hotels/Resorts/Cruise lines,Consumer Services
HLX,9.62,38.69,,,,5.2,45.4,18.9,280.33,20.4,49.34,,2.01,38.85,1.74,1.07,0.49,10.15,2.29,,44.27,74.32,2.7,0.43,,,,25.07,7.17,9.4,,,1.25,1.33,3.99,0.59,14.09,12.22,,13.34,7.54,48.21,4.23,10.12,15.69,3.79,,0.54,,9.18,0.98,253.63,23.98,,1.15,,,,,8.2,1.02,0.88,,,7.64,17.28,,0.7,0.98,2.29,0.28,3.77,3.2,0.47,,1.11,,,,,,5,1618274705.0,Oilfield Services/Equipment,Industrial Services
HMC,1.27,40.43,2.3,14.5,39.6,19.3,18.8,,9.27,17.9,35.05,7.89,,37.86,1.72,0.58,0.47,27.89,1.37,53.22,31.93,60.44,4.34,0.82,,0.29,4.75,7.13,4.89,,5.13,2.75,0.31,0.59,14.03,0.43,,,4.75,5.72,20.16,4.48,2.34,32.78,21.74,23.44,,5.37,,6.94,0.5,5.97,5.97,0.75,0.32,,0.35,,,,0.38,0.8,,,14.53,1811.92,0.51,0.37,0.54,1.07,3.99,16.02,8.45,9.11,,4.58,,,9.72,,,10,59590471051.98613,Motor Vehicles,Consumer Durables
HMY,99.39,50.19,,8.8,26.4,15.5,45.8,20.7,52.89,12.9,41.59,1.23,14.94,46.88,5.47,0.64,2.62,10.12,1.56,25.97,30.9,14.51,0.14,0.04,,0.18,1.28,9.17,9.17,15.96,,,,1.87,10.91,0.67,11.83,6.22,1.68,7.85,22.13,12.03,5.1,5.51,23.05,13.98,,13.99,,18.13,2.71,13.78,15.61,0.38,1.84,,,,,15.51,1.34,2.13,,,7.14,10.79,0.39,1.91,2.71,1.07,14.51,29.96,24.02,22.33,,15.93,,4.66,,,,5,2687584659.2388,Precious Metals,Non-Energy Minerals
HNI,38.18,47.09,,5.7,1.6,8,16.5,1.1,4.69,5.6,56.54,2.79,20.55,48.17,3.49,0.08,0.08,54.49,1.09,51.5,46.58,35.5,1.66,0.57,,0.41,2.4,15.92,10.05,13.11,11.82,8.25,1.1,1.13,6.28,0.44,8.62,8.48,2.44,15.34,9.14,16.87,3.48,38.24,40.8,7.23,,4.83,,8.49,3.08,21.12,17.19,,1.01,,,,,11.93,3.04,1.31,,,9.41,15.65,,1.34,12.11,0.68,6.38,23.4,12.42,15.85,,11.63,,,23.59,,,10,1512370017.0,Home Furnishings,Consumer Durables
HOG,20.26,36.86,3.8,28.4,14.5,77.2,98.3,,225.62,15.2,39.35,0.88,,35.79,1.03,0.54,0.29,33.26,1.41,72.31,35.22,171.31,10.15,2.28,,0.17,2.07,13.57,12.76,12.72,14.91,11.23,2.21,1.77,7.37,0.26,13.87,17.59,2.09,8.09,35.66,,,35.02,30.38,19.15,,10.77,,10.61,1.28,7.49,8.17,0.72,0.81,,,,,5.73,0.68,0.66,,,4.55,5.79,0.4,0.43,1.28,1.25,4.77,23.17,7.99,17.84,,5.06,,7.57,8.13,,,10,4726670653.0,Motor Vehicles,Consumer Durables
HOLI,23.81,75.61,,5.2,,5.8,10.9,,,14.7,86.53,,,81.27,3.78,1.41,10.37,26.42,3.02,74.76,116,153.24,0.7,0.06,,,,11.53,10.23,24.34,,,,1.27,8.67,0.68,5.21,2.51,,8.75,,,18.12,23.09,31.07,40.39,,9.52,,8.63,1.34,21.83,21.34,,2.08,,,,,39.73,1.14,1.03,12.01,1.74,23.16,32.46,,1.08,1.38,2.8,4.27,49.52,6.83,6.21,,7.5,,,15.77,,,10,1159328553.0,Electrical Products,Producer Manufacturing
HOLX,16.85,40.92,2.9,9.9,,,,,89.89,,31.57,,4.83,37.33,3.89,2.25,0.92,80.44,3.69,131.46,38.24,57.46,1.96,0.49,,,,18.77,14.29,16.16,14.57,13.8,4.44,4.6,5.33,0.56,28.41,6.13,,18.62,20.13,6.23,3.54,75.05,55.28,7.62,,19.59,,23.1,3.64,24.16,19.04,0.98,4.74,,,,,16.64,4.33,1.19,,,14.83,19.42,1.43,1.18,22.16,3.03,8.9,85.98,12.57,16.05,,14.43,,6.24,27.36,,,8,17589289997.0,Medical Specialties,Health Technology
HON,7.83,47.62,2.2,,4.7,9.5,10.4,,937.8,6.1,49.03,2.8,4.07,45.99,3.45,0.56,0.35,216.01,1.44,96.3,101.55,74.22,3.28,1.77,,0.43,2.01,19.12,16.56,27.62,16.18,14.34,3.71,4.11,5.23,0.24,14.89,4.01,2.11,19.55,7.68,7.42,6.3,217.79,37.6,7.64,,15.02,,19.56,8.07,24.94,21.43,10.72,3.74,,,,,25.21,,1.2,,,20.95,20.79,,2.29,,1.12,8.58,109.08,17.08,33.87,,12.69,,,26.12,,,10,128171109174.99998,Aerospace & Defense,Electronic Technology
HOOD,136.22,48.2,,,,,,,,16.5,41.35,,27.52,44.04,0.48,0.31,1.51,29.74,1.18,,183.4,689.23,12.12,1.01,,,,34.44,30.33,8.22,,,2.61,7.59,2.9,0.17,89.78,8.23,,39.55,,,16.12,16.93,67.98,,,21.8,,22.05,3.64,50.4,50.23,,11,,,,,12.07,2.9,,,4.01,11.86,15.04,,,3.76,1.18,1.39,26.26,7.6,7.61,,2.04,,,,,,1,9724073680.0,Packaged Software,Technology Services
HP,,55.33,2.6,,,,,5,,19.4,64.44,2.1,,57.53,3.26,0.63,0.53,36.79,2.12,18.76,27.33,57.26,0.62,0.19,,0.54,4.56,7.48,4.18,16.16,9.54,3.76,0.94,1.36,13.37,0.64,8.37,6.27,2.72,10.35,,,9.67,55.59,25.74,23.96,,12.72,,15.25,1.27,10.73,11.43,,1.32,,,,,16.04,0.82,0.6,,,5,7.52,,0.81,1.32,1.87,7.85,15.21,12.47,12.46,,8.17,,6.17,45.99,,,5,4519929567.0,Contract Drilling,Industrial Services
HPE,29.44,51.23,0.1,9.8,,5.6,16.8,,43.6,2,52.41,3.22,22.3,50.48,0.9,0.15,0.31,21.34,0.94,114.9,156.24,43.02,2.43,0.54,,0.27,2.41,15.07,7.06,12.55,12.16,6.5,1.08,1.18,6.64,0.36,9.37,9.82,2.41,10.13,7.61,,4.86,16.65,33.88,15.25,,6.39,,7.83,1.26,15.24,11.11,3.97,0.96,,,,,10.34,1.94,,,,5.44,15.92,,0.9,7.67,0.62,3.17,37.11,6.3,8.67,,4.22,,6.8,16.29,,,9,21898500824.0,Computer Processing Hardware,Electronic Technology
HPK,,54.88,,32.9,,,,,,,71.29,1,6.54,60.23,1.68,0.52,0.13,14.25,0.96,4.97,25.61,31.72,1.15,0.67,,0.14,1,6.84,2.98,21.53,8.44,3.32,2.66,2.45,14.62,0.52,10.61,6.68,1.11,13.64,,,,19.22,36.2,2.25,,15.95,,32.79,1.12,11.05,13.83,,1.5,,,,,287.8,0.83,,,,2.14,8.34,,,1.12,0.93,5.94,14.77,14.69,11.71,,9.69,,2.75,,,,3,2046405836.0000005,Oil & Gas Production,Energy Minerals
HPP,,46.27,2.3,,,4.8,,,,8.7,55.42,1.12,,48.48,,0.03,0.02,4.56,0.14,4.48,,110.8,12.9,1.46,,,2.21,,15.63,33.13,34.12,10.79,5.49,6.23,,0.38,18.82,25.91,,,44.2,6.5,,8.72,48.67,,,,,,0.24,,,,0.68,,,0.34,4.26,3.76,,0.14,,,3.47,7.34,,0.12,0.31,0.14,,,,,,,,61.5,,,,8,1004193123.0,Real Estate Investment Trusts,Finance
HPQ,31.25,52.69,8.8,14.1,14.2,13.2,12.9,4,31.27,10.4,54.7,5.8,27.71,52.47,1.92,0.1,0.26,37.09,0.71,63.8,125.24,29.28,2.34,,,0.34,2.94,11.49,9.41,12.34,10.35,8.63,0.78,0.81,8.7,,6.59,9.83,2.94,10.28,25.75,5.91,2.16,30.19,22.13,8.34,,5.33,,7.95,,13.01,11.45,0.58,0.67,,,,,10.51,,1.2,,,9.02,12.6,0.68,0.72,,0.43,7.68,95.22,31.71,,,12.94,,9.21,11.63,,,10,27019267442.0,Computer Processing Hardware,Electronic Technology
HQY,29.54,66.36,,9.8,,16.8,57.7,26.5,,5.8,75.2,,5.78,69.27,4.08,2.7,0.28,96.87,4.1,,12.68,33.76,3.37,0.54,,,,46.55,25.09,,33.08,,6.54,7.84,2.15,0.61,,,,26.22,13.86,24.35,12.96,83.68,65.06,3.29,,9.61,,16.3,3.92,80.72,39.68,3.45,7.53,,,,,,,0.68,,,27.05,235.11,2.91,4.16,,4.1,3.28,169.69,5.95,5.17,,5.11,,,197.68,,,8,5910867969.0,Investment Managers,Finance
HR,17.25,48.15,,8.6,1.1,,,,,,51.85,7.34,17.41,48.63,0.67,0.03,,17.11,0.24,,,50.99,13.69,0.95,,,7.22,,29.84,49.84,110.84,13.57,8.58,8.89,,0.49,17.85,3.79,7.22,,,,,17.99,62.73,0.21,,,,3.9,1.1,,,,4.93,,,,11.77,27.64,,0.63,,,12.97,,,0.97,1.1,0.24,,,,,,0.41,,18.92,63.39,,,9,6348895287.0,Real Estate Investment Trusts,Finance
