Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
CAR,,29.56,18.65,20.6,,,77.6,,,15.62,60.6,11,,,19.98,0.62,,0.18,0.02,81.39,0.7,,50.01,29.63,15.55,,,,,40.56,16.85,,,,,2.44,2.47,,,,,7.53,,,,224.95,68.4,2.23,,,3.34,,6.38,,7.44,6.94,0.18,0.25,,0.6,,,,0.36,,0.58,,,0.83,,0.28,,,0.7,1.2,2.92,2.38,,,2.49,,,5.83,,,9,7690842705.0,Finance/Rental/Leasing,Finance
CARG,47.07,45.29,19.57,1.6,20.1,,,,,,18.2,23.82,,41.35,36.03,9.48,,2.23,1.31,36.54,2.95,0.75,90.82,17.63,1.83,0.39,,,,50.84,35.56,45.08,19.94,13.41,3.79,4.14,1.97,0.62,9.18,2.19,,18.77,19.6,113.68,5.62,21.78,79.64,,,,,,8.14,7.68,,28.22,0.93,4.32,,,,,45.68,1.68,3.37,,,117.87,20.81,,1.74,1.94,8.76,2.95,,28.4,9.5,,,13.34,,6.09,,,,8,2002108116.0,Internet Software/Services,Technology Services
CARR,34.85,34.25,,1.1,12.8,38.3,,10.5,16.9,,9.3,36.55,1.13,22.46,32.77,2.95,,0.21,0.17,69.45,1.08,53.26,57.37,40.44,1.85,0.88,,0.31,1.16,12.35,10.42,77.16,20.57,15.5,3.11,2.75,8.1,0.37,3.57,1.52,1.31,22.68,17.17,22.09,3.39,51.59,28.87,3.96,,,13.2,,9.75,4.2,18.01,27.96,279.6,2.32,,,,,63.1,1.35,,,,,40.08,16.2,1.95,,,0.82,9.6,135.08,21.28,30.53,,6.81,,,,,,7,45617216284.0,Industrial Machinery,Producer Manufacturing
CASY,56.27,37.76,13.21,0.6,16.7,9.2,13.8,17,0.7,10.6,19.5,18.9,0.65,15.09,29.34,4.83,,0.32,0.13,403.67,0.88,13.66,18.21,3.69,2.39,0.81,,0.13,0.47,22.44,15.05,41.95,21.68,14.24,1.1,1.14,4.46,0.43,2.71,2.79,0.5,28.14,15.54,10.87,7.06,263.89,23.36,13.74,,,3.57,,5.07,4.36,27.84,27.84,2.11,1,,1.45,1.19,,36.69,1.53,2.62,1.61,,,15.47,27.98,2.15,1.97,5.43,0.49,8.11,16.45,13.57,17.42,,9.93,,,40.37,,,10,10391428616.0,Specialty Stores,Retail Trade
CAT,36.9,33.45,7.09,2.9,11.6,6.7,34.2,47.9,35.4,101.68,19.7,26.97,2.21,21.25,28.13,3.99,,0.17,0.15,367.57,1.4,148.13,67.21,104.66,2.36,1.95,,0.24,1.48,15.02,13.02,21.74,15.62,13.77,3.19,3.18,6.66,0.23,14.64,5.45,1.54,16.64,21.1,4.24,,300.29,35.84,25.01,,,16.26,,20.23,9.09,16.94,16.62,1.63,2.75,,,,,18.83,1.22,3.11,1.58,,,14.31,17.75,0.93,1.82,12.94,0.86,12.48,43.46,26.59,56.7,,16.25,,6.77,34.59,,,9,142406442393.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
CAVA,245.9,32.53,13.04,,,,,,,,,25.48,,56.86,28.08,18.46,,2.73,0.99,118.52,2.93,3.44,10.24,2.14,3.26,0.6,,,,244.09,120.09,313.24,206.49,84.39,11.44,14.94,0.41,0.57,4.77,0.32,,194.14,,10.2,25.61,0.0,25.2,,,,5.88,,6.12,21.9,256.17,197.06,,15.1,,,,,322.85,,13.96,,,,89.26,,,,22.03,2.87,5.28,8.69,6.21,9.17,,7.94,,,,,,1,4023030000.0,Restaurants,Consumer Services
CBOE,21.49,35.35,1.76,0.6,6.6,10.4,15,14,,44.06,4.3,31.18,2.18,21.23,32.25,4.19,,0.34,0.5,194.41,1.39,,2.96,33.5,1.25,0.38,,0.27,1.22,18.24,16.27,13.41,16.84,15.25,9.66,5.27,5.48,0.48,39.63,7.7,1.31,21.12,16.16,7.6,,80.28,42.97,22.69,,,19.73,,29.72,4.84,26.49,22.66,3.02,5.18,,0.97,0.53,,13.09,2.42,,1.06,,,12.65,13.75,2.06,1.42,,1.39,9.44,405.89,18.71,19.48,,11.44,,3.18,41.9,,,10,15749444949.0,Investment Banks/Brokers,Finance
CBT,29.09,22.91,0.93,1.4,16.3,5.8,8.1,17.6,95,47.27,6.1,5.97,2.19,15.54,15.2,3.92,,0.29,0.18,92.55,2.08,68.77,65.71,66.35,1.61,0.86,,0.26,1.84,10.16,8.14,13.74,8.63,7.02,1.44,1.55,9.84,0.38,11.29,9.01,1.87,12.03,23.89,9.67,3.98,74.98,24.04,7.58,,,9.51,,15.37,3.51,13.65,14.42,0.69,1.28,,,,,11.36,1.23,1.62,1.28,,,7.4,13.82,0.65,1.67,4.03,1.36,10.43,27.72,21.25,28.23,,17.36,,7.36,44.81,,,7,3883704887.0,Chemicals: Specialty,Process Industries
CBZ,28.95,54.9,18.65,2.7,7,,22.8,19.1,1.8,11.03,21.8,52.37,,7.69,52.96,3.86,,,,82.29,1.49,,22.83,71,2.54,0.61,,,,25.15,20.86,30.79,,,,2.76,3.98,0.44,8.97,3.73,,26.76,22.17,12.91,20.65,66.8,13.75,7.51,,,7.08,,9.14,4.36,34.16,30.89,1.83,2.41,,1.25,1.66,,26.92,1.23,,1.76,,,24.68,29.43,1.63,1.78,,1.49,5.61,51.34,11.21,13.88,,5.84,,0.01,49,,,10,2677449047.9999995,Miscellaneous Commercial Services,Commercial Services
CC,,32.02,14.7,3.4,0.2,,,,,,10.7,20.84,6.51,,25.37,1.68,,0.34,0.14,17.54,1.73,108.51,77.46,45.29,7.08,6.53,,0.82,5.7,20.53,10.47,,8.64,6.45,1.05,1.1,4.87,0.09,,,5.7,7.88,3.13,,2.3,28.65,19.7,1.43,,,1.34,,6.49,3.99,35.8,14.4,,0.46,,,,,,0.61,1.66,,,,,,,1.12,4.31,0.92,0.99,7.73,5.39,10.62,,11.39,,,8.73,,,7,4716254318.0,Chemicals: Specialty,Process Industries
CCCS,9.1,45.07,13.88,,8.6,,,28.7,37,,9.6,36.75,,8.53,39.61,3.98,,1.95,0.35,11.89,3.19,,32.68,45.1,3.14,0.43,,,,58.77,30.72,40.38,,18.32,8.26,8.72,1.7,0.62,21.6,2.69,,29.05,,10.97,8.4,11.78,75.65,1.11,,,5.02,,8.45,3.83,167.32,32.11,,7.97,,,,,36.77,1.01,,,,,28.7,,,,,3.19,1.49,59.72,4.62,2.46,,2.14,,0.13,,,,1,7275796127.999999,Packaged Software,Technology Services
CCEP,18.61,42.42,,,7.7,27.3,24.6,25.2,20.3,12,17.7,38.21,2.75,4.48,39.66,2.17,,0.21,0.16,76.37,0.85,49.73,135.93,53.64,3.76,1.43,,0.5,2.76,18.35,13.42,25.55,15.2,11.33,2.02,2.25,5.45,0.27,8.79,5.16,2.76,16.93,17.33,6.16,5.53,80.16,36.27,12.26,,,8.42,,12.58,3.85,20.21,18.48,1.49,1.7,,1.36,1.1,,19.33,0.95,,,,,12.4,14.57,1.54,1.19,,0.63,5.3,41.81,10.6,19.91,,6.95,,3.29,28.91,,,10,28723770882.0,Beverages: Non-Alcoholic,Consumer Non-Durables
CCI,,14.12,,,,8.3,6.2,13.6,5.2,142.44,5.4,3.11,10.4,9.26,7.23,0.57,,0.09,0.01,91.0,0.54,,44.05,31.52,7.65,5.6,,1.99,6.9,32.23,17.76,42.21,29.78,16.64,10.63,10.44,3.1,0.14,24.74,4.14,6.9,33.97,9.78,,,115.01,72.15,2.6,,,18.63,,34.87,7.45,32.18,28.87,4.07,5.99,,0.93,2.1,13.18,24.21,0.79,,0.67,,,13.45,26.34,4.81,2.26,,0.54,3.2,9.84,5.94,20.44,,5.79,,4.98,32.08,,,10,42678305512.0,Real Estate Investment Trusts,Finance
CCJ,37.8,41.83,30.62,,3.9,14.5,47.4,,,10.53,9.3,38.18,0.33,16.56,37.97,7.42,,0.3,0.13,52.62,2.88,152.38,56.47,36.46,2.15,0.2,,0.26,0.21,92.63,57.66,87.95,,8.43,11.19,12.14,1.08,0.67,13.76,1.18,0.21,47.62,12,47.99,9.09,40.66,23.81,2.56,,,4.17,,12.49,5.29,290.31,160.6,107.07,11.76,,,,,85.29,1.29,6.1,3.98,,,57.05,210.25,14.5,4.04,5.32,0.96,1.24,8.93,4.3,1.9,,2.13,,,709.47,,,6,17462322946.59574,Other Metals/Minerals,Non-Energy Minerals
CCK,0.76,26.72,,3.6,7,,9.1,21.1,0.6,,12.9,27.06,1.24,19.71,24.14,1.84,,0.41,0.23,83.7,1.21,62.93,91.59,32.92,5.98,3.05,,0.16,1.2,20,12.71,15.15,9.89,8,1.31,1.4,5,0.17,9.23,10.87,1.2,12.18,10.06,9.24,1.52,84.39,21.28,3.14,,,0.83,,12.22,3.94,102.99,13.77,11.48,0.85,,,,,9.19,0.99,,1,,,6.57,40.03,,1.23,,0.84,0.66,15.78,7.75,4,,8.96,,,26.65,,,9,10899463489.0,Containers/Packaging,Process Industries
CCL,31.54,53.3,31.26,,,,,,,411.76,33.3,48.43,,54.95,50.37,1.05,,0.1,0.04,25.79,0.29,11.98,25.81,8.51,4.64,3.12,,,,17.09,10.07,51.2,15.37,9.42,2.31,2.51,5.85,0.19,4.9,3.64,,14.8,21.33,444.54,8.29,20.67,37.5,2.04,,,7.66,,14.29,3.89,18.51,17.73,,1.37,,,,,28.03,1.25,1.95,0.62,,,5.6,27.52,,,4.79,0.25,3.87,8.56,9.85,25.06,,6.59,,11.29,,,,6,19051768883.000004,Hotels/Resorts/Cruise lines,Consumer Services
CCS,,25.83,,1.6,25.1,,10.4,9.2,,3.91,6.8,14.24,1.36,10.83,19.75,3.3,,0.2,0.08,75.54,5.71,346.97,16.6,5.86,3.8,0.7,,0.1,1.38,8.96,8.54,,,,0.84,0.92,11.16,0.53,,,1.38,6.08,20.06,18.45,13.98,74.41,21.98,,,,7.45,,10.32,0.93,7.53,7.18,0.21,0.56,,0.23,,,,1.02,0.55,1.09,,1.18,,,0.3,1.58,0.96,0.89,7.56,12.57,11.66,13.31,,8.85,,,10.23,,,10,2229578840.0,Homebuilding,Consumer Durables
CCU,,55.56,3.81,,,,1.5,16.2,1.4,29.03,11.4,52.05,2.6,,54.93,2.07,,0.79,0.43,11.56,2.06,121.65,87.91,47.83,7.83,0.98,,0.47,3.63,17.17,17.17,41.34,8.11,5.6,0.89,1.21,5.82,0.39,2.93,3.43,3.63,15.64,,,4.94,12.14,44.43,2.06,,,5.12,,6.96,1.52,16.67,15.04,,0.85,,,,,29.16,0.95,1.16,0.55,,,9.66,,,1.55,2.03,1.43,3.57,10.4,6.08,9.4,,10.97,,1.61,,,,10,2505986930.3439875,Beverages: Alcoholic,Consumer Non-Durables
CD,,29.56,18.65,20.6,,,77.6,,,15.62,60.6,11,,,19.98,0.62,,0.18,0.02,81.39,0.7,,50.01,29.63,15.55,,,,,40.56,16.85,,,,,2.44,2.47,,,,,7.53,,,,224.95,68.4,2.23,,,3.34,,6.38,,7.44,6.94,0.18,0.25,,0.6,,,,0.36,,0.58,,,0.83,,0.28,,,0.7,1.2,2.92,2.38,,,2.49,,,5.83,,,9,3041946134.0,Data Processing Services,Technology Services
CDP,25.95,39.67,5.12,,,1.2,,,7.5,104.05,5.5,29.82,3.9,29.27,34.56,0.83,,0.11,0.01,31.29,1.32,,94.15,96.3,6.38,1.63,,0.96,3.77,26.36,15.68,22.35,,,,7.95,3.79,0.35,35.59,7.63,3.8,23.74,,18.54,4.4,24.99,34.08,2.5,,,18.34,,27.88,2.35,25.43,25.48,,4.67,,,,11.97,13.11,1.25,1.64,1.04,,,11.79,13.74,,1.06,2.35,1.32,3.25,231.19,5.75,9.25,,5.28,,,32.01,,,9,5584068435.0,Real Estate Investment Trusts,Finance
CE,,32.95,,1.6,28.2,4.1,1.8,16,13.8,9.7,28,55.84,5.34,,41.37,1.61,,0.2,0.06,68.4,1.37,109.5,65.34,45.29,6.14,1.83,,0.31,4.05,15.19,9.4,24.21,11.38,7.88,1.89,1.95,6.58,0.28,8.05,11.16,4.05,7.36,26.98,8.56,,129.71,23.19,1.6,,,10.4,,10.52,1.04,6.96,7.57,0.58,0.72,,0.33,0.28,,8.98,0.53,,0.38,,,5.82,10.24,0.56,0.34,,0.76,4.2,18.06,6.2,15.53,,8.17,,19.57,5.86,,,10,13959210093.000002,Chemicals: Specialty,Process Industries
CEG,116.67,40.31,,1,,,,123.5,,61.34,12.5,33.65,0.64,14.56,36.74,2.01,,0.33,0.21,229.79,1.7,27.84,24.29,24.7,1.32,0.67,,0.2,0.62,17.91,12.22,,20.28,15.8,3.53,3.25,5.58,0.24,,,0.62,25.3,,28.58,,102.79,21.05,6.93,,,11.93,,16.03,5.68,25.17,34.68,,3.02,,,,,,2.24,3.03,,,,,,,,5.87,1.43,5.61,17.87,9.63,24.75,,6.07,,,,,,4,35352572909.0,Electric Utilities,Utilities
CEIX,28.18,27.37,36.21,4.2,40.3,,46.4,,132.3,,30.9,15.78,0.47,35.97,19.74,3.43,,0.77,2.06,104.22,1.38,74.61,101.06,24.22,0.28,0.13,,0.02,0.48,5.69,3.93,7.32,,,1.45,1.28,17.57,0.54,17.49,12.56,0.95,6.86,28.76,,12.54,90.63,77.45,21.53,,,18.64,,19.76,2.02,7.7,7.84,0.54,1.43,,,,,8.33,1.15,0.83,,,,5.56,7.35,0.31,0.68,2.02,1.16,15.23,25.95,22.05,29.44,,16.8,,9.7,13.71,,,9,3127821073.0,Coal,Energy Minerals
CENT,,47.78,2.57,0.9,9.4,,,,28.7,,,32.23,,,41.95,2.6,,1.46,0.53,39.43,3.66,137.27,33.77,48.26,4.89,0.91,,,,14.82,10.19,8.42,,,0.88,0.93,6.75,0.44,10.99,15.63,,17.37,16.55,8.56,1.79,34.55,29.49,3.22,,,3.37,,5.79,1.69,24.4,18.35,2.35,0.82,,0.59,0.24,,7.47,1.14,2.02,1.09,,,6.65,12.31,2.01,0.8,4.96,2.19,3.08,13.92,6.68,7.14,,5.57,,0.59,22.01,,,10,2322500670.0,Consumer Sundries,Consumer Non-Durables
CENTA,,47.41,1.53,0.9,9.4,,,,28.7,,,33.1,,,42.09,2.6,,1.46,0.53,33.54,3.66,137.27,33.77,48.26,4.89,0.91,,,,14.82,10.19,8.42,,,0.88,0.93,6.75,0.44,10.99,15.63,,14.79,16.55,8.56,1.79,29.7,29.49,3.22,,,3.37,,5.79,1.69,24.4,18.35,2.35,0.82,,0.5,0.2,,7.47,1.13,2.02,1.09,,,6.65,12.31,2.01,0.8,4.96,2.19,3.08,13.92,6.68,7.14,,5.57,,0.59,22.01,,,10,2322500670.0,Consumer Sundries,Consumer Non-Durables
CEPU,55.54,52.58,39.46,0.1,87.2,,58.8,37.9,75.2,2.81,41,43.1,1.37,53.65,47.55,2.25,,0.99,0.62,14.37,2.13,60.71,119.23,212.09,4.12,0.22,,0.87,1.38,206.24,28.83,55.22,,,,8.83,0.48,0.68,,1.96,6.47,14.21,23.92,,,2.65,47.28,,,,59.91,,,1.41,12.47,19.57,0.46,8.18,,0.26,,,51.1,5.42,1.15,8.26,,,20.69,21.07,0.8,1.17,1.46,1.97,10.11,1.13,0.8,15.29,,,,,75.26,,,9,1727234395.4784,Electric Utilities,Utilities
CERE,34.91,72.45,,,7.1,,,,,,,85.85,,,78.72,,,10.06,,,10.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.49,,,,,,,,,,,,,28.82,27.58,,,,,14.5,10.22,,,,,,,,,,,,,3567094995.0000005,Pharmaceuticals: Major,Health Technology
CERT,,46.22,,,6.8,,3.8,9.2,15.2,8.59,6.8,35.95,,,42.78,2.39,,1.9,0.76,10.7,2.86,,10.42,71.73,5.54,0.29,,,,,32.48,51.54,14.58,13.33,4.32,4.82,,0.68,9.35,2.02,,21.57,,10.54,9.1,19.11,59.68,,,,,,,1.64,,27.54,,4.59,,,,,49.28,0.56,,,,,31.61,,,,,2.86,,,,,,,,0.06,,,,1,2252843611.0,Packaged Software,Technology Services
CF,11.61,41.43,7.83,4.2,30.5,10.1,33,77.9,39.5,190.4,21.3,32.05,3.17,22.81,36.52,2.95,,1.85,0.58,85.4,2.81,27.56,40.2,29.58,1.15,0.63,,0.3,2.36,9.82,6.59,10.29,9.81,6.32,2.55,3.13,10.18,0.38,30.39,12.31,2.36,14.65,32.17,,,71.92,33.98,12.3,,,19.46,,28.58,2.85,13.43,13.57,0.48,2.62,,,,,8.55,1.19,2.03,1.19,,,6.68,8.93,0.55,0.46,6.77,2.52,8.39,26.13,14.56,21.14,,12.42,,11.65,18.04,,,9,15841000279.000002,Chemicals: Agricultural,Process Industries
CFLT,29.87,50.24,60.08,,,,,,,,34.8,44.19,,16.44,46.02,3.26,,3.48,1.67,30.01,4.24,,11.85,86.5,,1.19,,,,,,,108.16,87.25,7.81,9.94,,0.36,,,,86.56,,120.09,22.04,35.34,73.03,,,,,,,10.51,,,,10.38,,,,,,0.85,,,52.65,16.58,935.93,,,,12.85,4.24,,,,,,,,0.03,,,,,9731927736.0,Packaged Software,Technology Services
CGAU,2.3,38.27,,10,,17.4,16.3,,,33.75,29.4,33.68,3.56,,36.97,3.02,,2.31,27.66,5.62,3.6,115.27,79.53,21.01,0.06,0.01,,0.21,3.6,3,1.83,3.71,,,0.54,0.52,33.33,0.75,14.24,13.86,3.51,8.53,15.08,137.24,,9.62,34.84,,,,8.37,,19.09,0.73,12.49,6.2,,1.04,,,,,7.44,0.58,0.45,0.59,70.25,3.53,3.74,4.9,,0.38,0.73,2.64,4.59,16.49,10.87,6.1,,7.86,,4.56,34.59,,,5,1269907489.9431818,Precious Metals,Non-Energy Minerals
CGNX,,36.91,3.2,0.8,6.9,8.2,,,,,1.7,37.91,1.25,,35.38,8.75,,1.69,3.73,36.69,3.94,204.32,32.65,58.01,0.61,0.05,,0.57,0.84,62.89,47.05,64.27,26.43,23.1,5.72,6.72,1.59,0.76,10.46,1.49,0.89,38.38,,31.28,11.12,44.11,68.4,,,,10.1,,10.69,3.96,70.88,68.34,,7.08,,,,,67.7,0.83,4.25,0.7,,35.62,55.62,184.44,,1.97,5.77,3.03,4.41,24.97,5.1,5.89,,4.89,,1.16,29.07,,,10,7541269332.000001,Electronic Equipment/Instruments,Electronic Technology
CHD,21.76,40.69,8.1,0.3,8.8,4.3,2.7,0.6,,,6.9,28.85,1.35,2.73,34.27,5.58,,0.6,0.34,106.46,1.62,70.26,74.32,32.28,2.14,0.53,,0.34,1.08,34.45,26.58,31.48,21.99,18.44,4.32,4.54,2.9,0.48,14.41,3.38,1.08,28.54,2.95,8.28,3.86,105.13,45.65,11.4,,,9.08,,18.56,6.16,47.28,31.66,9.05,4.29,,2.37,2.12,,29.73,1.01,,1.09,,,23.59,49.2,,2.18,,1.09,6.35,83.6,10.74,13.41,,12.61,,1.91,36.79,,,10,23428593908.0,Household/Personal Care,Consumer Non-Durables
CHDN,5.6,36.81,3.42,1.9,37.2,7.1,78.6,146.5,6.9,7.46,35,34.66,0.43,2.13,34.03,1.88,,0.22,0.03,131.98,0.55,,38.04,5.66,4.65,4.41,,0.07,0.31,17.13,13.86,94.48,,,,5.4,5.84,0.15,5.71,1.57,0.31,18.67,20.72,17.66,8.72,169.42,34.43,2.42,,,15.45,,26.06,8.85,24.06,23.43,0.73,3.69,,0.75,4.94,,64.5,0.78,,0.87,,,13.18,27.08,0.94,4.93,,0.55,5.88,31.95,13.41,43.56,,7.51,,,43.88,,,9,8952102209.0,Movies/Entertainment,Consumer Services
CHE,,28.02,,1.9,9.2,5.7,,3.9,,,5.5,18.46,0.46,5.25,22.51,13.04,,0.9,1.61,519.87,1.85,2.67,11.88,27.89,0.32,0.12,,0.07,0.35,19.54,16.87,24.79,16.14,14.76,2.97,3.26,5.12,0.7,13.15,4.03,0.39,20.89,10.34,8.92,6.42,589.02,35.66,227.3,,,12.69,,15.52,6.27,26.15,22.59,2.28,3.32,,0.95,0.99,,25.25,0.88,4.07,0.97,,,21.86,29.94,3.42,1.82,16.35,1.81,17.83,115.68,28.15,26.22,,20.55,,3.13,34.1,,,10,7723149072.0,Hospital/Nursing Management,Health Services
CHEF,53.32,62.64,11.85,,7.4,,,,,19.14,31.7,49.4,,15.31,59.3,3.55,,0.12,0.06,48.79,1.85,39.23,27.07,31.89,5.11,1.94,,,,23.28,15.34,47.78,17.96,11.62,0.68,0.75,4.3,0.27,1.57,3.06,,27.61,,17.29,7.71,42.89,24.03,2.46,,,1.28,,3.23,3.96,42.21,39.12,,0.62,,,,,40.66,1.14,,1.18,,,19.18,38.72,,4.87,,1.06,2.79,14.85,9.09,10.43,,5.79,,,160.43,,,8,1136422043.0,Food Distributors,Distribution Services
CHGG,,36.53,22.56,7.4,24.9,,11.9,,0.9,,2.7,15.69,,,28.54,,,0.66,0.58,1.61,0.91,,39.91,14.48,,3.38,,,,,,4.49,12.25,2.88,0.8,0.68,,0.18,14.67,56.45,,2.49,85.97,,,11.68,72.64,,,,,,,0.91,,,,0.27,,,,,2.04,0.14,,0.06,,,1.03,,,0.1,0.99,0.91,,,,,,,,289.8,,,,2,1132455023.0,Miscellaneous Commercial Services,Commercial Services
CHH,31.18,36.42,14.52,3.7,,72.3,51.4,49.6,37.5,8.87,29.8,23.74,1.21,26.75,29.53,3.64,,0.12,0.03,140.71,0.71,,59.35,51.28,3.96,,,0.17,0.82,20.59,17.55,63.5,16.34,14.91,6.69,5.47,4.86,,8.62,2.04,0.82,20.04,22.8,8.03,3.03,152.82,45,5.15,,,16.27,,27.61,,26.77,20.58,1.49,4.37,,1.08,4.07,,49.49,0.92,,0.97,,,23.47,25.79,0.98,2.22,,0.71,10.39,67.73,23.06,,,13.17,,0.58,32.42,,,10,6318861630.0,Hotels/Resorts/Cruise lines,Consumer Services
CHK,28.66,53.27,23.88,,,,,,19.6,45.02,,54.47,2.4,20.64,50.91,5.12,,1.16,0.51,97.47,2,,51.48,25.99,1.1,0.2,,1.42,2.38,56.59,12.28,90.58,12.15,5.39,2.93,5.69,1.77,0.76,6.28,1.13,2.38,20.22,,,,44.17,35.97,2.03,,,6.3,,4.54,1.28,59.65,,,3.33,,,,,54.13,2.21,,,,,8.08,,,1.01,1.28,2,1.82,4.01,3.17,2.43,,1.23,,3.95,,,,4,11309855240.0,Integrated Oil,Energy Minerals
CHPT,,44.51,,,,,,,,,36.8,39.16,,,42.68,,,0.69,0.7,1.16,1.94,232.41,87.25,104.49,,1.74,,,,,,,,,1.43,1.5,,0.19,,,,,,58.51,,5.71,21.9,,,,,,,2.76,,,,1.13,,,,,,0.2,,,,,,,,,,1.24,,,,,,,,1.31,,,,,2023503358.0,Specialty Stores,Retail Trade
CHRW,23.31,39.49,1.09,4.6,,6.1,,,18.3,,7.3,24.31,2.97,23.99,34.42,7.03,,0.06,0.07,104.28,1.49,,30.16,52.19,2.78,1.17,,0.65,2.37,23.82,20.5,66.21,17.74,15.69,0.75,0.79,4.2,0.29,1.2,1.73,2.38,21.2,4.16,18.88,2.79,80.69,6.96,5.26,,,1.96,,3.34,7.49,35.99,27.44,39.2,0.7,,2.21,5.1,,58.76,1.29,9.63,0.97,,,43.39,161.51,,1.63,75.37,1.49,6.4,45.94,18.9,23.46,,12.21,,3.8,20.34,,,10,10541695981.0,Air Freight/Couriers,Transportation
CHT,0.26,46.09,,,0.4,3.6,3.1,5.4,135.4,,2.2,45.23,3.83,,44.53,5.87,,0.67,1.04,38.08,1.47,36.93,30.53,38.15,0.51,0.12,,0.99,3.89,20.96,11.33,21.1,,,,4.34,4.77,0.73,20.55,4.79,3.89,24.75,6.76,1.98,2.12,38.95,36.74,142.12,,,16.21,,21.33,2.58,26.49,26.13,8.71,4.29,,,,,20.88,0.98,1.92,1.06,,,12.99,20.72,,1.48,3.15,1.25,6.99,15.64,10.33,9.68,,8.86,,3.84,21.83,,,10,28516275590.520023,Major Telecommunications,Communications
CHTR,1.62,35.61,17.08,9.2,,,17,21.9,,65.89,16.1,17.07,,33.72,27.77,0.72,,0.05,0.01,352.19,0.34,,10.83,19.91,4.57,6.83,,,,12.09,7.1,38.01,10.39,6.41,2.65,2.73,8.27,0.09,7.17,7.92,,9.62,26.6,11.19,0.34,426.96,47.91,2.47,,,8.52,,23.74,3.52,10.94,10.73,0.63,0.93,,0.35,0.42,,13.03,0.82,,0.44,,,3.46,11.57,0.62,0.56,,0.34,3.16,30.67,9.1,38.3,,6.83,,5.92,16.32,,,8,67045101736.0,Cable/Satellite TV,Consumer Services
CHWY,42.76,61.45,16.81,,,,,97.2,441.5,12.51,13.7,72.33,,36.98,64.65,6.11,,0.23,0.99,35.01,0.74,34.66,51.69,5.62,1.65,2.29,,,,70.05,44.45,37.83,58.63,26.85,1.16,1.2,1.43,0.08,3.17,2.55,,62.79,,,6.15,36.47,29.19,19.51,,,3.51,,0.88,63.47,38.36,37.14,,1.32,,,,,41.67,0.96,11.33,,,,31.02,43.82,,7.29,77.58,0.35,13.06,19.8,19.3,89.04,,17.89,,,,,,2,8671154784.0,Internet Retail,Retail Trade
CIEN,58.77,68.32,13.7,2.7,0.4,,,,,,6,66.52,,44.75,68.33,3.22,,1.25,0.77,87.93,3.54,153.17,54.26,82.14,4.66,0.58,,,,59.01,36.53,33.87,27.99,22.33,2.96,3.19,1.69,0.5,9.41,3.02,,36.58,,32.54,9.02,52.5,42.83,1.97,,,2.09,,4.76,4.44,153.72,56.42,,3.18,,,,,33.93,1.67,3.78,1.9,,17.45,24.91,78.65,,2.88,5.66,2.72,1.5,13.49,4.62,2.92,,3.35,,2.29,44.4,,,9,7216185865.0,Telecommunications Equipment,Electronic Technology
