Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
LOPE,,67.62,,13.7,,,7.5,7.7,3.6,1.83,21.2,65.28,,,67.14,18.44,,2.47,2.46,164.79,3.69,,18.43,31.59,0.33,0.14,,,,16.31,14.51,20.23,,,4.27,4.61,6.13,0.77,22.81,4.84,,18.81,11.15,,,136.54,52.66,27317.1,,,22.09,,26.82,6.31,21.68,21.68,3.19,4.86,,1.11,0.8,,21.34,1.21,3.25,1.11,138.48,29.32,18.35,21.56,2.86,1.22,10.93,3.69,23.37,103.1,33.95,30.82,,32.85,,2.16,28.22,,,10,3364750932.0,Miscellaneous Commercial Services,Commercial Services
LPG,,26.47,,0.7,3.4,,38.5,60,39.6,332.35,29.8,22.4,16.43,,25.02,2.06,,3.45,0.48,24.38,4.22,4.7,19.63,0.91,2.16,0.69,,0.67,16.43,5.25,4.15,4.91,11.24,7.36,3.99,2.89,19.05,0.59,58.88,28.28,16.43,7.28,37.97,,,28.71,61.41,7.37,,,47.87,,53.33,0.96,4.13,4.08,0.09,2,,0.13,0.11,,3.4,0.85,0.42,0.8,,,3.11,4.26,0.16,0.31,0.96,4.2,13.02,19.46,15.87,23.34,,17.16,,7.68,10.88,,,7,1101901442.0000002,Marine Shipping,Transportation
LPL,,42.34,,,,,,,,,,49.28,,,44.15,0.56,,0.12,0.12,3.47,0.65,48.38,67.43,42.43,8.04,2.13,,,,,9.74,,89.44,3.97,0.78,0.7,,0.21,,,,,,,6.91,3.91,9.7,,,,,,,0.71,,,,0.16,,,,,,0.89,,0.63,,,3.36,,,,0.93,0.43,,,,,,,,,,,,5,3706494802.134649,Electronic Production Equipment,Electronic Technology
LPLA,13.15,80.12,14.84,2.1,19,6.3,31.3,38.9,,21.33,21.1,82.78,0.42,,81.57,3.91,,0.49,0.34,325.72,2.06,,121.38,20.73,2.34,1.69,,0.08,0.37,17.35,13.83,287.55,17.08,13.55,2.12,2.4,5.76,0.23,0.83,0.39,0.37,17.18,22.34,12.5,15.96,310.13,27.82,6.46,,,8.73,,13.82,8.79,24.49,20.67,1.07,2.15,,0.66,10.01,,256.12,1.05,13.59,1.59,,,41.2,,0.9,2.29,201.06,2.06,9.25,144.83,21.33,42.87,,17.56,,,44.8,,,10,18851560200.0,Investment Banks/Brokers,Finance
LPX,64.01,68.06,3.79,12.1,22.9,18.3,,,,,12.9,72.34,1.7,12.12,70.54,8.47,,1.14,0.93,116.64,2.91,66.36,41.48,18.24,0.56,0.22,,0.18,0.87,15.44,12.55,17.65,15.81,13.58,2.78,2.87,6.48,0.65,16.28,5.8,0.87,21.16,25.22,22.33,7.78,65.64,28.41,34.38,,,14.29,,18.85,4.92,20.11,21.02,0.61,2.93,,0.67,1.53,,17.64,1.78,2.16,1.97,,,12.67,20.32,0.84,0.96,5,1.69,16.8,29.41,24.57,26.06,,21.44,,3.36,23.19,,,7,4227604543.999999,Forest Products,Non-Energy Minerals
LRCX,7.52,45.16,,2.9,15.7,15.4,3.4,2.7,13.1,,3.9,48.89,2.16,,45.93,9.02,,1.14,1.22,71.57,2.53,195.44,25.65,61.7,0.96,0.59,,0.26,1.16,19.2,17.86,19.1,17.19,16.05,5.25,5.93,5.21,0.43,31.04,5.26,1.29,19.93,20.69,18.96,13.02,59.42,47.47,24.46,,,26.02,,29,10.91,23.13,22.33,1.2,6,,0.71,0.62,,19.39,1.2,3.7,1.57,,38.07,17.85,20.16,1.29,1.65,13.76,1.74,21.61,91.76,33.78,49.11,,33.32,,4.34,32.98,,,10,82569365621.0,Industrial Machinery,Producer Manufacturing
LRN,58.61,78.64,11.29,,12,,22.2,40,36.6,143.31,8.5,92.34,,28.68,84.45,6.43,,2.26,0.93,107.04,5.6,6.79,13.1,99.09,1.29,0.46,,,,14.7,10.98,22.49,,,2.09,2.26,6.8,0.62,10.04,4.54,,16.39,21.82,18.92,10.21,50.24,38.21,32.28,,,11.38,,13.91,3.84,19.46,19.46,0.68,2.25,,,,,22.49,2.13,2.27,2.57,,8.75,17.53,32.06,0.78,2.22,5.98,5.5,12.87,49.79,20.16,21.9,,16.98,,0.24,62.23,,,10,1908451964.0,Other Consumer Services,Consumer Services
LSCC,,59.17,15.89,,21.3,,45.8,76.3,50,106.37,22.2,67.38,,,62.41,32.6,,1.35,7,56.32,3.98,210.39,71.56,65.42,0.12,0.03,,,,75.06,52.01,57.82,,40.28,14.51,13.54,1.33,0.82,23.42,1.7,,53.04,21.87,,,56.26,68.9,,,,25.48,,18.04,11.04,54.68,52.93,1.26,13.87,,,,,59.29,1,7.04,2.17,,35.87,46.69,92.79,2.12,2.99,21.09,2.84,17.4,45.3,13.84,21.06,,23.87,,2.04,296.42,,,6,12053836380.000002,Semiconductors,Electronic Technology
LSPD,,70.73,13,,4,,26.2,,3.4,,44.6,79.23,,,73.35,10,,4.55,30.01,18.77,6.08,11.22,22.68,13.28,,0.01,,,,,,,,2511.67,1.96,2.1,,0.94,,,,45.6,,63.14,20.7,22.37,41.81,,,,,,,1.26,,426.59,,2.87,,,,,,0.84,8.61,,5.96,4.12,,,,4.47,3.73,5.94,,,,,,,,1.47,,,,,2339085228.51802,Packaged Software,Technology Services
LSTR,3.07,56.11,,2.4,15.2,16.8,12.1,10.7,30,,11.3,70.8,1.53,,60.1,11.42,,0.9,4.31,186.3,2.21,,35.71,56.07,0.4,0.12,,0.24,0.75,24.76,20.14,22.17,19.92,16.51,1.2,1.29,4.04,0.58,5.83,4.27,0.75,27.49,12.99,,,137.02,13.19,,,,4.32,,5.22,6.48,31.96,33.72,3.09,1.37,,1.5,1,,23.67,1.36,3.18,1.3,,11.55,21.07,24.21,4.07,1.42,6.75,2.21,11.65,49.36,21.75,20.52,,22.9,,2.39,25.84,,,10,6701860359.0,Trucking,Transportation
LSXMA,,44.59,2.32,1.2,8.5,,77,15.5,,26.06,2.9,22.97,,,38.2,0.68,,0.06,0.02,22.29,0.38,,107.6,26.96,4.17,1.01,,,,9.07,6.9,16.86,10.45,7.98,2,2.01,11.03,0.35,11.93,14.58,,10.26,38.92,,0.98,26.44,48.98,3.71,,,10.99,,21.65,0.68,8.78,8.38,0.73,0.89,,,,,7.34,0.84,,,,,4.55,7.96,0.37,0.38,,0.38,3.22,157.2,7.37,9.72,,5.02,,27.37,12.21,,,9,7217329999.999999,Movies/Entertainment,Consumer Services
LSXMB,,41.01,3.61,1.2,8.5,,77,15.5,,26.06,2.9,17.31,,,33.63,0.68,,0.06,0.02,22.51,0.38,,107.6,26.96,4.17,1.01,,,,9.07,6.9,16.86,10.45,7.98,2,2.01,11.03,0.35,11.93,14.58,,6.39,38.92,,0.98,26.7,48.98,3.71,,,10.99,,21.65,0.68,8.78,8.38,0.73,0.89,,,,,7.34,0.84,,,,,4.55,7.96,0.37,0.38,,0.38,3.22,157.2,7.37,9.72,,5.02,,27.37,12.21,,,9,7318570000.0,Movies/Entertainment,Consumer Services
LSXMK,,44.65,2.64,1.2,8.5,,77,15.5,,26.06,2.9,23.23,,,38.29,0.68,,0.06,0.02,22.29,0.38,,107.6,26.96,4.17,1.01,,,,9.07,6.9,16.86,10.45,7.98,2,2.01,11.03,0.35,11.93,14.58,,17.28,38.92,,0.98,26.44,48.98,3.71,,,10.99,,21.65,0.68,8.78,8.38,0.73,0.89,,,,,7.34,0.84,,,,,4.55,7.96,0.37,0.38,,0.38,3.22,157.2,7.37,9.72,,5.02,,27.37,12.21,,,9,7357760000.0,Movies/Entertainment,Consumer Services
LTC,9.14,59.01,,,1.6,,0.5,1.9,,8.41,5.5,61.11,5.89,3.35,59.43,1.94,,0.12,0.05,38.7,3.11,200.01,,33.83,4.25,0.83,,1.16,5.89,16.93,13.59,21.4,20.17,15.13,17.3,12.11,5.91,0.51,56.57,6.7,5.89,19.9,7.82,,,35.86,93.57,2.86,,,48.77,,61.29,1.84,16.61,19.6,,8.02,,,,14.43,14.35,1.08,1.27,0.8,,,14.35,14.18,,0.95,1.84,3.09,5.44,48.05,9.37,11.42,,7.07,,2.22,14.07,,,10,1319695030.0,Real Estate Investment Trusts,Finance
LTH,51.87,54.34,,,3.9,,,,23.1,45.98,18.5,62.15,,44.68,57.29,1.04,,0.26,0.03,24.06,0.59,14.65,20.49,3.4,6.89,1.61,,,,27.63,15.2,,,12.14,3.15,3.61,3.62,0.36,,,,24.99,,24.78,11.93,21.6,46.88,2.26,,,5.67,,13.08,1.94,35.38,28.31,,1.97,,,,,,1.11,2.33,,,,9.18,64.17,,,4.3,0.46,2.02,6.11,5,6.1,,3.65,,,,,,3,2945473978.0,Other Consumer Services,Consumer Services
LTHM,,56.55,101.48,,39.4,,352.2,,43.9,18.47,28.9,38.71,,16.17,45.25,1.47,,0.19,0.18,5.23,1.18,181.29,83.95,40.09,2.95,0.12,,,,34.97,23.68,,25.56,15.86,5.43,6.96,2.86,0.63,,,,37.67,,,15.76,5.03,34.2,127,,,17.22,,21.15,0.89,31.32,21.17,0.81,5.37,,,,,,1.04,1.04,,,,,,,1.84,1.14,0.65,2.2,3.56,2.7,3.48,,2.13,,,,,,7,3626656687.0,Chemicals: Specialty,Process Industries
LULU,,55.83,12.16,1.1,19.5,,37,39.9,43.4,62.91,31.1,52.98,,0.38,54.25,12.42,,1.1,1.1,319.52,2.43,130.81,27.06,4.32,0.54,0.36,,,,16.96,14.44,22.95,15.24,13.02,3.43,3.9,5.9,0.6,17.01,4.33,,21.42,22.03,8.18,8.08,485.84,58.54,,,,16.34,,23.02,9.8,24.71,23.93,0.88,4.03,,0.7,0.69,,23.77,0.66,3.24,0.71,,46.04,17.18,22.29,0.96,2.75,9.86,1.46,24.98,70.17,45.33,41.77,,37.95,,2.29,54.62,,,10,51337121333.00001,Internet Retail,Retail Trade
LUMN,423.58,48.86,23.14,2.8,,,,,,15.39,,32.64,,407.09,43.22,,,0.67,0.14,7.37,1.2,10.69,56.49,35.32,9.41,55.03,,,,,11.97,18.53,49.07,7.1,1.95,1.8,,0.01,9.72,17.27,,,32.7,,,3.41,49.35,0.23,,,,,2.26,21.68,,,,0.56,,,,,5.65,2.16,,0.86,,,1.69,818.89,,0.34,,1.16,,,,,,0.92,,15.41,,,,5,1552298625.0,Major Telecommunications,Communications
LUV,20.42,54.51,1.1,,5.5,58.7,,,41.6,43.21,34.4,46.75,2.26,9.65,52.39,1.87,,0.7,1.03,32.36,0.88,12.38,4.97,1.12,4.86,0.87,,0.96,2.26,90.77,10.08,,13.84,6.2,0.66,0.69,1.1,0.3,,,2.26,20.32,9.14,,5.14,38.3,14.47,,,,,,,1.86,,43.15,,0.74,,,,,,0.84,2.02,0.53,,,50.64,,,1.63,2.12,0.83,,1.01,0.9,,,,,3.36,13.05,,,9,17684365702.999996,Airlines,Transportation
LVS,8.65,54.37,32.1,0.5,12,,,,,267.13,52.2,63.92,1.54,17.56,56.4,2.4,,0.79,0.3,51.42,0.9,2.42,9.7,13.82,3.35,4.09,,0.35,1.54,16.52,11.17,24.13,14.38,10.35,3.74,4.13,6.05,0.16,17.11,5.19,1.54,18.71,,18,8.05,101.62,49.41,3.5,,,13.29,,22.8,10.87,25.46,22.26,,3.42,,,,,19.89,0.51,3.59,0.83,,,11.63,20.02,,6.63,13.02,0.89,6.99,20.69,16.42,37.97,,12.55,,8.85,23.16,,,8,37259155059.99999,Casinos/Gaming,Consumer Services
LYB,,32.99,,1,18.6,5.6,13,12,33.9,,14.9,33.31,7.7,,33.61,2.66,,0.44,0.21,83.04,2.13,50.51,33.69,33.33,2.71,0.92,,0.72,6.24,11.66,7.87,23.08,10.25,7.24,1.1,0.9,8.58,0.37,3.9,5.89,6.45,9.65,14.18,10.52,,89.65,11.79,6.25,,,5.29,,7.46,1.97,12.64,11.56,10.51,0.68,,,,,17.49,0.93,1.1,0.72,,,8.15,16.63,,0.61,2.35,1.25,5.83,15,10.32,16.25,,8.7,,7.52,6.89,,,10,32432688644.000004,Chemicals: Specialty,Process Industries
LYV,35.32,77.06,20.43,,67.5,,,,,43.37,124,73.2,,21.18,76.85,2.35,,0.57,0.67,139.73,1.01,0.94,44.8,37.6,4.63,28.44,,,,28.34,19.65,52.42,22.65,16.92,1.31,1.49,3.53,0.02,2.84,2.06,,52.36,14.42,40.37,8.98,106.02,24.78,2.8,,,2.04,,4.11,111.78,166.35,173.79,,1.45,,,,,45.41,1.32,,1.35,,,24.35,58.55,,4.31,,1.01,2.42,32.6,13.01,712.31,,4.92,,0.2,,,,5,19291276016.0,Movies/Entertainment,Consumer Services
LZ,,57.1,5.34,1,,,,47.4,,,,58.88,,,56.09,0.49,,0.41,13.98,7.94,0.61,,48.42,7.39,0.11,0.13,,,,30.47,16.52,16.22,18.4,15.25,2.56,1.87,3.28,0.17,11.52,5.7,,13.97,,14.01,3.15,12.12,64.26,58.77,,,3.61,,4.32,22.69,61.08,36.09,,2.15,,,,,18.79,0.66,,,,,12.73,42.34,,2.45,,0.61,6,68.86,30.6,20.24,,4.83,,11.95,,,,4,1962089557.0,Miscellaneous Commercial Services,Commercial Services
LZB,27.27,70.61,,2.2,11.5,28.5,8.2,7.2,,13.47,8.1,77.11,2.84,9.62,75.11,3.27,,0.7,0.62,45.14,1.88,85.22,30.06,22.65,1.66,0.49,,0.28,1.74,12.35,7,18.82,,,,1,8.1,0.52,5.3,5.86,1.93,15.05,20.11,8.4,2.65,28.28,43.34,284.29,,,6,,7.43,1.86,15.62,15.57,0.79,0.93,,0.89,1.53,,17.67,1.6,1.33,1.07,,,11.45,19.23,1.12,0.76,2.54,1.22,6.49,18.7,11.33,12.53,,9.21,,4.46,17.56,,,10,1374205172.0,Home Furnishings,Consumer Durables
M,3.29,54.39,0.2,4.1,22.4,20.5,,,24,,13.8,59.44,1.6,,56.28,2.49,,0.17,0.11,15.96,1.48,124.18,109.84,3.91,4.79,1.4,,0.2,4.33,27.07,7.79,31.53,8.73,4.84,0.44,0.42,3.69,0.27,1.32,7,4.39,6.24,16.03,,,18.12,41.04,10.53,,,0.79,,5.56,1.03,24.94,4.61,,0.19,,,,,14.44,0.88,0.55,0.66,,,3.78,,,0.49,1.45,0.34,1.12,4.1,3.01,4.41,,8.87,,6.12,8.4,,,9,3048285264.0000005,Department Stores,Retail Trade
MA,24.06,61.96,6.81,2.1,4.9,12.5,22.3,24,21.1,45.25,20.4,71.31,1.08,12.45,64.17,11.18,,0.66,0.62,532.38,1.29,,44.14,54.76,1.14,2.47,,0.18,0.5,32.17,30.44,38.25,26.48,24.94,15.61,18.07,3.11,0.16,47.25,2.63,0.5,32.62,17.44,15.37,12.06,499.25,75.95,25.89,,,45.26,,58,65.81,40.27,38.11,2.58,18.28,,1.52,1.61,,38.62,1.07,,1.13,,,35.33,45.54,2.45,3.54,,1.29,28.75,732.89,57.19,174.33,,43.59,,2.21,64.14,,,10,390217001311.0,Miscellaneous Commercial Services,Commercial Services
MAA,25.45,65.08,,,0.6,11.9,10.1,29.3,,39.64,7.9,81.32,5.16,15.11,71.06,2.14,,0.04,0.01,165.2,0.07,,23.7,,3.82,0.82,,1.31,3.51,34.09,18.71,39.18,34.88,18.61,10.69,10.94,2.93,0.51,27.93,3.16,3.51,40.04,10.88,,2.92,162.8,33.38,4.12,,,23.88,,30.74,3.23,37.29,37.29,4.24,8.81,,2.25,2.74,17.87,31.64,1.01,2.32,1.15,,,17.15,26.73,4.83,1.68,3.23,0.07,4.52,,6.62,8.59,,5.66,,2.09,39.62,,,10,16101422058.0,Real Estate Investment Trusts,Finance
MAC,63.95,72.71,13.98,,,,,14.6,17.1,,,88.85,0.52,20.99,78.45,0.19,,0.2,0.03,21.15,0.62,,62.21,61.76,12.55,1.76,,1.89,3.21,156.62,25.63,32.45,51.49,19.89,11.22,10.21,0.64,0.33,31.47,5.83,3.21,46.97,,,,12.32,54.08,0.87,,,8.98,,18.83,1.9,58.75,,,5.2,,,,12.28,16.5,1.72,,1.18,,,16.5,,,0.97,2,0.62,1.05,1.17,0.82,3.25,,2.34,,2.83,10.58,,,7,2632579808.0,Real Estate Investment Trusts,Finance
MAG,53.7,45.06,28.26,,15.6,,,,,,,43.66,,30.56,43.03,,,31.5,,,32.54,,2111.86,,,,,,,,,,,,25.85,,,,,,,20.81,,,,,,,,,,,,2.89,21.32,21.32,,,,,,,,,1.68,,16.87,16.33,,21.23,,4.29,2.89,32.54,13.76,,,14.13,,,,0.01,,,,3,1226059249.8522868,Precious Metals,Non-Energy Minerals
MAN,,50.12,,4.5,1.5,9.2,17.4,31.4,,25.54,6.7,64.44,6.74,,55.56,3.24,,0.09,0.31,64.56,1.15,,64.1,93.15,4.01,0.61,,0.62,4.61,16.27,11.88,34.9,10.46,8.51,0.22,0.22,6.15,0.26,0.62,3.71,4.73,12.57,10.67,29.25,,76.37,17.38,2.91,,,0.21,,1.4,1.4,81.72,13.22,,0.17,,,,,28.46,0.85,4.62,0.65,,,18.16,133.7,,0.48,36.47,1.15,0.44,30.8,6.03,1.71,,1.78,,7.92,9.44,,,10,3719578282.999999,Personnel Services,Commercial Services
MANH,22.75,59.56,5.35,1,9.5,,21.7,40.1,21.6,39.5,17.6,73.99,,20.85,64.77,28.68,,0.59,4.3,287.68,1.25,,19.62,68.47,0.19,0.18,,,,67.3,65.74,64.48,59.29,56.74,12.92,17.06,1.49,0.4,26.46,1.54,,58.37,18.46,13.42,10.73,236.67,54.65,,,,21.38,,25.35,63.23,81.73,62.68,6.27,17.47,,4.1,3.72,,66.22,1.22,15.06,1.93,,542.79,64.44,96.69,3.59,6.19,81.5,1.25,33.35,505.64,87.24,87.87,,41.13,,1.21,132.57,,,10,12264691316.0,Packaged Software,Technology Services
MANU,,49.32,,,,,,26.6,,248.4,6.2,38.6,,,45.75,0.56,,0.19,0.21,17.03,0.36,,,25.15,4.18,4.88,,,,,15.69,,,,,4.32,,0.09,,,,,,,4.04,18.11,,,,,,,,14.68,,,,3.38,,,,,,0.94,,0.88,,,26.92,,,,,0.35,,,,,,,,,,,,3,3112855102.9999995,Movies/Entertainment,Consumer Services
MAR,26.32,70.15,15.16,3.6,,59.8,114.9,,24.8,237.05,34.1,77.46,0.84,10.79,72.09,3.74,,0.05,0.03,285.6,0.42,,14.31,41.06,3.54,,,0.22,0.84,24.76,23.03,35.66,19.67,18.89,3.55,3.8,4.04,,10.66,3.33,0.87,26.99,22.06,5.68,5.75,257.53,20.47,5.64,,,11.18,,15.21,,29.87,27.3,1.63,3.33,,2.37,2.37,,31.31,1.11,,1.44,,,26,37.24,1.09,4.38,,0.42,10.76,153.03,21.54,,,12.58,,3.77,54.09,,,9,60590356909.0,Hotels/Resorts/Cruise lines,Consumer Services
MARA,51.24,61.46,,,20.5,,,,,,234.2,61.82,,,62.09,6.8,,2.75,0.26,26.92,4,,10.64,6.08,1.27,0.22,,,,59.09,16.87,,,7.53,8.27,14.21,1.69,0.8,,,,292.61,,,37.79,18.95,,,,,27.48,,,2.87,29.91,,,11.32,,,,,,1.42,,1.56,,,,,,,2.92,4,6.31,11.2,5.66,7.75,,,,,,,,1,1713024511.0000002,Data Processing Services,Technology Services
MAS,35.93,52.35,2.8,5.1,,27.9,7.4,10.2,17.7,38.59,9,61.35,4.29,17.6,55.78,4.45,,0.4,0.2,80.42,1.83,75.38,63.54,56.6,2.57,,,0.29,1.43,16.14,16.14,20.37,13.9,12.47,2.5,2.53,6.2,,12.42,5.64,1.43,18.18,14.85,6.44,1.09,57.52,36.15,13.26,,,10.54,,16.82,,21.39,19.86,1.89,2.27,,0.96,1.04,,18.19,1.4,,1.34,,,15.44,26.49,1.91,1.42,,1.21,15.54,58.1,33.46,,,32.19,,6.65,25.78,,,10,12296706229.999998,Building Products,Producer Manufacturing
MASI,46.23,69.92,19.56,1.5,0.5,,,,,,24.3,64.15,,9.71,68.79,5.29,,0.25,0.18,170.89,2.01,194.53,88.36,62.61,3.89,0.59,,,,78.28,44.81,66.35,31.31,25.38,3.9,4.86,1.28,0.47,7.32,1.64,,36.86,1.72,33.59,4.68,167.28,50.05,3.32,,,3.85,,7.7,6.25,117.86,45.69,11.72,4.53,,2.76,5.39,,61.96,1.02,6.73,0.73,,,41.57,57.37,,3.3,22.31,1.11,2.62,13.03,5.22,5.75,,6.34,,0.76,47.08,,,10,5340963714.0,Medical Specialties,Health Technology
MATW,,76.14,,0.9,,3.7,,188.9,,4.37,3.6,77.86,3.72,,78.28,1.95,,0.09,0.05,30.35,1.45,72.54,31.18,41.28,11.09,1.92,,0.55,3.13,,22.82,50.68,,,,0.96,,0.24,1.9,3.67,3.26,17.71,8.52,,,33.08,29.5,0.09,,,,,0.25,2.12,,17.54,4.87,0.53,,,,,27.96,0.92,,0.69,,,11.94,,,0.79,,0.91,,,,,,0.22,,2.91,89.26,,,6,1202863313.9999998,Miscellaneous Manufacturing,Producer Manufacturing
MATX,38.3,56.85,,7.3,46.4,11.9,19.8,23.3,8.6,7.09,16.5,55.72,1.38,10.49,54.91,3.53,,0.47,0.41,153.08,1.13,,39.66,33.12,0.8,0.26,,0.11,0.85,10.49,6.82,12.22,,,,1.69,9.53,0.58,13.8,9.01,0.88,15.31,27.81,,,95.68,22.97,54.88,,,12.37,,14.05,1.99,12.74,12.74,0.3,1.62,,0.41,0.78,,11.42,1.6,1.18,1.94,,,7.46,10.25,0.51,0.64,2.46,1.13,9.54,22.29,14.28,16.95,,9.15,,7.6,15.85,,,10,3047565765.0,Marine Shipping,Transportation
MBC,31.17,48.9,15.19,0.3,,,11.5,6.4,24.6,,2.9,53.39,,10.58,50.36,2.74,,0.29,0.1,17.18,1.82,53.81,33.97,29.38,3.41,0.88,,,,12.31,9.68,18.35,,,,1.19,8.12,0.44,6.48,8,,10.5,,7.77,,0.0,33.1,3.9,,,5.46,,10.09,1.7,15.14,11.66,,0.83,,,,,12.83,,,,,,9.16,,,,,1.02,5.9,39.66,12.14,12.08,,10.35,,3.58,,,,5,1536025430.0,Home Furnishings,Consumer Durables
MBLY,,63.72,,,,,27.8,50.4,17.6,,28.6,63.71,,,64.66,15.8,,3.57,,18.03,5.8,163.47,72.69,48.03,,,,,,,93.39,80.29,50.37,43.64,9.37,9.54,,0.96,11.88,1.47,,44.08,,,,0.0,46.86,,,,,,,1.2,,44.8,,8.04,,,,,68.14,,3.69,,18.98,9.29,47.53,,,,6.78,4.54,,,,,,,,,,,,,30365403221.0,Packaged Software,Technology Services
MC,43.52,60.39,,,,19.6,,,,,,64.93,4.34,13.84,61.68,3.92,,0.27,0.69,75.85,0.43,,15.24,17.75,5.04,0.58,,4.29,3.14,171.24,130.85,27.97,,37.08,4.21,5.66,0.58,0.32,20.23,3.67,3.14,32.33,,,23,42.49,22.58,,,,4.22,,3.31,14.56,143.11,135.45,,5.91,,,,,28.87,1.79,9.36,2.5,,,26.79,152.84,,1.67,14.56,0.43,3.71,13.66,5.38,11.32,,3,,3.12,31.74,,,8,3528009606.9999995,Investment Banks/Brokers,Finance
MCD,3.82,50.6,1.03,1,14.7,7.3,15.9,25.4,17.1,227.9,10.8,64.58,3.23,13.37,53.93,4.82,,0.19,0.02,295.08,0.78,1.6,31.1,33.31,3.86,,,0.56,2.24,22.4,19.1,40.22,20.68,17.87,9.78,10.2,4.46,,25.36,3.11,2.38,23.45,11.95,4.8,3.78,302.11,56.62,7.95,,,31.78,,45.52,,25.91,24.9,3.72,8.22,,,,,32.51,0.98,,1.16,,,22.98,28.56,2.72,3.42,,0.77,15.17,31.04,24.02,,,18.83,,2.28,32.39,,,10,202763856505.00003,Restaurants,Consumer Services
MCHP,,44.4,,0.6,8.3,31.1,22.8,67,12.2,,11.5,56.79,6.29,,48.13,3.51,,0.09,0.04,67.87,0.88,221.06,38.13,84.51,3.28,1.03,,0.88,2.67,37.15,21.79,28.4,46.72,31.05,9.39,7.81,2.69,0.4,27.48,4.14,2.68,41.64,20.74,,,53.99,60.32,5.22,,,14.22,,20.68,5.81,47.46,33.17,1.77,6.73,,1.08,0.99,,24.55,1.26,,1.26,,,21.71,29.03,2.22,1.37,,0.48,4.88,46.15,8.74,11.7,,6.16,,4.6,41.38,,,10,42256669403.0,Semiconductors,Electronic Technology
MCK,9.86,72.55,,6.2,,12.8,,20.9,3.6,,15.8,66.31,0.65,,71.66,5.58,,0.04,0.35,626.38,0.91,26.44,56.55,25.21,1.66,,,0.1,0.41,22.73,19.33,19.49,17.72,15.45,0.23,0.25,4.4,,1.31,5.42,0.45,19.17,,14.32,10.47,539.28,3.98,13.26,,,0.77,,1.19,,32.44,24.49,,0.25,,,,,19.03,1.16,,1.44,,,16.04,25.75,,1.56,,0.5,3.68,93.72,25.06,,,16.05,,4.92,73.61,,,9,56676535160.0,Medical Distributors,Distribution Services
MCO,28.09,69.64,,0.8,29.4,11.2,0.6,,,,4.3,86.39,1.19,12.71,76.77,7.27,,0.99,0.41,500.88,1.67,,44.91,89.02,2.34,2.03,,0.28,0.68,32.13,28.18,40.97,31.14,27.27,12.86,13.81,3.11,0.25,33.72,2.56,0.68,37.64,6.17,14.84,10.7,418.41,93.9,8.48,,,29.05,,41.92,23.24,45.74,41.57,7.56,13.37,,2.27,2.51,,39.44,1.2,,1.52,,,34.72,41.72,,3.75,,1.67,13.42,335.26,24.71,56.37,,17.64,,1.96,59,,,10,62608365448.0,Financial Publishing/Services,Commercial Services
MCRI,24.01,74.77,6.61,,10.4,,66.9,49.8,,,37.8,84.99,1.43,19.42,80.04,8.31,,0.33,1.85,83.99,0.57,11.59,28.98,7.78,0.13,0.04,,0.27,1.43,13.67,9.49,17.53,,,,3.02,7.32,0.77,17.22,5.75,1.43,17.29,23.36,6.77,2.32,77.65,53.71,465.24,,,16.82,,22.1,3.01,18.58,18.58,0.63,3.17,,,,,18.14,1.08,1.62,1.07,,,11.44,19.27,0.74,1.77,3.16,0.51,12.89,19.61,20.8,17.1,,14.15,,6.24,29.89,,,10,1266384780.0,Hotels/Resorts/Cruise lines,Consumer Services
