Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
NNN,29.18,58.4,,0.2,2.5,10.7,12.6,8.8,8.35,5.9,53.32,5.33,9.72,56,1.36,0.07,,48.04,2.03,,,1.21,5.33,1.05,,1.11,4.74,22.83,16.1,21.21,22.2,15.63,14.63,15.52,4.38,0.48,73.14,7.08,4.83,23.37,12.42,2.62,3.96,47.14,96.65,3.04,,47.39,,62.53,2.1,21.64,23.69,6.97,10.26,,1.84,1.12,14.53,14.02,1.5,0.94,,,14.02,,3.97,1.02,2.13,2.03,4.7,,6.87,9.71,,6.17,,,25.69,,,10,6962642507.0,Real Estate Investment Trusts,Finance
NOG,1.72,51.42,,,,,59.1,,24.24,39.8,73.48,4.25,1.49,57.74,1.86,0.02,,37.58,0.89,,53.4,57.14,1.31,0.91,,0.26,4.2,7.01,3.9,,5.59,3.22,2.2,2.59,14.27,0.44,,,4.47,6.46,,,10.45,36.5,43.75,5.98,,26.18,,41.32,1.82,6.65,6.18,,1.73,,,,,,0.71,1.47,,,2.8,11.32,,,1.82,0.89,12.95,20.44,20.41,31.6,,19.32,,,,,,5,3733933468.999999,Oil & Gas Production,Energy Minerals
NOV,,46.08,,5.3,58.7,,,,78.73,10.9,61.78,1.48,,51.22,2.12,0.37,0.35,17.07,2.61,117.27,47.37,77.92,2.06,0.38,,0.08,1.46,9.72,7.02,17.38,8.07,6.15,0.87,0.92,10.29,0.57,5.28,6.99,1.76,9.51,10.3,,5.39,22.42,22.62,8.9,,11.88,,9.2,1.05,6.39,6.39,,0.76,,,,,14.48,0.67,0.72,,7.26,8.81,10.8,,0.94,1.58,1.64,9.64,18.56,9.75,17.77,,12.93,,1.52,,,,3,8241749066.0,Oilfield Services/Equipment,Industrial Services
NOVA,5.17,49.14,,9.6,,,,,,49.3,29.79,,96.89,42.63,0.1,0.23,0.03,10.64,0.97,116.38,250.59,17.91,109.47,4.58,,,,,123.9,,46.56,12.1,7.61,11.69,,0.14,,,,,,,21.15,27.31,40.91,,,,,,0.76,,,,1.66,,,,,,,,,,,,,,0.82,0.85,,,,,,,,,,,,,1562503302.0,Alternative Power Generation,Utilities
NOVT,30.93,54.52,,11.5,,19.7,19.4,,13.97,13.9,72.07,,6.05,59.45,6.8,0.64,0.18,179.0,2.77,115.53,48.16,58.67,3.21,0.77,,,,58.13,40.76,50.84,,,,7.57,1.72,0.5,14.8,2.07,,43.76,14.25,,,171.6,44.7,4.02,,6.91,,13.03,9.15,104.07,76.66,8.07,7.18,,2.57,2.63,,48.49,,1.51,,,40.97,63.32,5.99,3.87,,1.73,4.81,34.8,10.21,9.34,,8.94,,0.03,126.95,,,9,5607225750.0,Electronic Equipment/Instruments,Electronic Technology
NOW,49.48,69.47,,37.1,,44.6,140.6,25.3,13.36,25,72.68,,6.99,72.09,13.2,0.75,2.4,916.03,1.12,,31,52.22,1.13,0.26,,,,131.12,93.92,62.17,47.01,40.38,14.27,18.82,0.76,0.48,30.67,1.62,,55.38,21.01,23.04,20.9,798.39,79.07,44.71,,11.51,,10.78,21.76,165.65,84.66,1.79,19.08,,,,,62.13,9.92,1.24,,,48.98,152.47,3.39,5.83,26.16,1.12,6.89,70.02,14.23,14.88,,5.87,,0.06,769.77,,,5,118408199260.0,Packaged Software,Technology Services
NRC,,49.88,1.6,,31.7,,,,,5.1,56.15,2.09,,52.6,5.75,0.01,0.01,22.13,0.37,,11.16,29.9,0.93,1.05,,0.4,2.17,14.31,12.44,24.97,,,,3.88,6.99,0.34,15.52,4.3,2.17,,6.1,,,41.46,61.92,24.74,,20.01,,26.86,13.17,18.29,18.29,4.25,3.67,,0.64,1.9,,23.72,,0.52,,,13.33,17.06,,1.48,,0.37,23.75,132.94,48.2,55.91,,24.33,,5.18,19.08,,,10,1122746411.0,Services to the Health Industry,Health Services
NRG,116.15,68.68,5.2,16.4,8,0.7,,,,50.7,89.41,32.07,24.31,76.49,2.23,0.05,0.03,88.22,1.18,10,34.44,43.8,2.33,3.02,,0.28,1.82,8.42,6.27,17.54,12.9,9.05,0.89,1.02,11.88,0.14,5.8,9.19,1.85,14.29,23.8,,2.97,48.08,20.85,3.49,,7.19,,8.27,6.16,9.68,15.62,1.1,0.67,,,,,11.52,,1.14,,,9.08,8.08,,1.5,,1.11,7.73,115.92,19.76,62.19,,7.71,,4.53,111.67,,,6,8958491228.000002,Electric Utilities,Utilities
NSA,38.32,72.14,,7.7,18.2,3.1,23.3,,9.02,,76.67,9.39,21.53,74.25,0.89,0.18,0.02,48.71,0.31,,129.06,4.86,5.24,2.85,,2.33,4.6,16.7,11.44,19.67,24.26,15.03,13.22,9.02,5.99,0.22,45.57,10.11,4.6,64.51,15.95,,,46.02,72.93,1.95,,21.23,,38.91,4.3,27.37,50.63,9.55,6.98,,,,24.83,15.55,3.23,,,,14.56,10.22,5.42,0.94,4.65,0.31,3.01,366.75,8.45,12.5,,5.27,,19.99,81.18,,,9,4531785502.0,Real Estate Investment Trusts,Finance
NSC,18.84,47.94,3.6,,12.8,4.4,8.3,,17.79,11.9,36.75,3.91,,43.51,1.97,0.18,0.04,246.47,0.63,13.23,64.91,27.69,4.05,1.36,,0.49,2.19,23.99,16.66,106.38,15.46,11.94,5.65,5.99,4.17,0.31,5.64,1.22,2.19,17.98,6.08,10.54,3.78,252.43,35.33,5.32,,14.85,,34.4,4.29,31.2,22.34,5.88,4.62,,1.38,3.96,,81.86,2.06,1.11,,,17.39,29.27,,1.86,4.29,0.54,4.35,8.95,7.92,14.12,,8.33,,,21.05,,,10,46317926087.0,Railroads,Transportation
NSIT,43.41,55.17,2.4,11.7,,10.9,23.2,18.6,11.67,1.5,55.84,,15.12,56.39,2.63,0.06,0.21,210.74,1.22,9.31,115.91,145.49,2.27,0.66,,,,17.2,14.64,11.53,,11.88,0.78,0.87,5.81,0.25,7.52,9.9,,17.39,16.81,12.47,5.07,105.19,19.23,9.91,,3.38,,5.27,3.72,26.18,20.7,1.6,0.89,,0.64,0.94,,11.71,3.51,3.22,,,10.99,12.45,1.51,1.89,13.36,1.19,4.95,31.84,16.41,17.89,,11.48,,,39.1,,,10,5319937402.999999,Information Technology Services,Technology Services
NSP,,50.61,0.9,29.6,11.7,9.3,6,,81.63,15.3,60.99,6.83,,55.05,5.22,0.5,1.63,90.02,1.17,,0.5,30.61,1.45,2.99,,0.43,2.6,12.63,10.74,11.15,,,0.5,0.48,7.92,0.07,4.32,8.36,2.67,22.79,13.6,,,129.28,16.6,7.53,,2.46,,3.25,23.75,21.23,16.86,1.87,0.53,,0.49,0.35,,12.15,4.43,0.75,,,10.74,15.82,2.1,1.17,26.17,1.17,7.89,100.88,35.32,136.52,,27.5,,6.17,25.94,,,10,3744023560.0,Personnel Services,Commercial Services
NTAP,75.11,54.14,2.4,21.6,1.4,10.5,30.6,11.5,12.89,5,83.44,1.98,27.11,62.43,2.97,0.67,1.14,122.71,0.96,31.07,83.42,44.79,1.56,2.85,,0.31,1.64,17.13,14.56,17.57,13.54,11.99,3.77,3.87,5.84,0.1,22.14,5.62,1.69,17.27,11.18,9.15,5.09,82.62,71.12,21.27,,17.01,,21.34,27.09,23.97,18.93,3.44,4.07,,0.92,1.34,,18.43,,1.67,,,16.54,24.78,2.65,2.03,,0.91,11.56,165.94,26.14,115.13,,12.63,,5.35,33.99,,,10,16227248662.0,Computer Peripherals,Electronic Technology
NTCO,,45.28,,,,,,,13.49,,57.13,5.05,,48.06,1.22,0.37,0.51,5.56,1.47,153.02,212.9,54.11,4.05,0.31,,0.27,5.05,175.3,13.13,,15.82,7.82,0.89,0.89,0.57,0.55,,,5.05,23.36,,,4.27,5.23,63.23,2.41,,10.22,,8.09,0.85,7.3,,,0.75,,,,,,,,,,,8.15,,,4.06,1.05,5.67,2.08,0.36,11.05,,9.49,,52.07,,,,5,4295125515.720001,Household/Personal Care,Consumer Non-Durables
NTCT,,63.36,1.1,,,,9,,,1,84.18,,,69.92,0.88,1.06,3.33,21.32,1.54,29.5,30.4,74.01,,0.09,,,,,,10.76,,,1.51,1.55,,0.69,14.37,7.49,,9.83,30.15,,,26.85,77.12,5.71,,,,6.12,1.06,,9.82,,1.92,,,,,13.25,3.33,0.79,,,12.64,,,0.56,25.38,1.51,,,,,,2.09,,9.24,,,,6,2020154968.0,Packaged Software,Technology Services
NTES,,48.21,1.4,13.1,21.5,17.3,32.4,10.7,162.9,9.8,71.04,10.89,,55.77,6.33,2.67,9.02,85.64,3.01,6.24,7.6,22.18,0.43,0.1,,0.5,2.93,9.24,8.51,7.57,6.51,5.94,2.09,2.51,10.82,0.71,32.43,8.68,2.93,10.97,22.02,7.01,7.51,102.48,62.62,,,26.98,,27.2,3.06,13.97,16.73,0.97,3.77,,0.61,0.37,,11.62,1.53,0.72,5.69,4.67,10.64,13.32,1.09,0.92,3.16,3,15.9,363.15,22.03,23.31,,33.04,,6.8,24.33,,,10,63966798178.84061,Packaged Software,Technology Services
NTLA,,46.03,,12.4,,,,,,,42.48,,,46.04,3.09,6.58,6.5,21.51,7.21,,,153.66,,0.11,,,,,,,,,26.65,34.82,,0.82,,,,,,,39.2,34.02,,,,,,,2.18,,,,43.98,,,,,,,,4.49,3.94,,,,,2.18,7.21,,,,,,,,,,,,,3169745857.0,Biotechnology,Health Technology
NTNX,52.04,61.81,,16.5,,,,,280.77,9.1,67.09,,,62.82,1.44,0.8,1.45,61.11,1.19,,42.93,31.77,4.85,,,,,232.41,111.98,26.47,,,6.48,7.36,0.43,,27.81,3.69,,42.55,,21.41,14.37,33.46,84.92,0.04,,,,0.35,,,42.73,,7.46,,,,,27.05,,,,,24.05,166.44,,,,1.19,,31.47,4.92,,,0.57,,1.77,,,,,8343523381.000001,Packaged Software,Technology Services
NTR,,51.88,4.6,10.7,7.2,26.6,37.2,17.5,8.23,18.6,60.65,5.7,,55.74,1.49,0.08,0.08,47.82,1.26,118.59,104.01,93.73,3.23,0.53,,0.64,4.48,18.65,8.53,13.67,10.87,6.39,1.34,1.33,5.36,0.47,9.82,11.19,4.52,12.17,30.67,,,61.28,29.22,4.38,,2.95,,11.9,0.93,29.89,14.39,0.41,0.88,,,,,9.01,1.15,0.51,,,4.73,13.36,0.57,0.46,2.1,0.82,1.5,7.02,4.72,3.16,,5.01,,4.12,11.1,,,10,31663373756.99677,Chemicals: Agricultural,Process Industries
NTRA,167.81,54.51,,4.3,,,,0.1,,24.9,40.64,,32.92,51.44,12.72,2.82,2.03,123.36,4.14,24.36,13.55,76.1,,0.52,,,,,,,,,8.66,10.91,,0.55,,,,,,,22,77.4,53.85,,,,,,18.19,,,,10.87,,,,,,,,73.87,24.48,,,,,18.19,4.01,,,,,,,,,,,,,5901986755.0,Medical Specialties,Health Technology
NTST,3.31,43.53,,,39.2,13.3,,27.3,1.57,6.6,32.13,5,,38.23,1.06,0.12,0.02,16.39,2.01,,59.36,27.09,7.53,0.58,,5.54,5.04,63.8,20.01,24.17,,,,14.65,1.57,0.63,60.33,6.53,5.13,60.71,,37.83,16.66,20.82,88.45,1.18,,3.58,,22.89,0.97,234.14,110.74,6.08,8.51,,,,14.17,14.11,2.33,,,,14.11,17.25,5.54,,1.1,2.01,0.25,61.77,1.72,0.39,,1.63,,,,,,4,1154938725.0,Real Estate Investment Trusts,Finance
NUE,,52.84,6.8,33.8,8.7,73.3,67.4,72.6,35.15,27.8,63.23,2.01,,57.31,4.67,1.12,0.79,150.94,2.93,74.75,24.47,36.9,1.09,0.33,,0.15,1.41,7.09,5.69,11.01,10.15,7.11,1.14,1.11,14.1,0.61,10.1,9.21,1.43,13.6,29.77,,,140.45,18.45,42.04,,10.45,,14.19,1.73,10.88,10.88,0.3,1.13,,0.32,0.33,,11.3,1.13,1.21,,44.92,6.26,9.44,0.44,0.52,2.62,1.85,9.98,31.21,17.02,16.62,,15.12,,7.33,13.57,,,10,38656451064.0,Steel,Non-Energy Minerals
NUS,,32.59,0.9,,1.3,,,,,,38.79,8.46,,33.27,2.91,0.75,0.44,7.45,2.12,177.34,25.66,14.09,,0.77,,,7.65,,,6.12,,,,0.36,,0.43,5.8,28.92,3.22,6.83,14.69,,,29.41,67.57,2.81,,,,2.14,0.54,,,,0.2,,,,,3.46,,0.2,,,2.31,,,0.21,0.74,1.33,,,,,,3.04,,,2.85,,,10,1199515226.0,Household/Personal Care,Consumer Non-Durables
NUVL,95.73,61.66,,,,,,,,,55.54,,9.89,60.29,,17.23,,,17.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.49,,,,,,,,,,,,10.78,10.65,,,,,10.49,17.44,,,,,,,,,,,,,2700694211.0,Biotechnology,Health Technology
NVCR,3.86,41.3,,,,,,,,1.8,28.42,,36.41,37.71,1.1,5.62,1.41,16.63,6.46,104.74,236.62,42.16,,1.87,,,,,,,,,2.37,2.74,,0.3,,,,,,9.49,9.67,69.85,75.82,,,,,,4.96,,,,3.21,,,,,,,,17.88,7.42,,,,5.43,4.96,6.22,,,,,,,,,,,,1,2057686311.0,Medical Specialties,Health Technology
NVDA,210.91,50.44,0.2,36.8,,84.6,68.4,79.6,145.63,54.4,53.32,0.02,37.21,51.46,68.12,2.49,3.48,117.61,4.27,84.94,42.29,39.32,0.16,0.17,,0.01,0.02,46.37,45.19,60.43,34.32,33.9,22.6,29.55,2.16,0.68,48.58,1.62,0.03,41.45,20.5,56.35,50.42,115.97,75.98,237.38,,55.04,,61.87,49.62,55.19,54.57,1.21,30.41,,1.59,1.82,,62.56,11.54,2.09,379.37,88.42,60.16,65.7,2.18,12.56,54.96,3.79,79.9,458.2,112.62,125.59,,162.59,,0.8,294.01,,,10,1084330000000.0,Semiconductors,Electronic Technology
NVEE,1.72,41.79,,18,,3,20.4,,8.38,2.4,42.67,,,41.82,3.42,0.19,0.11,91.25,2.29,,48.02,62.93,2.4,0.34,,,,35.53,15.23,59.07,,11.48,1.72,1.9,2.81,0.65,3.22,1.96,,16.26,14.27,25.24,6.35,123.11,50.88,2.92,,3.49,,5.35,1.85,44.95,20.05,1.64,1.58,,0.79,1.41,,48.59,7.92,0.9,,,31.53,,2.11,1.07,70.19,2.29,2.63,39.58,4.69,4.09,,4.52,,,37.24,,,10,1568526960.0,Engineering & Construction,Industrial Services
NVEI,121.76,58.5,,13.2,,91.2,48.1,26.1,,32.9,54.41,1.2,14.04,56.76,1.17,0.1,0.15,33.35,1.06,3.9,145.48,26.82,4.48,0.61,,0.48,1.2,42.34,20.35,30.48,33.04,19.18,3.6,4.43,2.36,0.39,14.54,4.03,1.2,13.18,,,16.77,50.23,81.09,1.42,,,,12.82,2.26,,39.8,0.48,3.6,,,,,24.91,,,,,18.62,61.28,,,,1.06,,365.14,3.99,,,,,,,,,2,2411332696.120513,Information Technology Services,Technology Services
NVGS,11.87,53.84,,,,18.5,,,32.84,7.5,66.73,1.24,8.9,58.15,1.49,0.69,0.16,16.45,1.19,10.82,10.05,17.65,2.87,0.67,,0.16,1.22,12.49,6.51,8.07,,,,3.21,8.01,0.55,39.24,19.2,1.22,,20.22,,,15.87,33.27,2.19,,14.76,,25.94,0.97,14.56,13.26,1.37,2.16,,,,,5.5,0.76,1.06,,,5.47,6.36,0.97,0.74,0.97,1.13,3.75,8.16,7.15,6.98,,6.6,,9.35,26.53,,,6,1053361999.9999998,Marine Shipping,Transportation
NVMI,103.4,46.64,,25.2,,33.2,41.5,21.3,14.17,20.1,51.85,,21.77,47.72,10,1.55,2.23,203.24,2.32,223.47,53.98,62.25,1.26,0.29,,,,31.81,28.96,30.73,,22.1,7.4,9.88,3.14,0.68,32,3.04,,27.89,21.54,17.65,16.72,132.67,57.34,99.77,,27.38,,26.82,7.01,42.25,39.46,1.53,11.64,,1.26,1.16,,36.35,3.69,3.01,44.28,14.82,33.32,39.74,1.58,3.34,7.78,1.86,13.5,72.37,21.52,20.51,,18.96,,0.04,81.95,,,10,3239708073.0,Electronic Equipment/Instruments,Electronic Technology
NVO,50.02,35.95,1.7,21.1,18.1,26.3,26,34.6,22.72,24,21.51,2.06,6.38,30.09,10.79,0.33,1.1,124.6,0.94,291.37,194.34,84.66,0.43,0.51,,0.47,1.16,32.55,28.35,56.03,23.26,21.31,10.77,14.71,3.07,0.31,25.37,1.71,1.16,28.66,21.42,24.51,20.98,117.77,84.53,30.1,,34.84,,43.2,33.14,42.82,42.82,2.45,14.54,,2,2.8,,56.84,11.03,1.73,,,32.54,32.93,2.03,4.46,65.58,0.75,28.75,127.99,81.99,89.64,,28.52,,1.64,75.52,,,10,374535078897.0875,Pharmaceuticals: Major,Health Technology
NVR,56.33,69.76,5.8,19,,25.4,26.3,22.7,171.72,12.9,72.68,,16.93,71.29,14.45,1.96,2.44,9695.0,4.64,102.11,22.59,1.18,0.49,0.25,,,,13.77,13.66,18.9,14.24,13.5,2.62,2.84,7.26,0.65,15.09,5.04,,18.37,23.49,4.88,,6278.4,25.86,74.79,,16.44,,20.57,7.25,20.03,20.03,0.86,3.3,,0.58,0.64,,21.94,2.54,1.81,152.7,8.38,21.52,22.89,0.8,1.56,7.25,2.86,25.45,103.4,39.16,38.7,,59.51,,6.37,33.68,,,10,19836001223.0,Homebuilding,Consumer Durables
NVS,23.88,52.19,3.2,,3.8,4.3,4.6,4.2,,,52.49,3.54,23.2,49.64,3.29,0.31,0.29,115.51,0.93,184.47,131.83,58.76,1.54,0.7,,0.77,3.27,21.66,13.47,20.86,14.55,12.14,4.89,5.23,4.62,0.43,23.98,5.01,3.27,14.01,10.39,24.09,3.82,104.96,74.61,12.94,,32.78,,24.01,5.33,14.79,23.57,,4.68,,,,,19.4,,1.21,,,15.1,11,4.23,1.48,,0.72,15.49,107.55,16.73,36.63,,11.56,,7.15,18.57,,,10,205130875347.5124,Pharmaceuticals: Major,Health Technology
NVST,,59.02,,1.5,,,80.5,,,9.4,59.56,,,59.95,0.59,1.26,0.63,19.32,2.22,86.59,55.28,58.59,,0.55,,,,,,13.52,11.82,10.65,1.5,1.54,,0.55,11.31,8.63,,17.45,2.59,,1.31,35.57,54.55,3.48,,,,7.4,1.12,,39.91,,1.34,,,,,11.66,,,,,10.11,,,0.69,,1.9,,,,,,3.54,,,,,,7,4729594760.0,Medical Specialties,Health Technology
NVTS,,34.73,,,,20.1,44.5,40.8,,,31.44,,,33.91,3.99,3.87,13.71,2.24,5.68,151.37,125.83,82.38,,0.02,,,,,,,,,2.69,3.3,,0.88,,,,,,24.83,31.07,6.94,38.82,,,,,,1.06,,,,4.44,,,,,,,,6.79,3.61,,,,,2.87,4.82,,,,,,,,,,,,1,1318533793.0,Semiconductors,Electronic Technology
NWE,7.01,69.87,,3.4,2.2,1.7,1.7,,3.1,,73.91,5.3,10.02,72.45,0.86,0.01,,57.01,0.52,61.96,58.2,41.84,5.2,1.03,,0.75,4.55,18.79,11.44,,,,,4.32,5.35,0.36,,,4.57,15.48,,6.09,5.26,53.32,55.19,2.66,,14.21,,21.9,1.24,16.62,16.62,,2.36,,,,,,1.03,1.06,,,8.3,35.97,,2.69,1.43,0.36,2.78,5.66,4.86,7.56,,4.2,,,13.87,,,10,3119772344.9999995,Electric Utilities,Utilities
NWL,,47.34,0.8,,,,,,31.74,,37.44,2.3,,44.42,0.49,0.11,0.07,7.22,0.98,116.75,70.99,53.48,29.64,1.81,,0.28,3.87,,43.55,17.73,11.92,7.89,1.06,1.05,,0.26,5.93,15.42,3.87,9.52,20.62,,,10.21,31.31,1.46,,,,5.35,0.97,,7.17,,0.39,,,,,6.45,,0.39,,,4.17,,,0.4,,0.51,,,,,,2.6,,24.08,,,,7,3930758021.0,Industrial Conglomerates,Producer Manufacturing
NWN,1.29,53.46,,5.5,0.5,5.2,4,33.4,2.77,9.3,51.89,4.97,11.76,52.63,0.75,0.15,0.04,39.7,0.97,46.17,52.46,27.96,5.39,1.29,,0.9,4.91,16.71,9.96,,18.19,11.82,2.49,2.8,5.98,0.28,,,4.91,14.09,,6.29,0.89,47.23,33.3,2.31,,7.18,,16.03,1.14,18.41,18.41,3.92,1.3,,,,,,1.03,0.66,,,6.63,,,,1.3,0.73,1.73,5.35,4.57,6.37,,2.87,,,17.64,,,9,1486608565.0,Gas Distributors,Utilities
NWS,43.42,48.13,1.2,0.9,,6.1,2.7,,,3.7,57.7,0.72,8.96,49.81,1.86,0.64,0.48,27.97,1.43,,,53.86,2.97,0.5,,0.3,0.72,27.65,12.78,28.75,17.57,9.98,1.67,1.73,3.62,0.49,5.97,3.92,0.72,33.35,5.8,18.53,3.26,22.44,,9.47,,2.64,,7.98,1.86,60.8,42.25,,1.51,,,,,25.36,6.66,1.51,,,13.88,34.14,,1.25,24.75,1.33,1.6,21.37,4.62,3.3,,3.79,,1.74,,,,6,11722728487.999998,Publishing: Newspapers,Consumer Services
NWSA,42.99,45.17,1.2,0.9,,6.1,2.7,,,3.7,53.63,0.76,8.65,46.03,1.86,0.64,0.48,26.64,1.43,,,53.86,2.97,0.5,,0.3,0.76,27.64,12.78,28.75,17.57,9.98,1.67,1.73,3.62,0.49,5.97,3.91,0.76,31.75,5.8,18.53,3.26,21.79,,9.47,,2.64,,7.98,1.87,57.91,40.24,,1.5,,,,,25.33,6.66,1.51,,,13.9,34.14,,1.25,24.67,1.33,1.6,21.37,4.62,3.3,,3.79,,1.74,,,,6,11722728488.000002,Publishing: Newspapers,Consumer Services
NXE,4.58,64.57,,84.9,,,53.3,,,,87.31,,,73.85,,1.18,,,1.2,,,,,,,,,54.86,53.6,,,,994.11,,1.82,,,,,,,,,,,,,,,,4.21,66.36,,,,,,,,,,,59.73,50.54,,92.71,,10.95,4.21,1.2,8.07,17.91,9.56,10.62,,,,,,,,2,3061157039.504153,Other Metals/Minerals,Non-Energy Minerals
NXPI,28.38,44.74,2.8,1.8,39.3,31.3,232.5,11.6,,18.7,47.03,12.9,3.4,45.48,3.73,0.97,0.3,238.09,2.21,137.8,64.46,26.18,2.14,1.13,,0.35,1.7,17.62,13.96,23.83,13.7,11.71,4.7,5.07,5.68,0.39,21.19,4.58,1.7,15.56,22.83,7.79,4.56,212.36,57.04,8.75,,21.21,,28.02,6.73,22.25,20.3,1.66,4.74,,0.75,1,,22.32,,1.23,,,16.55,25.39,1.06,1.41,,1.52,11.72,92.38,18.78,32.22,,16.26,,4.87,38.71,,,10,50884990522.00001,Semiconductors,Electronic Technology
NXST,22.78,48.54,8.1,5.5,34.1,5.2,,2.2,35.84,12.6,46.07,13.45,4.12,48.65,1.5,0.18,0.02,167.31,1.78,,25.22,73.59,3.75,3.01,,0.49,3.84,12.11,6.61,19.42,11.34,7.68,2.43,2.41,8.26,0.19,12.41,11.47,4.04,10.7,32.84,27.94,,213.15,56.36,1.91,,8.66,,17.46,2.4,13.21,13.39,0.64,1.15,,0.39,0.27,,9.22,,0.75,,,7.4,6.39,0.68,0.39,,1.78,3.59,53.96,8.88,18.36,,5.44,,17.02,13.36,,,10,5333957054.0,Broadcasting,Consumer Services
NXT,3.19,43.86,,,,0.5,1,9.6,31.86,,52.97,,,47.17,2.94,0.59,3.21,37.06,2.11,36.56,77.55,45.8,0.21,0.13,,,,7.13,7.09,15.89,9.11,8.06,1.76,1.83,14.03,0.43,11.5,5.84,,11.86,,6.67,11.85,0.0,34.19,19.65,,14.87,,24.57,4.74,10.48,10.6,,2.01,,,,,17.43,1.83,,,27.69,16.98,,,,7.12,1.91,18.64,2545.11,50.02,,,42.34,,0.04,,,,5,6178604586.0,Electronic Equipment/Instruments,Electronic Technology
NYT,33.08,57.62,0.5,10.6,22.4,29.4,18.9,9.2,13.2,11.3,66.12,2.21,26.04,60.5,8.84,0.76,9.59,55.19,1.32,,33.81,27.06,0.1,0.02,,0.19,0.87,24.4,19.3,24.81,,,,3.46,4.1,0.68,13.96,3.84,0.94,26.84,15.24,12.2,6.42,45.31,48.99,312.39,,10.81,,13.04,5.03,34.07,30.16,2.87,3.67,,,,,26.27,3.29,1.41,,,24.45,29.55,2.36,2.25,8.08,1.32,10.33,67.62,17.25,15.71,,12.01,,1.53,67.3,,,10,6943056600.0,Publishing: Newspapers,Consumer Services
O,18.48,56.94,,12.9,3,9.1,0.2,9.7,2.33,7.3,55.45,5.75,17.3,54.55,1.14,0.18,0.02,62.19,1.51,36.58,777.86,55.54,6.56,0.67,,2.19,4.99,44.4,20.21,24.59,30.87,15.65,14.19,16.98,2.25,0.57,68.98,6.01,5.08,37.83,12.41,7.87,11.36,68.49,92.75,2.29,,17.89,,43.6,1.4,57.58,44.11,7.48,10.38,,3.39,1.2,15.44,15.02,1.99,0.84,,,15.02,,6.89,1.07,2.01,1.51,1.39,141.1,3.08,2.43,,3.23,,,44.11,,,10,38345404650.0,Real Estate Investment Trusts,Finance
OC,27.42,60.69,6.2,17.1,30.1,94.5,60.2,19.8,0.39,17.9,68.74,3.33,3.49,65.72,2.52,0.09,0.04,175.7,1.37,67.94,64.38,50.21,2.86,1.11,,0.15,1.32,13.92,9.86,15.54,10.59,7.43,1.72,2.12,7.18,0.37,13.69,8.84,1.37,10.71,25.99,15.31,9.87,136.22,29.27,14.74,,10.66,,16.72,2.79,14.88,11.41,0.44,1.58,,0.33,0.34,,11.69,,1.47,,,8.25,11.21,0.46,0.99,,0.79,8.83,29.22,15.51,20.24,,12.99,,0.04,27.76,,,9,12288379683.0,Containers/Packaging,Process Industries
ODD,43.17,44.76,0.1,75.7,,57.9,69.3,60.2,23.71,65.9,47.36,,,46.39,11.11,1.3,10.48,35.69,2.16,171.81,124.09,5.98,0.14,0.04,,,,17.74,16.31,17.03,,,,3.12,5.64,0.72,18.42,5.41,,21.26,,21.34,21.63,0.0,71.98,,,14.67,,17.58,5.42,25.49,21.76,,3.65,,,,,20.15,2.68,,79.31,14.63,18.96,,,,7.44,1.49,20.51,412.59,34.23,29.97,,41.76,,,,,,4,1908658770.0,Packaged Software,Technology Services
