Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
HON,16.11,66.35,2.2,,4.7,9.5,10.4,,937.8,6.1,66.29,2.58,7.79,67.94,3.59,,0.56,0.35,228.2,1.44,96.3,101.55,74.22,3.28,1.77,,0.43,1.91,20.72,17.95,29.94,17.53,15.54,4.04,4.46,4.83,0.24,14.89,3.8,1.98,20.7,7.38,7.54,6.32,218.94,37.6,7.64,,,15.02,,19.56,8.52,26.35,22.63,11.32,3.98,,,,,26.62,,1.26,,,22.2,22.03,,2.42,,1.12,8.58,109.08,17.08,33.87,,12.69,,,27.59,,,10,128171109174.99998,Aerospace & Defense,Electronic Technology
HOOD,231.23,73.77,,,,,,,,16.5,83.61,,33.55,77.2,0.6,,0.31,1.51,35.24,1.18,,183.4,689.23,12.12,1.01,,,,51.23,45.11,11.49,,,2.61,11.3,1.95,0.17,89.78,6.94,,45.01,,,16.61,17.06,67.98,,,,21.8,,22.05,4.32,59.73,59.53,,13.05,,,,,14.27,3.43,,,4.74,14.01,17.78,,,4.46,1.18,1.39,26.26,7.6,7.61,,2.04,,,,,,1,9724073680.0,Packaged Software,Technology Services
HP,,44.91,2.9,3,18.9,315.2,,56,69.95,35,28.28,2.86,,39.68,2.32,,1.14,0.27,33.4,2.67,19.3,26.66,55.73,2.05,0.64,,0.52,4.53,9.16,5.15,24.64,12.1,4.67,1.21,1.69,10.92,0.51,6.88,5.75,2.98,9.55,,,10.67,46.1,26.45,15.08,,,12.49,,15.92,1.13,9.79,10.39,,1.21,,,,,17.45,0.74,0.55,,,4.84,7.57,,0.71,1.17,2.4,7.32,15.6,11.99,12.2,,7.95,,,49.12,,,5,4519929567.0,Contract Drilling,Industrial Services
HPE,29.88,57.9,0.1,9.8,,5.6,16.8,,43.6,2,53.57,2.96,15.85,57.23,0.92,,0.15,0.31,21.53,0.94,114.9,156.24,43.02,2.43,0.54,,0.27,2.41,15.81,7.41,13.06,12.8,6.84,1.13,1.24,6.33,0.36,9.37,9.73,2.41,10.22,7.32,,4.85,16.69,33.88,15.25,,,6.39,,7.83,1.27,15.38,11.21,4,0.99,,,,,10.42,1.96,,,,5.57,15.95,,0.92,7.74,0.62,3.17,37.11,6.3,8.67,,4.22,,6.48,16.44,,,9,21898500824.0,Computer Processing Hardware,Electronic Technology
HPK,,55.92,,32.9,,,,,,,69.32,0.99,,60.77,1.76,,0.52,0.13,14.67,0.96,4.97,25.61,31.72,1.15,0.67,,0.14,0.99,6.86,2.98,23.13,8.47,3.34,2.67,2.45,14.58,0.52,10.61,6.52,1.1,14.85,,,,18.98,36.2,2.25,,,15.95,,32.79,1.15,11.31,14.17,,1.67,,,,,15.71,0.86,,,,2.41,9.38,,,1.16,0.93,5.94,14.77,14.69,11.71,,9.69,,,,,,3,2046405836.0000005,Oil & Gas Production,Energy Minerals
HPP,,27.99,2.3,,,4.8,,,,8.7,15.18,1.49,,22.81,0.09,,0.15,0.02,3.33,0.67,4.64,,106.95,17.29,1.51,,,3.01,,20.36,34.93,34.12,10.79,5.49,6.29,,0.36,18.01,32.77,,,52.33,4.57,,6.54,46.5,,,,,,,0.18,,,,0.59,,,0.26,3.78,3.01,,0.11,,,2.68,16.73,,0.1,0.23,0.67,,,,,,,,94.68,,,,8,1004193123.0,Real Estate Investment Trusts,Finance
HPQ,31.68,56.22,8.8,14.1,14.2,13.2,12.9,4,31.27,10.4,62.85,5.76,19.53,57.88,1.93,,0.1,0.26,36.87,0.71,63.8,125.24,29.28,2.34,,,0.34,2.99,11.67,9.56,12.55,10.54,8.78,0.79,0.83,8.57,,6.59,9.89,2.99,10.23,25.56,5.91,2.16,30.22,22.13,8.34,,,5.33,,7.95,,12.94,11.38,0.57,0.69,,,,,10.43,,1.2,,,8.96,12.54,0.68,0.72,,0.43,7.68,95.22,31.71,,,12.94,,9,11.56,,,10,27019267442.0,Computer Processing Hardware,Electronic Technology
HQY,30.26,72.34,,9.8,,16.8,57.7,26.5,,5.8,75.27,,10.69,73.54,4.67,,2.7,0.28,102.67,4.1,,12.68,33.76,3.37,0.54,,,,52.81,28.47,,37.5,,7.42,8.89,1.89,0.61,,,,27.66,13.82,24.35,12.96,84.11,65.06,3.29,,,9.61,,16.3,4.15,85.33,41.95,3.65,8.2,,,,,,,0.72,,,29.3,254.73,3.08,4.4,,4.1,3.28,169.69,5.95,5.17,,5.11,,,208.68,,,8,5910867969.0,Investment Managers,Finance
HR,27.86,46.88,,8.6,1.1,,,,,,44.07,7.32,14.81,46.22,0.66,,0.03,,17.66,0.24,,,50.99,13.69,0.95,,,7.03,,29.72,49.62,110.84,13.57,8.58,8.85,,0.49,17.85,3.68,7.03,,,,,18.0,62.73,0.21,,,,,3.9,1.14,,,,5.12,,,,12.13,28.54,,0.65,,,13.39,,,0.99,1.14,0.24,,,,,,0.41,,19.07,65.41,,,9,6348895287.0,Real Estate Investment Trusts,Finance
HRB,34.91,48.3,8.4,,7.2,10.7,9.2,14.6,,11.5,51.82,3.04,17.57,49.32,3.86,,0.52,0.22,55.4,0.77,,31.28,3.87,2.05,,,0.3,2.42,11.91,10.39,14.87,,9.8,3.04,2.7,8.4,,18.17,8.66,2.68,10.47,24.73,7.52,2.45,48.1,44.71,9.91,,,16.19,,21.64,,13.51,12.62,0.55,2.19,,0.83,0.92,,11.98,,1.22,,,10.81,14.19,0.56,1.19,,0.77,20.54,149.14,42.28,,,26.88,,6.98,19.86,,,9,5826937164.0,Other Consumer Services,Consumer Services
HRI,35.61,61.07,1.4,21.4,,30.8,60.6,,10.65,23.6,39.91,1.23,10.48,54.43,1.41,,0.2,0.03,215.55,1.22,,44.36,61.61,3.45,3.49,,0.21,1.23,15.71,7.48,238.15,11.53,6.57,2.95,3.24,6.37,0.18,1.36,0.77,1.24,14.76,18.63,12.67,6.8,167.78,37.69,2.76,,,10.09,,20.44,4.14,17.62,17.57,0.95,1.79,,,,,130.43,4.41,,,,5.2,14.38,0.75,,24.89,1.22,4.71,13.21,10.44,26.29,,7.86,,,34.88,,,9,3562721478.0,Finance/Rental/Leasing,Finance
HRL,,31.1,,5.9,5.8,,,0.6,,7.9,22.03,5.54,,26.58,4,,0.43,0.2,29.73,2.29,60.94,26.27,23.24,2.14,0.36,,0.71,3.82,17.04,13.76,20.4,14.39,12.2,1.5,1.54,5.87,0.6,7.54,5.54,3.82,17.57,5.39,5.45,1.32,40.04,16.82,12.93,,,6.52,,8.61,2.07,20.94,18.82,31.37,1.34,,,,,18.05,3.37,0.64,,,13.86,19.86,,1.16,13.58,1.03,5.77,32.8,9.46,10,,6.97,,3.74,15.32,,,10,20897439716.000004,Food: Meat/Fish/Dairy,Consumer Non-Durables
HRMY,31.29,43.67,0.1,68.9,,296.2,120.5,,53.84,15.9,34.57,,21.98,41.43,5.23,,2.55,2.25,32.48,3.24,14.48,36.42,41.3,0.84,0.31,,,,8.57,7.62,7.53,4.8,4.48,2.03,2.43,11.67,0.64,32.31,11.68,,9.97,,27.85,19.77,55.41,78.65,9.69,,,17.98,,25.71,3.16,15.67,13.84,,2.81,,,,,8.73,1.53,,23.37,9.7,8.7,40.68,,,3.88,3.2,14.52,38438.2,27.76,23.59,,29.92,,0.25,,,,3,2251205466.0,Pharmaceuticals: Major,Health Technology
HSAI,,44.42,,46.7,,,,7.6,,62.3,43.51,,,42.96,1.05,,1.98,4.29,4.31,3.16,188.29,88.58,104.31,,0.17,,,,,,,,104.11,1.51,1.02,,0.67,,,,226.84,,,33.03,0.0,39.11,,,,,,,1.07,,,,2.21,,,,,,,,4.68,1.62,69.11,,,,1.11,2.68,,,,,,,,,,,,,1276686820.0,Aerospace & Defense,Electronic Technology
HSIC,5.29,62.21,3.2,6.4,,9.5,6.7,,2.83,9.9,77.8,,,67.69,2.96,,0.04,0.04,74.84,1.42,74.66,40.51,48.47,3.67,0.85,,,,22.96,14.82,28.69,11.89,10.46,0.9,0.97,4.36,0.33,3.37,4.51,,14.4,9.5,15.28,4.02,81.45,31.59,4.79,,,2.51,,4.79,2.67,30.67,24.8,3.65,0.77,,,,,22.78,,0.83,,,15.73,23.87,,0.99,,0.82,3.06,18.62,6.78,8.76,,5.57,,,18.39,,,10,9716800172.0,Medical Distributors,Distribution Services
HST,2.95,43.78,0.1,1.7,48.1,,,,,48.1,34.13,4.66,,40.11,1.74,,0.43,0.1,17.33,0.73,,37.69,,3.29,0.84,,0.94,4.66,17.85,10.04,18.64,18.85,10.3,2.97,3.09,5.6,0.51,16.58,7.64,4.66,18.44,,3.4,4.6,20.88,53.24,3.67,,,12.92,,13.5,1.81,16.83,20.32,,2.19,,,,8.3,13.22,1.28,0.87,,,8.29,11.9,,1.2,1.81,0.73,5.77,9.18,8.69,10.68,,5.98,,3.02,19.92,,,8,11812640921.0,Real Estate Investment Trusts,Finance
HSY,,33.75,0.6,23.2,12.2,13,12.5,7.9,18.74,11.8,27.44,5.08,,32.19,4.42,,0.15,0.11,170.24,0.85,78.76,46.02,34.24,2.1,1.34,,0.61,3.18,17.58,14.65,23.84,17.5,14.42,3.41,3.59,5.69,0.33,15.07,4.8,3.18,20.86,13.32,,1.79,209.39,44.35,14.07,,,16.17,,22.12,8.19,19.61,19.57,2.06,3.56,,1.19,1.26,,23.3,,0.95,,,16.28,23.65,2.18,2.25,,0.54,14.48,50.47,25.63,43.49,,19.78,,3.39,25.18,,,10,43420855847.0,Food: Specialty/Candy,Consumer Non-Durables
HTHT,5.62,46.48,0.6,,19.5,,,,,19.7,45.47,1.74,,43.89,1.71,,0.75,0.25,36.18,0.97,1.5,22.84,13.94,5.2,2.86,,0.36,1.74,19.61,15.77,19.01,18.58,14.33,5.04,4.68,5.1,0.2,24.6,7.01,1.74,17.79,2.21,9.98,8.14,53.04,35.98,15.95,,,16.31,,22.46,6.53,22.15,20.92,,3.73,,,,,15.3,6.24,0.63,,,13.02,38.6,,2.62,41.59,0.96,6.05,15.81,11.63,29.47,,6.32,,12.21,113.83,,,7,13056705363.35459,Hotels/Resorts/Cruise lines,Consumer Services
HTLD,,59.42,0.7,6.8,,6.9,,,,24.4,58.6,0.65,2.36,61.53,2.93,,0.23,0.14,12.26,1.17,,16.13,36.05,1.21,0.26,,,0.65,,6.4,12.84,61.91,6.05,1.06,1.06,,0.61,8.28,9.29,0.65,108.5,6.26,,,15.97,9.78,,,,,,,1.17,,,,0.89,,,,,10.81,,0.38,,,6.58,44.56,,1.39,2.36,1.17,,,,,,,,13.02,12.77,,,10,1242311544.0,Trucking,Transportation
HTZ,,73.92,,204.5,,17.3,,10.8,30.49,,88.84,,,81.53,,,0.11,0.03,4.0,0.49,,34.86,50.96,9.23,27.87,,,,,9.6,,,,2.08,2.15,,0.03,,,,12.55,,,0.92,20.13,3.32,,,,,,,1.8,,,,0.14,,,,,,,,,,0.55,,,,,0.49,,,,,,,,,,,,5,5017470295.0,Finance/Rental/Leasing,Finance
HUBB,51.83,50.24,0.4,12,7.3,23.3,29,8.5,30.68,13.8,44.96,1.64,16.31,47.76,6.05,,0.32,0.21,452.37,1.66,81.61,55.79,55.81,1.69,0.65,,0.3,1.13,24.54,20.61,34.97,17.69,17.38,4.28,4.53,4.07,0.46,12.94,3.01,1.22,25.53,18.52,7.58,5.34,322.48,33.86,15.22,,,13.33,,18.78,7.55,32.59,28.01,2.64,4.34,,1.84,2.23,,33.46,,2.25,,,27.06,31.87,1.73,2.46,,1.05,11.27,75.38,19.3,25.37,,15.69,,,49.93,,,10,16939356661.000002,Electrical Products,Producer Manufacturing
HUBG,18.21,67.68,2.5,15.1,,23.1,32.3,70.6,12.19,8,70.54,0.75,3.15,70.14,4.17,,0.3,0.36,50.0,1.3,,34.2,54.96,1.54,0.32,,0.22,0.75,23.1,10.01,15.81,17.34,9.31,0.78,0.86,4.33,0.57,5.45,7.03,1,20.77,22.64,,2.77,37.38,11.16,9.05,,,2.74,,3.43,1.89,28.41,28.99,1.41,0.78,,1.35,0.46,,14.31,2.54,1.61,,,10.54,19.52,1.67,0.95,5.01,1.3,3.76,13.14,6.57,6.65,,5.14,,3.07,19.76,,,10,2578734311.0,Air Freight/Couriers,Transportation
HUBS,14.62,70.18,,16.5,,,,95.7,,30.2,56.31,,,67.74,12.33,,1.3,2.56,682.53,1.64,,8.21,38.55,8.25,0.43,,,,7812.68,362.67,86.4,133.1,96.12,11.13,13.3,0.01,0.49,15.6,1.11,,74.64,,,17.22,617.18,84.66,,,,,,,20.03,,579.4,,13.89,,,,,89.43,25.43,1.24,264.55,55.4,68.67,1381.64,,9.09,25.1,1.64,,1.23,0.21,,,189.13,,0.08,,,,,25594841231.0,Packaged Software,Technology Services
HUN,,27.45,8,5.8,13.5,,,,85.14,8.3,26.95,7.62,,24.82,1.93,,0.21,0.15,19.35,1.47,65.55,51.89,50.27,6.62,0.73,,,5.09,88.6,15.45,91.66,18.55,9.12,0.8,0.89,1.13,0.42,0.97,1.73,5.16,22.93,5.53,69.33,3.9,25.09,13.86,0.45,,,,,0.59,1.07,,,,0.55,,,,,57.77,,0.79,,,12.1,,,0.56,1.58,0.83,,1.65,1.02,,,1.67,,,7.93,,,10,4566570649.0,Chemicals: Major Diversified,Process Industries
HURN,1.6,53.28,6.7,6,,30.3,31.7,,53.6,21.5,30.47,,23.24,46.88,3.68,,0.07,0.04,120.3,1.61,,3.86,46.11,2.62,0.93,,,,15.98,13.86,24.26,,,1.63,1.75,6.26,0.39,7.22,4.98,,17.3,23.47,15,6.19,110.45,30.75,6.63,,,5.8,,10.96,4.08,26.15,20.46,1.42,1.53,,,,,21.06,,1.13,,,15.82,62.2,0.96,1.35,,1.61,6.53,238.55,15.24,16.4,,11.61,,3.61,91.83,,,8,1884726775.9999995,Miscellaneous Commercial Services,Commercial Services
HWM,105.05,62.01,1.8,6.1,104.1,23.2,28.3,,8.99,10,58.63,0.18,27.26,61.56,6.24,,0.31,0.14,116.0,2.24,130.51,68.21,36.95,1.97,0.75,,0.09,0.23,33.64,28.34,48.85,26.78,23.02,6.05,6.73,2.97,0.43,13.78,2.18,0.28,36.26,14.21,26.8,10.34,56.84,30.4,7.89,,,14.81,,21.06,10.36,43.19,45.63,9.71,6.41,,,,,46.5,,,,,36.51,48.1,3.5,7.82,,0.98,10.31,39.65,16.75,25.92,,14.83,,2.02,329.63,,,7,19241869930.0,Aerospace & Defense,Electronic Technology
HXL,,41.11,,4.2,43.3,19.4,93.5,,,5.4,27.17,1.03,,36.96,4.42,,0.33,0.12,58.78,2.76,90.03,32.31,49.69,2.9,0.51,,0.3,1.03,35.92,19.81,26.96,17.05,12.81,2.55,2.92,2.78,0.56,10.82,4.29,1.03,23.43,0.5,20.17,8.58,79.37,24.08,7.32,,,5.73,,11.92,3,44.87,30.3,,2.63,,,,,24.21,2.19,0.91,,,17.29,40.01,,1.63,3.55,1.51,3.79,7.54,5.97,6.63,,7.62,,6.35,23.7,,,10,5769007968.999999,Aerospace & Defense,Electronic Technology
IAG,156.22,50.18,,,,,,,,,58.09,,32.08,51.11,1.6,,0.54,0.59,5.54,0.89,98.79,107.75,11.09,0.88,0.29,,,,4.19,3.19,,,,1.49,2.33,23.87,0.59,,,,6.69,16.53,121.38,34.82,3.81,32.15,,,,49.59,,26.54,1.01,4.36,10.15,,2.05,,,,,,0.68,1.39,,,6.71,6.19,,6.37,1.01,0.61,14.94,21.68,19.67,28.77,,7.77,,,,,,4,1231616032.6492753,Precious Metals,Non-Energy Minerals
IART,,53.39,2.5,4.2,,,,,,6,35.04,,,48.49,1.21,,0.3,0.14,22.88,1.2,208.82,48.16,59.53,10.6,1.31,,,,64.46,18.36,90.62,13.38,12.27,2.03,2.2,1.55,0.37,2.43,2.15,,9.11,10.54,43.45,5.18,48.86,54.92,0.44,,,,,1.84,1.16,,9.23,1.14,1.12,,0.32,1.73,,46.96,,0.37,,,12.96,50.27,,0.69,,0.73,,5.31,1.53,,,0.47,,,20.43,,,9,3226033929.0,Medical Specialties,Health Technology
IAS,,38.24,,25.5,,4.8,,49.5,14.56,17.8,27.05,,10,33.12,7.51,,0.94,0.63,10.64,3.71,,24.94,55.03,0.8,0.09,,,,33.71,15.33,25.09,,,2.91,3.39,2.97,0.87,13.5,4.06,,31.51,,109.5,12.01,15.74,78.71,6.89,,,6.39,,9.81,1.72,52.2,53.54,,3.38,,,,,26.03,6.33,,,23.64,16.42,72,,,16.37,3.71,2.82,67.73,4.7,3.52,,3.6,,5.53,,,,2,1956560484.0,Packaged Software,Technology Services
IBKR,87.92,79.26,,15.9,,46.9,32.2,,65.19,34.8,84.06,0.38,20.18,81.35,0.45,,0.03,108.94,185.51,1.12,,37853.12,2053.2,,0.01,,0.11,0.38,2.16,2.13,1.77,4.56,4.43,3.23,1.81,46.3,0.03,102.44,45.61,0.55,26.83,51.47,7.71,,120.03,88.84,1.84,,,7.76,,83.91,4.87,28.94,28.41,1.58,2.22,,0.91,0.07,,2.17,2.48,1.24,,,2.16,3.06,1.14,0.26,4.87,1.12,0.52,99.92,26.43,18.59,,27.82,,36.9,59.65,,,10,38859295883.0,Investment Banks/Brokers,Finance
IBM,51.87,39.63,,2.2,0.6,10.6,3.5,,,2.9,40.81,3.42,37.37,38.51,3.29,,0.47,0.23,210.25,1.06,17.11,48.22,34.7,4.75,2.46,,0.65,3.22,30.07,18.88,20.09,19.61,14.43,3.64,3.82,3.33,0.18,19,6.12,3.22,19.81,2.75,4.6,3.56,148.43,56.54,5.57,,,10.22,,15.08,7.95,30.6,20.45,,3.08,,,,,16.48,,1.7,,,14.43,20.46,,1.51,,1.01,4.77,90.88,7.72,27.26,,7.75,,2.48,20.45,,,10,132997803878.00002,Information Technology Services,Technology Services
IBP,78.15,36.89,1.4,29.9,,27.8,38.1,25.7,25.8,20.8,36.39,0.67,20.11,34.99,5.55,,1.08,0.42,206.91,2.99,32.32,29.83,54.31,1.88,1.35,,0.13,0.67,16.54,12.33,23.16,21.71,12.63,2.07,2.17,6.05,0.35,9.39,4.74,0.68,17.8,23.21,13.56,5.29,149.56,33.95,10.86,,,8.74,,13.27,8.06,22.79,19.3,0.64,1.99,,0.62,0.68,,21.22,10.52,1.36,,,16.35,19.65,0.78,1.86,127.72,2.5,12.72,60.31,23.17,37.65,,19.39,,0.41,48.66,,,10,3623768065.0,Engineering & Construction,Industrial Services
ICE,49.76,45.8,,8.9,11.9,7.6,8.4,6.7,10.46,5.7,57.72,1.96,20.54,47.69,0.87,,0.01,0.04,157.93,1,,72.96,48.33,3.77,0.79,,0.3,1.13,26.58,19.48,32.42,23.63,17.68,11.38,9.77,3.76,0.2,30.12,3.79,1.15,23.42,9.75,10.36,,119.94,56.22,4.55,,,21.31,,37.84,3.33,37.51,26.9,3.36,8.01,,1.38,1.27,,26.42,,1.12,,,22.35,30.07,4.11,1.58,,1,1.79,195.65,8.2,9.25,,2.5,,,35.57,,,10,66099421495.99998,Investment Banks/Brokers,Finance
ICFI,33.38,18.65,0.1,7.2,,17.6,15.9,,16.67,9.5,5.29,0.41,15.65,12.14,3.35,,0.02,0.01,133.46,1.21,,35.05,38.08,2.75,0.63,,0.08,0.41,18.57,14.04,19.31,,12.54,1.43,1.57,5.39,0.48,8.14,6.51,0.41,16.4,17.69,11.27,5.92,131.72,36.64,5.09,,,5.38,,8.31,2.56,23.46,18.36,1.8,1.25,,1.07,1.08,,15.38,,1.17,,,13.72,17.52,1.47,1.12,,1.21,5.33,83.47,10.41,11.6,,7.75,,7.36,33.79,,,10,2347695284.0,Miscellaneous Commercial Services,Commercial Services
ICL,,62.94,,13.4,59,37.7,89.8,65.6,46.66,14,73.43,15.05,,66.78,2.27,,0.21,0.21,4.38,1.56,128.6,69.01,74.55,1.89,0.42,,0.49,4.45,10.8,5.91,12.01,,,,1.1,9.26,0.51,9.22,11.53,4.43,10.35,31.8,,,4.8,32.92,11.36,,,5.83,,11.47,0.95,14.13,11.23,0.99,0.83,,,,,9,0.74,0.78,,,4.27,7.06,0.55,0.5,1.12,0.91,3.53,9.34,7.86,7.01,,6.23,,9.23,7.42,,,9,7285168352.073617,Chemicals: Agricultural,Process Industries
ICLR,10.29,16.93,,47.3,,28.6,8.7,7.6,4.8,23.2,6.28,,,12.56,2.23,,0.25,0.19,195.6,1.34,,6.51,74.42,2.25,0.37,,,,17.5,11.54,14.92,13.37,10.72,2.16,2.21,5.71,0.57,14.79,7.61,,12.98,25.38,24.9,3.7,268.31,29.58,4.74,,,9,,13.77,1.65,21.81,13.94,0.77,1.91,,0.6,0.48,,13.2,,0.65,,,11.71,15.26,0.63,0.93,,1.34,4.39,208.32,7.38,7.96,,6.44,,5.36,30.51,,,10,21441486365.0,Miscellaneous Commercial Services,Commercial Services
ICUI,111.43,41.68,,7.2,,7.1,,,,16.8,33.58,,74,37.62,2.08,,0.57,0.19,169.7,2.29,164.35,36.05,24.78,7.55,0.81,,,,,25.06,34.53,57.98,18.61,2.45,2.35,,0.48,6.82,3.84,,23.94,5.65,,2.74,175.15,32.87,0.43,,,,,1.96,2.03,,142.37,11.67,1.75,,12.33,2.24,,25.83,,0.48,,,16.19,66.97,,1.66,,1.03,,,,,,1.23,,0.66,74.76,,,8,3089391357.0,Medical Specialties,Health Technology
IDCC,59.81,71.72,6,,11.4,37.1,74.3,15.6,26.38,19.2,65.09,0.87,40.92,70.63,5.52,,1.14,1.66,182.9,1.62,,20.39,77.79,1.16,0.68,,0.17,0.9,12.3,10.23,616.64,,15.62,8.21,5.99,8.13,0.42,0.97,0.15,0.98,37.84,22.76,,,132.91,76.56,7.2,,,36.69,,41.92,6.39,19.54,19.54,0.81,7.18,,,,,3658.01,3.16,1.4,,30.59,103.33,116.11,0.78,2.13,11.52,1.62,15.09,781.02,34.28,41.23,,21.32,,4.43,37.71,,,10,2170663125.0,Telecommunications Equipment,Electronic Technology
IDXX,,35.75,1,34.2,,16.7,14.8,13.9,32.66,11.8,33.62,,,35.73,16.45,,0.31,0.31,416.34,1.42,93.5,27.49,46.75,0.8,0.62,,,,31.14,28.01,44.24,29.15,25.9,8.34,9.12,3.21,0.48,20.61,2.32,,34.86,18.07,10.72,7.17,530.72,60.72,33.72,,,22.53,,28.92,21.11,40.15,37.99,2.12,9.04,,1.22,1.51,,43.9,7.24,0.92,,,37.98,47.13,2.31,3.7,31.07,1.03,26.3,92,49.13,57.37,,35.51,,2.36,62.42,,,10,37412861190.00001,Medical Specialties,Health Technology
IDYA,0.56,32.66,,12.5,,,,,,,17.81,,,27.72,23.07,,22.63,48.95,25.86,22.93,,,125.77,,0.02,,,,,,,,,55.29,347.38,,0.95,,,,,,,,1.47,,,,,,,,1.89,,,,431.03,,,,,,,,2.59,2.56,,,,6.6,1.89,22.93,,,,,,,,,,,,,1679002878.0,Pharmaceuticals: Major,Health Technology
IEP,,39.09,,,,,,,88.73,,32.6,27.67,,36.54,1.49,,2,0.76,11.31,4.79,41.7,32.13,17.28,15.84,2.44,,666.67,30.93,,18.82,18.73,,,,0.75,,0.15,4,7.18,17.65,14.17,,,,16.5,13.95,0.05,,,,,0.25,2.15,,1885,,0.49,,,,,12.69,15.71,0.47,,,7.28,5.01,,0.73,2.95,4.42,,,,,,0.23,,39.05,,,,2,8582602859.0,Oil Refining/Marketing,Energy Minerals
IESC,248.61,62.28,0.9,17.8,,46.7,22.1,25,18.96,27.3,52.26,,43.08,59.21,9.82,,0.09,1.16,285.51,1.66,18.14,24.01,62.96,0.12,0.07,,,,18.93,16.8,32.68,,,,1.92,5.28,0.49,5.86,2.83,,,21.27,,,78.46,23.6,211.21,,,7.03,,10.07,10.1,33.63,33.82,0.95,2.15,,1.08,1.16,,36.18,4.51,4.63,,28.58,29.39,36,1.35,4.4,13.54,1.44,18.7,86.6,45.31,39.44,,30.13,,1.05,96.78,,,9,1369392807.9999998,Engineering & Construction,Industrial Services
IEX,6.32,60,0.1,11.8,8,17.5,16.6,6.8,8.24,11.9,49.1,1.79,,58.01,5.07,,1.12,0.3,223.61,2.97,90.62,37.92,49.4,2.53,0.55,,0.35,1.21,27.91,22.39,29.8,23.28,18.85,5.23,5.83,3.58,0.55,19.57,3.69,1.23,26.24,14.57,4.09,5.22,219.66,44.29,17.27,,,15.35,,21.3,4.43,34.61,29.15,2.97,5.29,,1.77,2.08,,27.12,,1.11,,,24.38,28.03,2.55,1.82,,2.11,8.09,71.77,12.01,13.61,,10.51,,1.18,35.05,,,10,16196900413.999998,Industrial Machinery,Producer Manufacturing
IFF,41.33,26.13,,,2.1,,,,0.63,0.3,22.61,2.59,4.82,24,1.14,,0.18,0.06,88.93,2.62,123.57,62.24,58.07,,0.66,,1.23,2.27,,,33.91,19.98,13.94,2.78,2.75,,0.49,8.1,4.07,1.83,19.2,0.15,51.79,,93.06,35.07,2.43,,,,,6.92,1.54,,54.56,,1.96,,,,,24.57,,0.68,,,16.91,,,1.33,,1.89,,,,,,2.92,,7.23,49.41,,,8,17625193448.0,Food: Specialty/Candy,Consumer Non-Durables
IGT,,31.34,0.7,23.8,58.7,62.9,,1.9,,11.7,15.45,4.23,1.78,25.58,1.38,,0.2,0.09,18.97,2.36,38.47,98.92,45.84,3.78,3.89,,0.53,4.23,9.52,5.99,12.62,8.82,5.53,2.28,1.77,10.5,0.15,14.02,18.91,4.23,17.04,37.27,,,21.84,48.78,3.2,,,2.38,,22.46,2.58,31.62,12.59,2.47,0.76,,,,,5.4,,0.84,,,3.49,27.87,0.61,0.57,,2.31,1.2,52.76,11.87,8.29,,5.87,,10.49,,,,5,6588585020.0,Casinos/Gaming,Consumer Services
