Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
GRAB,32.91,86.98,30,0.1,,,37.5,51.1,77.4,46.82,72,92.38,,12.43,89.34,3.18,,2.33,17.24,5.07,2.7,11.51,187.69,25.38,2.62,0.05,,,,,140.06,36.31,83.46,47.44,5.24,6.52,,0.69,17.91,2.36,,112.65,,,18.68,5.14,41.66,,,,,,,3.21,,,,7.59,,,,,43.58,0.99,,,7.24,5.51,36.43,,,,3.76,2.67,,,,,,,,3,,,,,13705301047.999998,Other Transportation,Transportation
GRBK,59.38,37.5,1.09,3.9,30.1,,46.5,39.8,91.7,24.22,26.3,34.57,,39.18,35.76,6.54,,0.29,0.26,70.67,7.35,458.61,16.43,2.03,0.7,0.2,,,,7.66,7.58,,,,1.49,1.68,13.05,0.7,,,,8.4,21.37,13.14,10.38,52.89,32.85,,,,17.7,,21.91,2.13,9.17,9.17,0.19,1.56,,,,,,1.34,0.93,1.53,,2.36,,,0.37,1.94,2.14,0.42,17.57,29.14,24.56,25.46,,20.61,,3.24,21.74,,,10,1950362088.0,Homebuilding,Consumer Durables
GRFS,,43.08,,0.3,4.8,,,,,,7.6,31,,22.67,38.83,1.01,,0.34,0.08,8.7,2.26,390.12,94.07,54.92,10.49,1.99,,,,21.73,17.13,,14.55,10.01,2.05,3.24,4.6,0.26,,,,12.37,,43.17,4.02,16.05,39.03,1.66,,,2.6,,15.16,1.35,38.84,36.86,,1.38,,,,,,0.54,,0.39,,,34.83,,,1.02,,0.79,0.65,11.68,4.25,2.45,,2.68,,3.13,12.99,,,10,8431989861.04669,Pharmaceuticals: Major,Health Technology
GRMN,35.42,67.3,,,8.3,6.8,2.4,8.5,7.6,17.1,7.7,57.6,2.02,0.58,65.06,15.57,,1.54,22.07,210.33,3.3,203.82,43.36,48.55,0.07,0.02,,0.38,1.42,26.68,23.7,30.14,22.3,20.04,5.62,6.35,3.75,0.8,21.08,3.11,1.43,28.21,7.44,7.93,11.22,133.19,58.43,,,,25.48,,23.81,5.38,26.69,27.24,4.01,6.82,,1.06,1.53,,32.31,1.58,2.7,1.73,69.42,12,28.7,34.55,5.17,2.43,6.01,2.35,17.47,57.62,19.44,21.61,,26.02,,1.42,43.55,,,10,20316840986.0,Telecommunications Equipment,Electronic Technology
GRND,103.25,64.02,11.8,,,,,,,,,65.25,,47.42,64.31,3.83,,0.62,0.13,15.05,1.46,,11.55,42.6,27.08,,,,,,263.62,38.72,,,,9.07,,,23.07,2.77,,33.8,,,23.99,0.0,74.36,2.9,,,,,27.75,,,190.51,,8.23,,,,,35.56,,,,,,33.38,,,,,1.46,,,,,,29.72,,1.57,,,,3,1103580945.0,Internet Software/Services,Technology Services
GRP.U,9.85,45.34,1.23,,9.4,3.3,,8,7.2,6.57,14.3,43.64,5.36,7.32,45.25,1.09,,0.14,0.04,52.83,0.17,,26.15,7.69,7.38,0.57,,0.66,4.56,17.53,17.48,22.2,,,12.72,13.41,5.7,0.58,62.31,7.65,4.44,12.83,8.07,13.91,6.7,69.22,83.66,4.93,,,55.94,,76.44,0.85,14.72,14.41,,8.47,,,,15.02,13.59,0.76,0.75,0.82,,,13.59,13.73,,0.65,0.85,0.17,3.34,10563.87,4.86,5.72,,4.08,,4.75,8.66,,,10,3632712312.41072,Real Estate Investment Trusts,Finance
GSAT,,59.36,,,,,27.8,36.4,,,16.1,52.48,,,57.1,0.91,,0.44,0.12,1.79,1.09,61.22,86.96,66.77,5.21,1.07,,,,,45.86,,,,,15.4,,0.43,,,,,20.18,,3.02,1.8,67.34,,,,,,,8.52,,,,13.62,,,,,,0.99,,0.99,,,31.62,,,9.42,12.79,0.99,,,,,,,,,,,,2,2517908493.0,Wireless Telecommunications,Communications
GSK,7.95,28.56,,,,,3.3,15,,,6.9,31.86,2.69,,27.93,1.59,,0.15,0.2,33.96,0.81,233.23,512.57,83.75,2.4,1.15,,0.84,4.58,16.91,9.9,13.83,7.02,5.86,2.02,2.11,5.91,0.24,15.3,8.87,4.58,8.05,6.2,11.88,4.12,44.06,71.55,6.91,,,8.02,,14.37,3.85,21.94,18.68,18.68,1.73,,,,,11.33,0.77,,0.81,,,7.37,12.48,,0.85,,0.53,4.26,40.39,10.41,18.28,,8.01,,11.86,8.58,,,10,76246139524.7986,Pharmaceuticals: Major,Health Technology
GSM,,56.92,3.23,,39,,,,,90.29,8.6,70.21,0.87,,61.46,2.2,,0.25,0.85,4.57,1.83,134.15,63.21,62.9,0.87,0.18,,0.12,0.87,9.6,5.21,5.69,,6.39,0.45,0.53,10.42,0.48,9.27,18.03,1.15,9.72,,,4.28,4.6,36.31,5.2,,,2.45,,7.6,1.07,18.83,14.35,,0.52,,,,,5.53,0.99,0.93,,,4.76,3.55,5.53,,0.53,1.36,1,2.41,10.81,7.64,5.38,,6.03,,26,,,,4,1017764133.0,Other Metals/Minerals,Non-Energy Minerals
GT,,55.68,,,7.6,,153.7,38.8,,25.19,10.2,53.4,,,55.15,1.35,,0.12,0.09,9.71,1.14,92.41,99.75,59.66,7.59,2.12,,,,42.91,8.91,,,,,0.62,2.33,0.21,,,,6.5,,,,11.61,19.74,1.69,,,,,4.6,0.58,,8.56,,0.14,,,,,,0.84,0.58,0.48,,,4.25,,,0.89,0.87,0.65,,2.56,1.85,,,6.41,,8.85,5.88,,,7,3628509820.0,Automotive Aftermarket,Consumer Durables
GTES,53.95,72.13,6.62,3.1,8.1,,16.2,35.7,21.6,,10.6,72.63,,5.89,72.74,2.16,,0.72,0.23,21.99,3.02,118.96,77.83,84.98,3.76,0.81,,,,16.48,11.09,26.3,11.8,8.68,2.05,2.14,6.07,0.44,8.15,5.15,,13.98,12.45,21.84,,14.02,39.54,3.66,,,6.43,,14.46,1.75,25.77,15.39,9.05,1.65,,,,,20.26,1.57,,,,,15.04,16.57,2.03,1.11,,2.11,3.11,26.13,7.06,7.01,,6.86,,4.94,29.34,,,9,3081886116.0000005,Industrial Machinery,Producer Manufacturing
GTLB,17.1,73.26,18.93,,,,10.1,,,,48.5,86.05,,,78.44,8.21,,1.62,3342.91,66.62,1.97,,17.81,77.73,,,,,,,,134.44,71.73,68.92,10.08,14,,0.47,9.94,0.62,,103.29,,61.76,25.16,73.35,89.29,,,,,,,16.61,,158.62,,15.27,,,,,153.58,0.91,11.16,,30.56,18.4,147.91,,,,17.67,1.97,,,,,,,,0.01,,,,,7577566207.0,Packaged Software,Technology Services
GTX,6.95,60.92,,,53.4,,,,,,,79.14,,,67.7,1.61,,0.08,0.06,8.31,0.94,34.87,128.69,62.18,2.56,,,,,6.33,5.36,10.01,,,0.9,0.89,15.8,,8.86,18.1,,6.4,14.86,,,2.88,19.91,2.46,,,6.54,,13,,6.72,7.12,,0.53,,,,,5.99,2.89,,,,,4.62,6.93,,,,0.72,9.84,101.42,47.11,,,27.4,,8.39,,,,8,2054877976.0000005,Auto Parts: OEM,Producer Manufacturing
GTY,10.73,61.2,4.38,,5.4,5.1,,,2.1,3.19,1.9,71.34,7.28,14.6,64.84,1.37,,0.05,0.01,32.55,1.53,,898.7,7.83,5.26,0.88,,1.52,5.52,25.68,16.37,21.25,,17.89,11.81,13.35,3.89,0.51,62.85,6.95,5.77,26.23,9.88,3.49,8.7,30.16,91.32,2.74,,,32.97,,52.09,1.86,27.82,27.56,5.2,8.82,,2.39,1.22,14.09,14.08,1.08,1.61,1.1,,,14.01,14.73,,1.09,2.13,1.53,3.53,260.13,5.84,6.88,,5.81,,,21.7,,,10,1498370317.0,Real Estate Investment Trusts,Finance
GVA,81.29,76.77,15.49,1.3,1.3,,,137.4,,10.65,,76.8,0.53,33.03,77.19,3.22,,0.53,0.74,99.29,1.56,11.43,46.44,59.19,2.7,0.82,,0.12,0.53,23.97,14.66,15.35,,9.18,1.07,1.14,4.17,0.32,7.4,6.76,0.53,18.6,,66.28,8.53,44.21,13.02,5.11,,,2.8,,3.6,4.31,45.55,22.62,,1.36,,,,,20.35,2.25,2.56,2.26,,,13.33,22.83,,3.9,6.54,1.46,3.96,25.62,10.68,11.51,,6.22,,,157.6,,,8,1717718167.0,Engineering & Construction,Industrial Services
GWRE,92.73,72.13,27.68,0.1,,,,40.2,29.6,10.77,10.2,79.18,,52.17,74.15,11.6,,1.2,2.27,202.82,1.55,,21.06,45.72,200.51,0.33,,,,,7302.62,91.02,3601.58,342.71,14.12,16.45,,0.6,18.07,1.06,,104.66,,34.49,16.13,109.22,59.5,,,,,,,12.36,,197.88,,16.84,,,,,94.23,1.86,12.5,1.59,139.88,40.89,85.19,796.25,,9.27,17.51,1.55,,,,,,,,0.18,,,,4,7455466267.0,Information Technology Services,Technology Services
GWW,35.84,65.65,12.46,2.1,22,7.1,35,31.4,22.4,78.79,14.4,66.76,0.9,14.01,65.26,11.98,,0.61,0.45,1206.65,2.59,77.91,37.65,50.25,1.14,0.92,,0.21,0.66,23.17,21.27,31.93,20.89,19.34,3.29,3.54,4.32,0.38,11.09,3.19,0.68,28.64,21.92,8.21,5.88,779.77,39.25,30.86,,,10.8,,15.13,16.78,32.71,32.11,1.7,3.44,,1.82,1.91,,31.65,1.55,5.39,2.12,,102.78,26,33.26,1.31,3.03,20.34,1.68,21.69,51.98,41.55,56.51,,32.27,,2.34,55.53,,,10,34656610529.99999,Wholesale Distributors,Distribution Services
GXO,7.01,54.87,23.91,,,,24.1,129.6,34.9,,14.8,61.6,,15.55,54.72,1.48,,0.16,0.1,60.47,0.86,,25.35,59.17,9.27,1.78,,,,60.44,20.38,47.12,20.91,13.38,0.96,1.1,1.65,0.26,2.3,3.52,,18.67,,14.97,12.09,64.86,12.47,4.25,,,0.97,,3.23,2.33,67.19,24.29,2.31,0.64,,,,,27.78,0.93,,,,,12.14,23.88,2.22,,,0.86,1.04,5.97,2.73,3.67,,3.9,,,,,,5,7163504936.0,Air Freight/Couriers,Transportation
H,31.57,54.81,6.32,,3,31,,,,11.39,44.8,60.32,0.38,2.85,56.44,2.56,,0.39,0.33,156.23,0.79,0.61,30.12,47.53,1.57,0.93,,0.14,0.38,9.66,7.9,29.33,26.21,17.12,2.46,2.58,10.35,0.31,8.78,3.93,0.38,39.48,11.35,40.2,2.88,142.36,19.22,1.86,,,20.55,,4.65,4.06,11.77,35.87,,2.42,,,,,28.11,1.1,,1.23,,,21.35,8.82,,3.17,,0.79,11.2,71.82,19.67,37.54,,2.16,,7.85,47.34,,,8,11269745339.999998,Hotels/Resorts/Cruise lines,Consumer Services
HAE,,57.46,,0.1,9.5,,14.5,54.1,17.1,20.22,14.5,43.35,,,54.32,2.86,,1.09,0.24,85.55,3.49,188.18,40.35,54.03,4.42,1.39,,,,31.17,18.84,256.3,24.54,,3.76,3.83,3.21,0.35,1.5,0.47,,18.61,9.38,15.76,6.24,93.13,52.61,10.69,,,9.1,,12.15,4.91,35.5,26.82,4.13,3.18,,,,,212.79,0.92,,0.91,,,51.62,919.86,3.83,2.32,,2.09,5.4,26.19,8.28,13.51,,6.8,,,75.04,,,8,4569659544.0,Medical Specialties,Health Technology
HAL,,68.29,,,23.4,26.7,,68.9,20.8,83.5,15.9,84.62,1.49,,75.35,3.61,,0.4,0.25,31.94,2.21,63.73,61.72,81.48,1.78,0.85,,0.21,2.09,8.99,7.05,14.36,8.3,6.64,1.48,1.5,11.12,0.41,10.42,8.57,2.12,10.09,,4.39,1.97,39.76,19.11,7.4,,,11.04,,18.06,2.72,11.13,10.14,,1.23,,,,,11.84,0.8,1.3,0.89,,,7.43,12.08,,1.32,3.76,1.62,10.25,37.14,19.83,26.27,,17.3,,6.29,,,,5,37837783753.00001,Oilfield Services/Equipment,Industrial Services
HALO,28.52,34.99,,2.1,,,46.1,30.1,95.2,14.98,48.4,28.94,,13.35,31.82,4.16,,6.12,0.44,49.0,10.36,307.98,31.1,88.47,2.59,3.32,,,,13.33,11.46,16.94,,9,5.83,7.02,7.5,0.21,41.45,6.3,,10.1,,44.79,18.72,65.23,82.09,25.41,,,41.43,,50.35,13.76,16.23,15.79,,6.76,,,,,16.17,0.75,,0.53,,,15.78,18.11,,2.06,,9.15,20.54,130.47,27.86,156.62,,30.11,,,60.49,,,5,5173936601.000001,Biotechnology,Health Technology
HAS,55.72,29.08,6.32,,,1,,,,12.38,,26.12,4.97,17.75,26.64,1.86,,0.58,0.3,62.52,1.47,85.12,71,78.05,,3.1,,0.71,4.46,,,14.61,12.83,10.78,2.68,2.65,,0.18,18.12,8.98,4.46,14.1,10.44,23.56,,48.11,59.95,2.77,,,,,11.15,6.77,,15.87,,1.98,,,,,11.19,1.3,,0.92,,,8.91,,,1.37,,1.29,,,,,,8.35,,6.43,28.04,,,9,9208232271.000002,Recreational Products,Consumer Durables
HAYW,30,55.56,5.55,2.3,20.5,,6.8,18.2,,18.49,5.7,53.96,,4.11,54.18,2.38,,1.1,0.28,16.06,2.62,159.67,48.67,72.48,4.1,0.72,,,,22.09,17.27,18.88,16.96,13.89,3.75,4.15,4.53,0.48,21.68,6.28,,21.31,,27.7,6.32,11.45,49.84,2.88,,,9.47,,19.67,2.52,38.24,28.42,,3.46,,,,,16.12,1.4,,,,,14.41,17.95,,,,1.69,3.27,46.03,7.04,7.15,,6.13,,2.49,,,,5,2987912906.9999995,Recreational Products,Consumer Durables
HBI,87.3,61.3,16.26,,,,32.2,,9.7,,,55.89,,43.32,60.74,1.73,,0.2,0.09,8.54,1.49,119.18,72.08,35.17,13.21,23.93,,,,36.73,22.71,14.26,13.51,11.27,1.68,1.05,2.72,0.03,7.37,14.31,,14.3,,117.35,,4.45,35.35,0.73,,,,,3.5,19.86,,,,0.49,,,,,6.76,1.92,,0.54,,,6.22,15.79,,0.8,,0.9,,11.3,4.11,,,4.18,,18.85,13.56,,,7,1619975124.0,Apparel/Footwear,Consumer Non-Durables
HBM,112.67,52.45,21.14,,,1.7,26.9,,,17.06,10.8,62.23,0.16,0.95,54.19,1.39,,0.96,0.41,9.12,1.86,51.05,51.06,28.03,1.61,0.46,,0.04,0.16,14.13,5.86,13.75,,,1.9,2.1,7.08,0.46,15.8,8.99,0.16,10.39,,47.86,10.91,5.53,27.73,5.31,,,4.21,,19.36,1.46,40.9,26.13,,1.69,,,,,10.66,1.65,1.36,1.48,,,5.3,12.22,,1.24,1.53,1.47,1.6,7.07,6.24,3.8,,2.94,,,,,,5,1731128077.5480058,Other Metals/Minerals,Non-Energy Minerals
HCA,61.33,27.69,6.54,7.9,,77.4,17.6,17.8,,21.38,16.2,14.08,1.66,28.19,22.66,2.62,,0.19,0.06,324.93,1.12,65.97,147.93,51.73,3.21,,,0.12,0.79,11.73,9.01,21.46,11.26,8.59,1.68,1.81,8.53,,8.45,7.14,0.8,13.28,21.57,12.85,6.58,347.56,84.85,5.19,,,8.52,,15.09,,14.59,15,1.05,1.24,,0.54,0.58,,14.67,0.93,,1.25,,,8.12,14.52,0.91,1.22,,1,10.42,31.42,24.77,,,17.86,,4.36,22.3,,,10,69705085997.0,Hospital/Nursing Management,Health Services
HCC,11.27,64.05,5.7,,36.5,11.9,93.5,,101.6,106.65,28.2,75.08,0.62,,67.13,6.99,,3.54,3.48,70.27,5.81,52.75,14.99,41.97,0.3,0.08,,0.04,0.45,7.91,5.96,63.57,5.39,4.35,1.44,2.13,12.64,0.81,3.2,1.39,0.45,14.58,26.68,,,45.56,28.38,77.03,,,23.77,,24.71,1.76,9.71,9.67,0.79,2.21,,,,,68.92,1.54,0.87,,37.18,7.68,6.32,11.51,0.39,0.63,1.76,4.67,15.51,27.97,18.77,19.44,,21.65,,3.72,,,,6,2457335707.0,Coal,Energy Minerals
HCM,16.67,45.06,18.95,,10.9,,,,,87.12,46.4,56.16,,8.13,46.83,3.91,,2.15,9.77,17.36,2.81,51.52,45.95,194.92,,0.11,,,,,,,,,3,9.21,,0.59,,,,125.79,,,,28.19,,,,,,,,4.06,,,,12.35,,,,,,0.62,2.3,0.24,10.59,5.64,,19.05,,,4.06,2.68,,,,,,,,,,,,3,2619157884.27207,Pharmaceuticals: Major,Health Technology
HCP,61.85,49.53,,,,,,,25.6,,32.6,53.91,,1.38,49.89,9.27,,3.16,93.3,33.92,3.71,,34.32,77.58,,0.01,,,,,,205.87,,,8.69,8.93,,0.74,4.33,0.4,,96.1,,,13.92,36.4,81.98,,,,,,,5.58,,,,10.73,,,,,245.55,0.93,,,7.96,6.3,173.78,,,,5.68,3.71,,,,,,,,0.02,,,,,4865896574.0,Packaged Software,Technology Services
HD,29.96,55.79,9.99,2.7,,11.7,9,8.2,5.6,30.04,7.5,59.82,4.08,21.56,57.02,6.32,,0.05,0.02,420.0,1.13,80.34,43.16,9.9,2.54,10.95,,0.59,2.1,21.94,18.79,28.24,20.75,18.04,2.87,3.04,4.56,0.06,10.76,3.99,2.14,26.94,13.5,4.1,3.89,336.28,33.5,9.64,,,9.45,,13.7,72.04,28.53,28.19,2.31,2.71,,1.15,1.2,,25.06,1.25,,1.28,,,21.02,24.7,2.8,2.14,,0.31,17.17,52.23,35.87,503.79,,25.46,,0.6,32.56,,,10,321421199548.0,Home Improvement Chains,Retail Trade
HE,,54.24,,,,,0.8,2.7,,1.14,12.4,59.5,,,56.9,0.51,,7.34,0.58,10.61,28.65,,17.09,51.2,,2.47,,,,,,81.67,8.25,5.13,0.93,0.94,,0.09,1.15,2.31,,7.59,3.43,,1.72,35.46,,,,,,,,1.16,,,,0.32,,,,,29.2,0.3,,0.23,,,3.06,365.87,,0.68,1.16,28.65,,,,,,,,,11.92,,,10,1438104216.0,Electric Utilities,Utilities
HEES,19.25,54.79,16.27,,30.5,,35.3,94.6,,15.02,13.1,46.16,1.89,11.37,51.46,1.6,,0.06,0.01,58.76,1.49,34.66,43.88,59.47,2.57,2.95,,0.29,1.89,14.55,5.59,,15.73,5.36,2.44,2.52,6.87,0.21,,,1.89,15.44,11.86,,4.1,50.71,45.71,3.47,,,9.47,,16.38,3.6,14.91,15.55,1.5,1.4,,1.06,,,,1.16,1.94,1.45,,,4.29,13.2,0.9,,5.43,1.37,5.23,11.17,10.29,26.17,,7.35,,,22.17,,,9,1594096581.0,Finance/Rental/Leasing,Finance
HEI,47.19,65.26,3.82,,15.8,7.7,17.1,8.3,0.7,4.29,18,73.6,0.13,18.42,69.01,7.36,,0.33,0.09,279.02,3.3,159,29.81,45.69,2.32,0.64,,0.06,0.08,44.24,36.31,63.31,38.07,31.61,8.27,9.34,2.26,0.48,14.75,1.67,0.08,65.22,13.67,19.21,14.4,274.39,38.94,5.05,,,12.64,,21.04,8.49,81.82,81.82,9.86,8.06,,3.97,3.68,,54.42,1.02,,1.3,,,49.32,63.41,5.21,3.31,,1.47,6.87,62.1,12.53,14.7,,10.59,,,90.01,,,10,19976280971.0,Aerospace & Defense,Electronic Technology
HELE,,62.72,26.37,0.9,10.7,,1,,9.5,,0.1,77.5,,,67.71,2.42,,0.04,0.03,69.92,1.77,157.4,98.96,73.35,2.55,0.48,,,,9.61,7.83,12.27,8.85,7.82,1.19,1.2,10.41,0.54,9.75,11.77,,8.85,14.68,,,109.12,47.8,4.89,,,7.35,,12.95,1.02,11.71,9.39,1.17,0.87,,0.64,0.76,,8.79,0.64,,0.45,,,7.54,12.37,,0.53,,0.85,4.93,32.07,10.02,9.04,,7.67,,20.07,9.95,,,10,2823723921.0,Home Furnishings,Consumer Durables
HES,,71.05,1.86,,18.7,20.5,,,42.5,43.71,30.7,82.54,2.15,,76.67,3.18,,0.63,0.2,148.65,1.26,50.56,57.82,40.96,1.36,0.88,,0.19,1.21,11.71,7.59,53.35,11.86,7.81,4.42,4.19,8.54,0.41,7.85,2.18,1.34,19.96,,20.13,9.44,169.17,79.58,10.49,,,20.77,,35.89,4.23,17.33,15.57,,3.56,,,,,45.95,0.88,1.74,1.14,,,8.17,18.33,,3.93,4.38,1.13,10.65,24.47,20.89,27.05,,15.25,,0.3,,,,4,49237238861.0,Integrated Oil,Energy Minerals
HESM,11.11,63.47,,,,11,,16.5,,53.91,,76.71,12.58,,68.98,1.67,,0.05,,36.78,0.7,,64.26,12.86,3.17,6.57,,1.09,7.2,8.14,6.64,11.16,6.89,5.71,4.42,5.03,12.29,0.13,45.08,17.09,7.46,11.51,33.16,20.73,10.31,16.13,86.08,4.48,,,13.09,,61,7.22,15.6,15.6,0.95,2.01,,,,,4.42,2.28,2.23,,,,3.14,13.5,,0.7,7.21,0.7,4.85,27.77,24.06,45.13,,21.34,,8.5,14.61,,,10,7054385107.0,Integrated Oil,Energy Minerals
HGV,3.47,58.69,,,65.7,,,,55.5,10.6,50.2,51.87,,,57.03,1.42,,0.23,0.04,42.18,4.88,187.85,96.86,57.57,9,3.64,,,,21.41,14.08,98.04,8.18,5.97,1.7,2.22,4.67,0.17,2.27,2.62,,11.99,,,10.22,61.74,28.44,2.42,,,2.01,,15.14,2.24,47.09,13.89,,0.92,,,,,39.47,0.68,,,,,20.98,,,0.98,,3.11,0.93,20.8,5.52,4.74,,4.24,,,19.46,,,9,4628567863.0,Real Estate Development,Finance
HHH,10.84,61.33,6.66,3.1,,,,,,5.25,15.8,67.56,,21.36,62.57,0.39,,0.63,0.08,83.87,2.62,0.32,17.24,27.6,,2.03,,,,,,57.07,,32.08,9.76,7.25,,0.28,12.71,3.76,,82.23,10.19,,21.51,83.84,44.12,1.53,,,6.08,,21.23,1.61,55.54,6.36,,3.29,,,,,25.95,1,0.68,0.73,,,25.52,8,,1.66,1.63,2.62,0.79,,,2.61,,2.28,,,125.18,,,7,3850906984.0,Real Estate Development,Finance
HI,,62.38,,1.1,6.8,1.1,,41.6,,16.52,15,64.92,2.78,,63.77,1.32,,0.17,0.1,33.78,1.27,99.14,76.05,41.04,14.52,1.43,,0.35,2.62,,29.63,30.27,8.23,,1.23,1.3,,0.27,4.31,5.78,2.62,11.08,10.38,26.62,2.84,60.57,33.19,2.03,,,,,7.74,1.67,,13.3,,0.73,,,,,17.1,0.56,,0.58,,,12.25,,,0.76,,0.83,,,,,,7.56,,,14.95,,,8,3081866147.9999995,Industrial Conglomerates,Producer Manufacturing
HII,7.99,33.77,,0.7,30.1,5.9,4,,,,7.6,44.57,4.23,1.03,36.59,2.56,,,,198.95,0.79,7.11,21.19,18.82,2.23,0.67,,0.31,2.58,11.15,8.25,57.11,13.4,9.22,0.86,0.89,8.97,0.38,1.56,2.35,2.69,12.55,12.52,,3.12,253.92,13.84,7.42,,,5.99,,5.89,1.85,11.23,11.73,3.26,0.66,,0.76,2.61,,42.51,0.78,2.29,0.73,,,13.74,25.92,1.95,0.97,10.03,0.73,6.33,26.34,11.8,17.24,,5.27,,8.63,12.24,,,10,8437978803.0,Aerospace & Defense,Electronic Technology
HIMS,191.59,54.75,43.32,,,,37.8,37.3,,,,57.22,,45.89,54.9,19.68,,1.66,22.37,25.33,2.14,51.08,81.47,1.56,0.2,0.03,,,,117.31,88.94,30.2,155.63,23.79,2.36,4.05,0.85,0.73,12.05,2.7,,50.96,,,39.07,17.87,81.13,,,,8.15,,3.46,12.54,57.57,57.57,,4.2,,,,,35.51,1.42,7.08,,60.31,33.77,28.26,36.9,,,19.48,1.82,21.22,82.99,11.53,27.83,,38.76,,1.51,,,,,1331553344.0,Medical/Nursing Services,Health Services
HIW,96.85,37.79,13.85,,0.8,1.4,,,2.3,0.06,3.9,42.37,6.78,36.99,35.66,0.72,,0.08,0.01,31.96,1.56,5.11,,123.06,5.52,1.4,,2.43,6.26,22.88,11.18,16.59,21.91,10.36,8.09,8.08,4.37,0.39,48.68,11.88,6.26,81.94,11.91,,,27.77,67.33,1.43,,,17.41,,25.08,1.45,23.85,38.83,9.71,4.15,,2.44,0.74,9.18,8.56,1.15,1.58,0.63,,,8.56,,,0.62,1.45,1.56,2.4,230.1,5.12,5.97,,3.65,,5.6,12.25,,,10,2416801716.0,Real Estate Investment Trusts,Finance
HKD,,45.35,21.43,3,229.4,,460.4,,51.4,2.66,146.1,57.73,,,47.47,23.49,,1.3,2.16,2.98,4.17,,,89.11,0.9,0.13,,,,7.26,6.89,47.86,,,,17.99,13.77,0.71,36,1.75,,,,,,0.0,,2.05,,,224.76,,33.96,1.12,9.09,17.13,,19.38,,,,,48.65,,0.93,,,2.35,47.05,12.28,,,1.12,4.17,9.74,49.67,12.39,12.5,,1.89,,,,,,4,1054863934.0,Packaged Software,Technology Services
HL,61.59,38.8,25.29,,,16,,,,,,47.77,2.18,26.55,38.9,2.48,,0.12,0.04,5.52,1.09,52.6,43.32,14.85,2.19,0.27,,1.19,0.7,90.46,16.77,,15.56,10.09,4.34,4.93,1.11,0.69,,,1.01,19.85,,,10.2,5.69,16.26,2.21,,,,,12.65,1.7,,204.44,,4.1,,,,,,0.97,3.94,1.27,,,22.64,,,2.23,1.7,0.54,,1.71,1.63,,,30.41,,,,,,3,2605172723.0,Precious Metals,Non-Energy Minerals
HLF,,61.76,,6.2,,,,,,,7,67.95,,,63.85,1.91,,0.31,0.16,8.42,0.97,162.3,27.25,6.03,5.4,,,,,8.67,6.39,16.22,,,,0.58,11.53,,3.61,21.24,,4.25,30.01,25.5,1.02,14.25,77.52,1.65,,,1.73,,6.7,,9.91,9.91,3.1,0.17,,0.86,0.41,,4.74,0.59,,0.16,,,2.73,12.18,,0.4,,0.57,3.22,49.99,21.65,,,10.08,,29.44,3.24,,,10,1444394654.0,Medical Distributors,Distribution Services
HLI,60.62,67.25,10.73,,9.4,19.2,,,,,8.1,74.85,2.57,26.26,69.18,8.06,,0.92,1.67,188.74,1.41,,28.63,31.55,0.93,0.22,,0.45,1.18,29.64,27.65,25.55,,19.43,5.57,6.05,3.37,0.61,23.67,3.83,1.2,32.82,14.44,19.89,14.25,116.85,36.93,,,,15.77,,20.4,6.7,38.58,37.81,2.95,6.09,,1.3,1.04,,25.77,1.62,6.15,,,,23.47,38.84,3.4,1.75,22.5,1.41,11.1,87.72,19.02,18.5,,15.21,,0.81,49.43,,,10,7596690802.0,Investment Banks/Brokers,Finance
