Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
DOOO,,35.88,,4.7,,87.1,26.6,31.8,21.5,28,25.3,51.14,2.89,,40.47,2.4,,0.12,0.09,50.84,1.32,121.77,68.12,19.56,3.13,5.52,,0.11,1.15,13.49,7.73,12.47,9.95,6.48,0.91,0.83,7.41,0.09,6.87,12.29,1.19,13.2,27,,,66.31,23.65,4.54,,,2.77,,9.35,9.47,21.03,9.59,0.32,0.59,,0.28,0.25,,8.88,0.77,,0.67,,,4.69,12.16,0.39,0.89,,0.37,3.76,21.15,13.24,35.96,,12.08,,8.9,14.08,,,10,6041098855.314668,Trucks/Construction/Farm Machinery,Producer Manufacturing
DORM,57.52,69.96,2.7,0.9,12,,18.2,11.2,7.4,5.54,21.9,74.53,,24.9,70.87,4.54,,0.08,0.07,141.7,2.34,194.23,51.32,96.17,1.92,0.51,,,,16.95,14.75,27.35,14,12.55,2.31,2.46,5.9,0.52,8.99,4.09,,18.82,21.91,20.67,4.41,105.66,39.54,6.76,,,9.43,,14.39,3.5,23.7,21.77,2,2.2,,1.74,2.16,,24.94,1.34,2.87,0.93,,23.19,20.12,23.45,1.12,1.81,8.53,1.16,8.13,27.66,16.22,15.73,,11.73,,5.15,33.82,,,10,2476229269.0,Automotive Aftermarket,Consumer Durables
DOV,33.85,63.57,1.27,0.9,15.7,1,13,23.5,8,17.28,9.3,71.17,1.06,1.52,66.01,5.59,,0.16,0.11,205.56,1.57,80.35,61.37,61.33,1.39,0.59,,0.26,0.99,14.81,12.74,28.44,18.61,16.2,3.78,3.49,6.75,0.48,12.26,3.88,1,21.84,18.36,6.31,,148.43,36.77,10.83,,,17.47,,16.26,4.95,18.39,26.1,2.23,3.2,,,,,26.18,1.38,,1.55,,,22.5,15.42,1.72,1.8,,1.06,13.59,99.01,23.26,29.77,,12.45,,2.57,29.62,,,10,20204773605.0,Industrial Machinery,Producer Manufacturing
DOW,,36.64,,1.9,16.6,,,4.4,,,6.6,58.73,6.11,,42.19,1.95,,0.27,0.16,45.87,1.66,60.36,45.15,43.53,3.88,0.98,,1.31,6.11,25.73,10.14,67.8,13.08,7.13,1.05,1.09,3.89,0.31,1.6,2.15,6.11,14.89,23.29,24.12,1.74,48.79,10.76,2.36,,,2.46,,4.33,1.75,30.58,21.43,4.46,0.74,,,,,46.93,0.94,1.98,,,,8.65,82.64,1.81,0.66,4.13,1.04,1.82,7.04,3.77,5.71,,4.54,,4.44,,,,7,37853535762.0,Chemicals: Specialty,Process Industries
DOX,6.94,42.78,4.03,2.7,1.5,10,,18.9,,,8.7,48.14,3.61,11.21,42.44,3.21,,0.35,0.65,87.3,1.2,,34.04,56.86,0.94,0.23,,0.3,2.15,15.74,12.11,16.36,,8.9,2.24,2.02,6.35,0.54,12.37,6.16,2.2,12.52,9.92,8.26,,96.05,35.07,20.24,,,9.85,,15.18,2.9,20.59,14.22,3.09,1.99,,0.96,1.4,,16.15,0.91,3.75,0.85,,,13.81,22.27,,1.01,22.21,1.2,7.69,69.23,12.85,14.02,,12.42,,7.95,20.21,,,10,10502587476.000002,Information Technology Services,Technology Services
DPZ,11.74,61.76,,3.7,,15.8,9.5,5.8,2.6,9.64,6.8,70.7,2.78,,64.6,3.05,,0.37,0.04,469.18,1.71,9.43,13.54,21.64,5.26,,,0.35,1.23,22.91,20.9,41.45,21.86,20.01,4.1,4.43,4.36,,10.69,3.08,1.29,26.6,14.07,9.54,6.32,425.11,39.05,4.41,,,12.26,,18.49,,28.84,28.83,2.27,3.56,,0.92,1.06,,33,1.1,,1.03,,,26.76,30.7,2.58,14.56,,1.57,32.99,121.3,74.79,,,56.18,,3.2,41.82,,,10,13634675294.000002,Restaurants,Consumer Services
DQ,,42.97,68.03,3.4,90.3,,53.8,179.5,67.5,16.91,50.6,35.29,,25.26,38.86,1.53,,3.68,,19.41,4.61,47.53,19.48,23.55,,,,,,15.35,15.35,3.39,1.3,1.22,0.8,,6.51,0.67,,,,52.06,60.76,,,13.47,,,,,,,,0.27,,9.52,0.1,1.01,,,,,,1.44,0.35,0.83,,2.32,,,,0.13,0.28,4.28,,,,,,,,,4.47,,,10,2436091878.0,Chemicals: Specialty,Process Industries
DRH,5.15,56.94,1.27,0.1,,,,,,,50.5,65.7,1.29,3.54,59.11,0.96,,0.24,0.06,9.35,0.92,,118.06,52.92,4.81,0.74,,0.43,1.29,21.86,12.06,24.25,16.7,10.53,2.7,2.73,4.57,0.52,11.24,6.45,1.29,19.68,,13.49,3.12,9.84,54.53,1.98,,,6.3,,12.06,1.17,33.39,33.51,,1.79,,,,11.33,15.79,0.95,1.32,0.73,,,9.84,76.65,,2.09,1.17,0.92,2.17,4.89,4.75,4.27,,4.36,,4.23,62.33,,,8,1735583068.0,Real Estate Investment Trusts,Finance
DRI,2.51,56.22,3.8,3.1,,50.1,25,21.2,5.1,23,20,62.4,7.06,8.35,57.65,2.5,,0.08,0.04,175.22,0.35,12.04,16.63,2.03,2.95,2.48,,0.61,3.15,18.63,13.76,25.02,17.36,12.92,2.1,2.17,5.37,0.19,8.69,4.82,3.26,18.52,,9.92,6.01,176.94,21.16,9.18,,,9.11,,11.75,9.64,20.21,19.91,0.75,1.85,,0.78,0.99,,21.27,0.99,,1.13,,,13.03,19.15,,2.07,,0.22,9.19,17.53,14.69,48.36,,9.81,,2.92,31.23,,,9,18138252624.0,Restaurants,Consumer Services
DRS,50.19,67.01,,,,,,8,4.9,11.15,,71.4,,18.1,68.04,4.54,,0.23,0.43,35.45,2.11,52.77,44.4,22.27,1.26,0.19,,,,35.94,27.05,36.6,,,1.44,3.1,2.78,0.64,8.46,2.87,,33.62,,17.92,8.88,0.0,22.37,10.69,,,6.23,,8.75,3.79,47.91,40.75,6.79,2.95,,,,,34.64,,3.93,,,19.8,27.19,34.11,8.11,,8.54,1.7,5.18,67.09,9.52,8.39,,6.88,,0.93,,,,5,4372780140.0,Aerospace & Defense,Electronic Technology
DRVN,8.27,64.15,0.21,1.2,,,,170.4,,33.01,38.8,64.76,,30.31,64.41,0.78,,0.52,0.05,17.04,1.9,26.04,26.17,26.64,10.15,4.24,,,,29.89,16.45,,15.99,10.56,2.57,2.84,3.35,0.17,,,,13.68,,23.36,7.3,31.74,53.09,1.86,,,0.27,,13,2.9,426,16.54,,1.16,,,,,,0.54,,,,,11.79,,,,,1.72,0.11,7.32,4.07,0.69,,0.62,,,,,,4,2286816911.0,Other Consumer Services,Consumer Services
DSGR,46.54,47.94,5.08,,28.2,,15.8,,1.7,15.12,23.2,48.4,,8.29,46.98,2.32,,0.22,0.07,39.1,2.81,103.39,35.07,50.25,7.99,1.24,,,,73.63,24.35,139.24,,,1.3,1.48,1.36,0.38,1.06,1.01,,22.87,20.62,,10.21,30.62,34.21,0.68,,,0.13,,2.06,2.69,1955,135.76,4.99,1.07,,11.78,8.56,,98.74,1.28,,1.34,,,47.12,157.66,7.01,2.47,,1.55,0.14,5.5,2.56,0.34,,,,,93.1,,,6,1181509694.0000002,Wholesale Distributors,Distribution Services
DSGX,27.77,66.74,4.69,,12.4,,19.6,34.4,18.2,25.07,19.6,74.99,,3.93,69.24,25.05,,1.24,34.87,117.25,1.79,2.64,41.88,31.42,0.03,0.01,,,,56.72,40.49,49.7,40.89,30.31,12.33,15.92,1.76,0.84,32.86,1.99,,58.71,19.74,17.87,13.08,100.19,75.91,149.15,,,21.02,,29.45,7.79,79.22,76.99,4.12,17.19,,2.24,1.85,,52.31,1.17,15.07,1.59,,91.6,50.93,57.48,4.34,3.27,64.78,1.79,8.65,948.98,13.44,10.4,,10.89,,,165.14,,,10,6354964279.391107,Packaged Software,Technology Services
DTE,20.12,56.38,2.22,,,,5.9,11.8,,31.22,1.5,80.19,3.31,12.05,63.67,0.93,,0.3,0.08,125.18,0.83,52.55,56.41,45.31,5.95,2.14,,0.56,3.24,19.9,11.64,,18.09,11.04,3.28,3.91,5.03,0.23,,,3.24,17.37,1.65,5.01,1.44,95.44,35.47,2.5,,,12.33,,18.37,2.24,16.96,17.09,5.89,2.08,,1.48,,,,1.31,1.44,1.46,,,7.6,152.61,,9.5,2.74,0.62,3.3,8.2,5.99,13.73,,4.94,,,17.91,,,10,22015430118.0,Electric Utilities,Utilities
DUK,29.17,52.52,4.32,,0.7,2.1,16,34.2,,,6,69.06,4,14.72,57,0.7,,0.02,,115.0,0.7,101.1,89.03,51.85,5.76,1.73,,0.77,3.59,20.69,11.81,,20.05,11.87,5.87,5.77,4.83,0.27,,,3.62,18.12,4.55,9.18,4.03,107.13,48.81,2.32,,,14.31,,25.38,1.84,21.14,21.6,4.5,2.97,,1.87,,,,1.07,1.72,1.15,,,7.74,55.99,3.08,5.81,3.08,0.45,2.4,6.93,5.14,8.77,,3.78,,,25.44,,,10,73355947753.99998,Electric Utilities,Utilities
DUOL,31.68,73.03,37.18,,,,32.5,,91.5,1.7,31.2,82.64,,63.46,75.92,24.76,,2.57,16.12,348.0,3.09,,5.85,42.25,0.87,0.07,,,,273.89,233.57,64.13,54.5,50.74,15.01,21.26,0.37,0.67,33.14,1.49,,117.13,,120.63,30.9,218.17,73.13,,,,12.59,,7.76,18.59,190.16,190.16,,24,,,,,72.33,1.6,12.79,,31.61,23.12,65.77,121.64,,,19.35,3.09,8.26,102.11,7.08,12.15,,13.37,,,,,,1,6626529096.000001,Packaged Software,Technology Services
DVA,58.16,62.73,1.95,6.9,,,10.7,6.3,14.6,,11.4,77.78,,13.32,68.58,1.78,,0.37,0.09,166.99,1.37,5.61,20.77,64.41,4.73,31.54,,,,13.46,9.57,17.43,12.35,9.07,1.88,1.95,7.43,0.02,11.18,10.34,,14.82,20.2,16.64,4.02,122.03,32.8,4.4,,,6.53,,14.88,35.68,18.01,17.8,1.19,1.19,,0.97,0.5,,10.37,1.37,,1.11,,,7.51,16.32,1.44,0.76,,1.33,4.82,30.83,12.72,98.51,,9.45,,8.76,27.83,,,10,8977529467.000002,Medical/Nursing Services,Health Services
DVAX,,54.71,,,108.1,,,,,110.27,57.8,51.29,,,52.85,2.68,,10.91,3.05,12.49,13.23,472.32,36.63,74.48,6.43,0.37,,,,36.11,28.75,49.35,,,3.48,4.29,2.77,0.64,8.69,1.38,,49.17,,188.97,18.38,8.23,82.85,,,,7.85,,,2.41,96.08,96.08,,6.86,,,,,89.21,1.52,3.21,0.41,4.28,3.01,72.23,,,2.07,2.42,12.34,2.03,23.34,3.27,3.23,,,,0.33,,,,2,1758083959.9999998,Biotechnology,Health Technology
DVN,,51.33,,,35.9,89.8,,,99.2,27.3,22.9,64.53,104.06,,55.82,2.38,,0.23,0.07,38.27,1.11,8.83,29.26,39.4,1.21,0.65,,0.26,5.24,7.39,4.54,,7.34,4.35,2.4,2.2,13.53,0.47,,,3.78,8.37,,,5.25,50.42,33.19,13.05,,,21.71,,29.96,1.76,7.1,4.98,,1.57,,,,,,0.76,0.64,0.89,,,3.63,7.14,,0.87,1.86,1.01,13.18,22.39,20.51,27.15,,16.08,,6.94,,,,6,31829976802.0,Oil & Gas Production,Energy Minerals
DXC,,57.84,,11.1,,,,8.8,,1.38,,66.23,,27.13,60.03,1,,0.31,0.26,22.6,1.25,,26.67,76.02,2.71,1.58,,,,20.93,4.32,7.56,,3.92,0.58,0.57,4.78,0.22,7.5,24.3,,7.12,41.59,5.54,,28.26,23.26,0.15,,,0.18,,0.32,1.37,282.5,6.44,,0.32,,,,,4.29,0.8,1.6,0.63,,,2.98,27.15,,0.39,8.9,1.25,0.17,14.4,3.73,0.81,,0.1,,22.82,,,,6,4245057662.999999,Data Processing Services,Technology Services
DXCM,,51.35,,,4.1,,30.6,0.6,19.3,,19.9,38.95,,,48.7,5.72,,1.44,0.96,77.83,2.46,135.11,68.52,86.5,2.66,1.31,,,,37.42,29.27,53.36,34.69,21.73,6.17,7.22,2.67,0.31,13.53,1.76,,38.26,,23.37,13.81,148.7,61.68,33.05,,,17.22,,15.88,15.35,46.6,44.73,,8.16,,,,,60.5,0.52,5.72,0.54,,,39.38,60.89,,5.48,16.45,2.12,10.48,58.88,15.76,30.96,,27.39,,,169.2,,,5,37371446919.0,Medical Specialties,Health Technology
E,,37.64,,3.4,16.4,18.3,64,,228.7,19.27,31.8,35.11,8.26,,36.06,1.77,,0.49,0.48,28.65,1.3,30.22,75.63,56.87,1.52,0.69,,0.64,7.34,3.93,2.63,12.31,5.12,3.42,0.7,0.68,25.45,0.37,5.57,12.22,7.34,7.24,31.22,,,29.74,12.4,0.97,,,2.85,,8.57,0.85,17.08,8.97,0.6,0.51,,,,,8.96,0.96,0.63,0.78,,,3.36,4.6,0.37,0.41,0.97,1.11,1.79,24.37,14.52,4.76,,2.46,,3.52,39.25,,,7,54559459892.66246,Oil Refining/Marketing,Energy Minerals
EA,6.3,72.99,,2.3,1,30.8,21,19.2,7.9,12.28,13,68.62,0.46,7.51,72.95,6.42,,0.92,1.31,164.14,1.43,,26.15,38.66,1.04,0.26,,0.18,0.46,29.71,22.88,21.79,21.49,18.34,5.66,5.82,3.37,0.56,26.7,4.59,0.46,21.37,13.43,23.14,4.76,139.56,78.34,33.16,,,14.12,,19.69,5.83,42.2,39.23,3.38,5.99,,3.29,1.39,,22.47,1.18,6.69,1.06,,,20.2,30.71,3.97,1.52,25.69,1.43,7.92,257.54,14.06,13.97,,9.3,,3.47,33.84,,,10,32634017305.0,Packaged Software,Technology Services
EAF,,59.42,168.65,1.3,,,,,,342.71,,47.45,,10.67,55.98,,,0.96,0.15,2.14,3.79,204.43,40.24,65.03,,,,,,,,,,29.31,2.41,2.44,,,,,,,55.61,31.94,,2.06,,,,,,,,,,,,1.02,,,,,,1.04,,,,,,,,0.16,,1.98,,,,,,,,,3.15,,,6,1011823109.0000002,Electrical Products,Producer Manufacturing
EAT,166.92,76.88,33.4,0.7,,,5.1,11,,24.94,10.5,77.49,,43.08,77.05,3.19,,0.03,0.01,130.98,0.32,8.27,14.23,4.68,4.59,158.19,,,,28.87,17.31,34.89,21.87,14.21,1.59,1.67,3.46,0.01,4.78,3.73,,23.92,6.07,19.19,4.74,43.36,14.88,4.92,,,4.11,,6.75,451.66,31.95,27.6,,1.33,,,,,27.71,3.02,,2.17,,,14.08,23.46,,4.53,,0.17,7.4,13.47,13.52,,,11.35,,3.64,38.52,,,10,1402226934.0,Restaurants,Consumer Services
EBAY,52.12,55.64,7.17,8.9,33.4,16,11.7,7.5,10.7,25.41,15.3,73.8,1.66,15.97,61.33,4.97,,0.87,0.62,64.99,1.25,,37.42,17.82,2.39,1.45,,0.23,1.66,11.27,10.1,23.89,12.62,11.01,3.16,3.24,8.87,0.27,13.56,4.47,1.68,12.43,7.76,9.83,2.99,55.13,72.02,8.44,,,19.68,,21.28,5.78,16.33,13.86,,3.25,,,,,23.55,1.18,4.19,0.82,,,17.71,32.31,,0.88,28.5,1.25,9.66,172.41,18.79,34.22,,11.83,,11.14,11.99,,,8,23712932186.0,Internet Retail,Retail Trade
EBR,,32.29,,,2.2,,,,,31.19,,26.24,1.25,,29.98,0.72,,1.06,0.39,6.2,2.06,22.61,109.42,49.68,4.3,0.6,,0.11,1.25,8.97,6.85,26.29,4.94,4.46,2.28,2.93,11.15,0.43,11.88,6.25,1.25,8.61,,54.3,3.04,7.67,80.74,1.65,,,26.69,,25.33,0.67,7.63,8.84,,2.18,,,,,17.05,0.81,0.89,1.28,,,9.43,20.21,,0.94,1.9,2.04,3.73,34.68,5.31,8.86,,5.58,,,13.48,,,7,17034658709.929998,Electric Utilities,Utilities
EBR.B,,33.61,,,2.2,,,,,31.19,,25.03,5.17,,30.81,0.72,,1.06,0.39,6.92,2.06,22.61,109.42,49.68,4.3,0.6,,0.49,5.17,9.67,7.38,26.29,4.94,4.46,2.28,3.16,10.34,0.43,11.88,5.6,5.17,46.09,,54.3,3.04,7.58,80.74,1.65,,,26.69,,25.33,0.67,8.51,9.87,,2.19,,,,,17.25,0.91,0.89,1.3,,,9.54,20.39,,0.95,1.91,2.04,3.73,34.68,5.31,8.86,,5.58,,,13.57,,,7,17034658709.929998,Electric Utilities,Utilities
EC,,59.36,,,14.9,39.3,51.1,187.1,,21.68,41.8,79.96,82.97,,68.56,1.24,,0.31,0.12,8.1,1.48,45.99,54.25,30.72,2.9,1.64,,1.31,29.59,4.54,4.54,,4.34,3.1,1.18,1.35,22.03,0.25,,,37.05,4.51,25.97,,,10.01,35.86,4.39,,,12.38,,28.05,1.02,4.58,4.32,0.2,0.54,,,,,,0.81,0.52,0.45,,,3.65,182.76,0.21,0.81,1.45,1.21,5.86,27.37,16.6,22.63,,11.49,,33.55,6.18,,,9,25278749861.60169,Integrated Oil,Energy Minerals
ECL,35.38,43.98,2.53,,9.3,4.6,10.4,9,6.6,9.4,9.6,49.35,1.16,8.19,44.48,5.02,,0.27,0.15,246.92,1.3,62.87,66.94,66.15,2.15,0.97,,0.36,0.93,26.11,19.82,38.21,26.12,19.27,4.69,4.88,3.83,0.39,12.77,2.86,0.93,32.92,8.8,17.09,4.04,202.03,43.13,7.16,,,13.05,,16.25,8.18,34.63,38.58,14.84,4.51,,,,,35.38,1.22,,1.35,,,24.44,27.27,5.81,2.78,,0.97,9.42,57.23,16.77,25.01,,10.9,,3.46,55.24,,,9,50724635653.0,Chemicals: Specialty,Process Industries
ECPG,3.82,57.61,,9.1,0.8,,,,,11.47,2.9,60.94,,3.2,58.75,0.85,,1.08,0.07,49.01,1.48,,,,29.46,3.39,,,,50.72,37.07,39.18,8.19,,2.75,3.36,1.97,0.21,8.58,9.82,,6.57,,,,55.86,47.79,1.35,,,,,24.94,1.11,,,,0.91,,,,,10.46,0.88,,1.01,,,7,,,0.46,2.76,1.48,,52.75,2.04,,,8.11,,,10.65,,,9,1111549275.0,Finance/Rental/Leasing,Finance
ECVT,,67.58,,5.2,,,23,5.3,,100.54,16.8,66.17,,,68.26,1.09,,1.1,0.14,8.14,2.54,36.7,25.33,42.29,4.53,1.22,,,,16.04,8.77,16.04,,8.26,2.28,2.47,6.23,0.4,15.41,11.3,,9.79,30.67,20.63,4.42,10.34,28.03,1.93,,,7.72,,14.27,1.3,17.7,15.65,,1.38,,,,,8.88,0.79,1.74,,,,5.56,14.38,0.87,0.5,4.38,2.06,2.94,15.84,6.23,7.58,,5.79,,1.69,,,,6,1227091533.0,Chemicals: Specialty,Process Industries
ECX,,39.99,8.43,,,,,,,,24,39.41,,56.52,38.44,,,0.17,0.32,1.8,0.62,16.9,150.35,96.04,,,,,,,,,,,,1.01,,,,,,,,,26.7,0.0,21.41,,,,,,,,,,,0.78,,,,,,,,,,,,,,,,0.57,,,,,,,,,,,,,1177509931.0,Packaged Software,Technology Services
ED,15,44.33,3.98,,3.6,1.9,11.7,8.7,,,4.8,60.56,3.81,10.77,48.22,1.11,,0.02,,99.47,1.01,23.78,77.79,58.62,4.78,1.2,,0.65,3.38,17.89,10.97,,17.67,10.52,3.74,4.01,5.59,0.32,,,3.38,17.67,2.14,6.45,3.9,95.77,53.27,2.33,,,12.26,,17.79,1.57,18.7,19.46,3.97,2.29,,,,,,1.04,1.18,1.12,,,10.56,,3.23,5.29,1.6,0.93,2.76,6.57,5.56,8.59,,3.43,,,18.63,,,10,31557057962.0,Electric Utilities,Utilities
EDN,61.95,76.86,46.9,,66.6,,,,,,37.7,70.41,,65.28,75.51,0.61,,0.26,0.77,38.17,0.82,45.34,193.37,39.19,2.84,0.29,,,,,,,,,,17.03,,0.32,,,,,,,,4.61,24.81,0.44,,,12.19,,4.53,1.67,,393.51,,2.4,,,,,,8.28,0.92,5.06,,,26.63,,,2.36,1.67,0.69,4.25,0.65,0.7,14.01,,,,,254.47,,,6,1083721499.6483402,Electric Utilities,Utilities
EDR,16.44,70.35,5.21,,144.6,,51,48.5,,2.81,,89.6,0.81,7.92,77.2,0.72,,0.19,0.18,29.96,0.63,,59.51,49.64,10.57,1.34,,,0.81,,25.8,31.26,8.09,7.36,1.96,1.83,,0.2,5.85,4.8,0.81,12.5,,35.77,9.25,31.64,53.68,,,,,,,2.18,,,,1.2,,,,,21.1,0.95,,,,,13.43,,1.99,,,0.63,,,,,,,,0.58,,,,3,14964978570.0,Media Conglomerates,Consumer Services
EDU,,38.72,,0.8,,,2.5,113.9,6.2,,,50.79,,,40.53,2.84,,1.62,6.77,58.79,1.85,14.46,17.69,2.57,1.22,0.18,,,,8.9,8.9,5.34,18.35,14.52,0.99,1.11,11.24,0.52,20.87,10.2,,18.07,10.07,,19.83,75.15,52.82,,,,8.38,,9.43,2.42,24.5,8.05,,2.13,,,,,10.1,0.78,0.95,0.52,9.02,5.49,10.1,1130.58,,2.37,2.5,1.82,5.38,54.7,12.87,10.15,,8.58,,,57.64,,,9,10014240538.71236,Other Consumer Services,Consumer Services
EE,33.39,73.01,18.42,,,,,,,161.77,,80.16,0.45,35.26,75.47,1.26,,3.51,0.91,30.08,4.12,3.3,6.74,27.97,2.22,1.43,,0.1,0.45,3.7,2.49,4.66,,,,0.99,27.03,0.18,21.23,23.76,0.79,19.66,,22.24,,10.29,35.42,3.09,,,3.14,,23.83,1.48,30.38,30.38,,1.21,,,,,5.09,2.92,1.41,,,,3.8,,,,1.48,4.12,0.89,13.28,8.15,5.11,,7.03,,16.02,,,,5,1954373713.0,Gas Distributors,Utilities
EEFT,15,63.15,,4.6,,,51.5,71.6,52.9,44.9,14.7,75.12,,,67.45,2.07,,0.67,0.96,106.61,1.26,,39.3,33.32,3.57,1.78,,,,8.65,6.96,6.96,7.76,5.73,1.09,1.21,11.56,0.22,17.43,14.52,,10.94,25.84,13.48,7.96,126.04,39.88,6.31,,,8.46,,12.25,3.44,15.41,12.63,2.26,1.35,,0.83,0.36,,7.54,0.85,3.29,0.62,,,6.53,7.36,0.75,0.79,19.28,1.26,5.67,115.34,19.76,26.57,,8.22,,,25.75,,,9,4154993368.0,Data Processing Services,Technology Services
EGO,45.2,49.95,,,,,,,,,,64.66,,11.48,54.23,1.18,,1.93,0.77,15.69,3.37,120.61,43.29,14.98,1.51,0.23,,,,10.9,6.17,,,,2.17,3.03,9.17,0.68,,,,8.58,10.52,67.82,27.29,12.93,34.4,12.21,,,23.25,,26.46,0.88,11.45,10.96,,2.78,,,,,,1.21,0.67,1.23,,,6.03,11.16,,1.1,0.9,2.54,5.37,8.4,6.79,7.69,,6.76,,,,,,4,2032565539.233728,Precious Metals,Non-Energy Minerals
EGP,2.35,43.83,,,19.6,17.8,11.8,17.7,14.3,6.17,10.9,48.51,5.83,9.99,45.3,2.84,,0.08,0.01,173.37,0.57,,29.6,47.83,3.61,0.58,,1.16,3,37.48,22.26,25.3,,20,,16.22,2.67,0.6,64.09,4.67,3.23,36.04,12.99,8.55,11.1,190.27,72.75,6.56,,,37.19,,39.81,3.01,35.82,38.74,4.4,13.37,,1.96,1.51,21.05,20.86,0.91,2.29,1.01,,,20.86,,4.32,1.46,3.04,0.57,5.07,11197.79,6.17,8.78,,5.55,,,46.6,,,10,8118223280.0,Real Estate Investment Trusts,Finance
EH,,40.67,12.48,,,,,,20.6,,,32.7,,7.39,36.42,4.22,,2.07,3.29,15.25,2.39,180.04,157.97,22.29,,0.42,,,,,,,,,,17.61,,0.54,,,,117.31,,,121.97,56.98,62.23,,,,,,,9.97,,,,20.66,,,,,,0.27,,,18.83,13.5,,,,30.5,9.97,2.25,,,,,,,,,,,,,1039354018.0,Packaged Software,Technology Services
EHC,41.2,57.77,2.16,,0.9,,10.9,22.1,,,9.9,63.18,0.37,10.62,57.86,3.04,,0.16,0.05,102.0,1.04,,259.36,41.05,2.45,1.43,,0.15,0.61,15.06,11.22,47.64,14.35,10.5,2.2,2.46,6.64,0.3,5.17,2.62,0.67,21.37,6.37,13.18,9.64,74.02,95.49,5.9,,,8.1,,15.76,5.25,24.64,24.23,10.1,1.99,,2.1,3.35,,38.64,1.38,5.4,1.6,,,11.25,39.35,,2.56,27.06,1.04,6.78,22.91,15.45,24.14,,11.71,,1.19,28.25,,,10,6812686863.0,Medical/Nursing Services,Health Services
EIX,27.43,61.33,,,,5.1,17.6,29.6,21.1,10.62,5.3,73.06,4.4,12.53,66.94,0.75,,0.02,0.01,87.61,0.88,18.92,72.8,46.65,5.78,2.34,,1.04,3.55,20.63,11.29,,15.09,9.17,3.98,4.13,4.85,0.19,,,3.55,15.4,5.6,28.81,5.34,71.61,41.7,1.6,,,8.72,,16.93,2.42,25.77,29.24,1.57,1.93,,,,,,1.22,1.77,1.19,,,7.21,,1.82,,2.42,0.81,1.82,5.86,4.65,9.75,,3.41,,,30.85,,,9,27428144722.0,Electric Utilities,Utilities
EL,,43.96,,0.3,,8.4,,,,,,76.83,6.71,,53.92,2.75,,0.43,0.24,72.97,1.32,208.04,107.08,43.56,5.72,1.97,,1,3.64,35.57,18.71,24.58,24.88,15.38,2.2,2.12,2.81,0.24,8.63,5.09,1.91,45.84,,,,187.41,72.29,4.26,,,1.31,,10.35,5.15,130.3,27.75,,1.72,,,,,19.79,0.39,,0.43,,,12.6,318.65,,1.69,,0.9,0.91,17.16,5.58,3.73,,3.95,,1.29,16.77,,,10,55649205490.99999,Household/Personal Care,Consumer Non-Durables
ELAN,3.94,47.08,,,,,,,,,6.6,36.7,,,45.29,1.07,,0.37,0.11,13.39,2.55,300.46,51.3,75.07,3.26,0.67,,,,15.68,7.83,28.15,43.63,11.47,2.29,2.35,6.38,0.49,8.35,5.62,,14.41,,,2.5,13.91,54.69,0.99,,,4.6,,5.68,1.01,33.48,20.82,,1.52,,,,,17.84,0.96,,,,,12.71,7.12,,1.03,,1.31,1.47,22.82,5.27,3.32,,0.95,,8.54,,,,2,5907180309.0,Biotechnology,Health Technology
