Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
LUV,,40.57,,5.5,58.7,,,41.6,34.4,29.12,2.64,,35.5,1.84,0.86,1.15,27.53,1.09,12.53,4.7,4.65,3.92,0.9,,0.48,2.64,19.11,6.32,,,51.16,0.55,0.55,5.23,0.28,,,2.64,28.52,11.04,,5.84,44.35,15.64,0.49,,1.47,,0.43,1.62,43.7,18.48,,0.64,,,,,,1.23,0.47,,,7.51,27.67,,1.06,1.84,1.02,1.08,3.83,3.17,3.72,,0.26,,8.81,10.84,,,9,17684365702.999996,Airlines,Transportation
LVS,,41.28,0.5,12,,,,,52.2,50.56,1.86,,42.82,2.33,1.16,0.36,42.73,1.3,2.25,9.38,12.75,3.26,3.53,,0.26,1.86,13.68,9.48,17.92,13.24,9.18,3.47,3.62,7.31,0.19,19.85,6.99,1.86,15.57,,20.95,8.47,112.76,50.3,3.43,,13.99,,23.9,8.05,20.64,18.71,,2.9,,,,,14.6,2.8,0.7,,,9.32,15,,3.95,9.45,1.29,7.12,21.83,16.25,37.32,,13.09,,7.68,18.34,,,8,37259155059.99999,Casinos/Gaming,Consumer Services
LVWR,,58.15,,366.3,,,,,7.3,66.07,,,60.27,15.84,3.2,88.64,7.91,4.13,256.89,32.3,41.4,,0.01,,,,,,,,,,40.09,,0.78,,,,,,,,0.0,,,,,,,8.69,,,,46.72,,,,,,,,18.4,12.36,,,,,9.2,3.34,,,,,,,,0.1,,,,,2025436401.0,Recreational Products,Consumer Durables
LW,,34.55,0.1,80.7,6.9,14.8,23.2,,12.6,34.5,2.26,,32.59,3.19,0.03,0.02,78.95,1.19,76.25,50.07,38.48,2.92,2.21,,0.23,1.62,14.63,11.45,,12.51,10.58,2.17,2.32,6.84,0.24,,,1.83,12.75,10.7,12.86,9.75,120.4,26.84,8.1,,16.71,,15.87,6.48,10.54,14.87,3.91,1.76,,,,,,4.56,,,,12.65,13.16,1.63,2.8,31.45,0.52,16.87,27.24,20.36,77.58,,14.11,,,25.63,,,10,14520043974.0,Food: Specialty/Candy,Consumer Non-Durables
LYB,3.02,44.52,1,18.6,5.6,13,12,33.9,14.9,49.65,6.6,1.57,45.76,2.77,0.38,0.18,95.06,2.12,50.81,32.7,32.96,2.75,0.97,,0.7,5.35,13.33,8.95,15.25,11.25,7.87,0.99,1,7.5,0.35,6.58,8.67,5.63,11.58,13.65,10.56,,91.02,12.35,6.78,,5.18,,8.12,2.38,14.69,13.32,12.11,0.75,,,,,11.35,1.31,0.78,,,7.01,14.24,,0.72,2.88,1.32,5.76,14.56,10.25,16.31,,9.59,,6.55,7.89,,,10,32432688644.000004,Chemicals: Specialty,Process Industries
LYFT,35.84,42.78,,,,54.3,45.9,48.5,14.7,54.21,,20.65,46.73,,0.53,1.46,13.1,0.82,,10.59,,,2.32,,,,,,,,25.97,0.9,1.05,,0.1,,,,22.61,,,17.31,17.59,41.24,,,,,,10.75,,,,1.15,,,,,,,,,,40.79,,,,29.13,0.82,,,,,,,,0.97,,,,,4356764249.0,Other Transportation,Transportation
LZ,,14.19,1,,,,47.4,,,6.8,,,9.97,1.19,0.83,26.92,6.15,1.03,,46.61,7.76,0.12,0.05,,,,22.05,12.68,9.41,18.4,15.25,2.56,1.35,4.54,0.37,14.3,8.26,,,,17.26,9.84,12.3,63.04,85.43,,3.15,,4.02,6.91,55.91,30.75,,1.74,,,,,12.17,4.16,,,,8.99,23.8,,,12.55,1.03,4.77,77.18,23.41,13.12,,4.26,,6.35,,,,4,1962089557.0,Miscellaneous Commercial Services,Commercial Services
LZB,17.39,65.06,2.2,11.5,28.5,8.2,7.2,,8.1,82.82,3.13,,70.86,3.16,0.78,0.71,40.36,1.91,84.83,30.49,22.44,1.66,0.48,,0.27,1.92,10.92,6.24,17.36,,,,0.89,9.16,0.52,5.11,6.18,1.96,,27.17,5.08,2.43,27.66,43.07,331.42,,5.99,,7.37,1.71,14.26,14.31,0.72,0.83,,0.81,1.45,,16.69,1.21,0.98,,,11,18.69,0.7,0.67,2.31,1.31,6.5,19.31,11.54,12.67,,9,,2.47,16.14,,,10,1374205172.0,Home Furnishings,Consumer Durables
M,19.11,56.5,4.1,22.4,20.5,,,24,13.8,67.12,1.3,3.88,60.22,2.39,0.19,0.15,19.09,1.38,123.27,112.06,3.84,5.82,1.44,,0.21,3.54,74.89,10.19,26.2,9.34,5.21,0.47,0.45,1.34,0.25,1.7,7.64,3.62,6.77,11.97,,,19.16,40.49,8.71,,0.06,,4.74,1.26,636.33,5.98,,0.23,,,,,13.37,0.69,0.76,,,4.04,,,0.56,1.8,0.35,0.08,1.59,1.17,0.31,,10.55,,5.28,9.79,,,9,3048285264.0000005,Department Stores,Retail Trade
MA,10.56,38.08,2.1,4.9,12.5,22.3,24,21.1,20.4,30.95,1.26,3.24,35.27,10.83,0.45,0.49,440.11,1.09,,42.9,55.37,0.99,2.16,,0.19,0.58,27.7,26.25,38.96,25.59,24.22,14.87,16.1,3.61,0.17,41.32,2.6,0.6,30.73,16.93,16.4,12.03,476.87,76.22,25.34,,46.09,,58.47,56.57,34.98,34.46,2.33,16.04,,1.38,1.63,,39.04,,1.02,,,35.3,46.43,2.31,3.26,,1.09,29.22,739.31,58.95,189.11,,42.79,,2.36,56.79,,,10,390217001311.0,Miscellaneous Commercial Services,Commercial Services
MAA,,57.25,,0.6,11.9,10.1,29.3,,7.9,65.33,5.91,2.47,58.19,2.06,0.07,0.01,140.64,0.08,,26.5,,3.55,0.76,,1.19,4.02,28.74,16.15,34.87,29.27,16.36,9.57,9.73,3.48,0.53,27.89,3.67,4.12,34.28,12.89,,3.42,178.02,37.46,4.47,,25.92,,31.47,2.69,29.48,29.48,3.35,7.55,,1.78,2.36,15.07,27.2,1.88,1,,,14.66,22.37,3.1,1.46,2.69,0.08,4.91,,6.86,9.12,,5.89,,3.88,34.14,,,10,16101422058.0,Real Estate Investment Trusts,Finance
MAC,22.09,58.3,,,,,14.6,17.1,,73.63,0.72,,63.76,,0.22,0.03,15.46,0.68,,57.57,66.56,62.87,1.9,,,4.42,,109.45,27.24,45.13,16.84,9.73,8.63,,0.31,31.42,8.27,4.42,,,,,12.61,54.47,0.91,,,,19.26,1.46,,,,3.79,,,,,12.09,,0.63,,,12.09,,,0.73,1.52,0.68,,,,,,2.32,,7.74,7.89,,,7,2632579808.0,Real Estate Investment Trusts,Finance
MAG,16.35,67.27,,15.6,,,,,,89.71,,33.51,77.11,,14.01,,,14.66,,2005.27,,,,,,,,,,,,38.1,,,,,,,23.34,,11.92,,,,,,,,,2.69,23.88,23.84,,,,,,,,1.7,,23.47,22.31,,22.04,,3.99,2.69,14.66,11.62,,,11.89,,,,0.01,,,,3,1226059249.8522868,Precious Metals,Non-Energy Minerals
MAN,,43.7,4.5,1.5,9.2,17.4,31.4,,6.7,50.84,6.36,,45.81,3.33,0.13,0.47,69.6,1.17,,63.46,93.02,4.02,0.6,,0.58,4.35,16.99,12.3,15.15,9.99,8.21,0.22,0.21,5.89,0.26,1.42,7.92,4.44,14.15,12.32,39.47,2,79.36,17.55,3.18,,0.27,,1.4,1.54,71.75,13.83,,0.18,,,,,12.99,4.66,0.68,,,10.08,18.36,,0.5,35.33,1.17,0.58,27.3,5.65,2.16,,2.39,,11.08,9.94,,,10,3719578282.999999,Personnel Services,Commercial Services
MANH,16.37,53.29,1,9.5,,21.7,40.1,21.6,17.6,38.34,,9.71,48.5,23.69,0.56,4.01,240.39,1.2,,20.88,68.98,0.23,0.22,,,,66.66,64.97,62.3,59.29,56.74,12.92,15.27,1.5,0.36,24.51,1.59,,64.14,13.3,16.01,11.2,224.92,53.62,,,19.91,,22.91,61.8,78.57,60.26,6.03,15.64,,3.94,3.58,,63.76,14.95,1.84,,1502.63,62.1,94.69,4.96,5.78,83.48,1.2,32.16,591.83,87.83,88.73,,39.49,,1.34,117.85,,,10,12264691316.0,Packaged Software,Technology Services
MANU,,59.72,,,,11.8,,32,9,74.84,,,65.16,1.02,0.09,0.08,16.85,0.37,,,31.97,3.32,8.14,,,,,16.83,,,,,4.18,,0.07,,,,,,,5.16,20.39,,0.03,,,,0.22,12.21,,,,3.14,,,,,,,0.82,,,31.31,254.03,,,,0.36,,15.37,4.89,,,0.11,,,,,,4,3112855102.9999995,Movies/Entertainment,Consumer Services
MAR,24.5,49.94,3.6,,59.8,114.9,,24.8,34.1,46.33,0.9,4.9,48.32,3.54,0.05,0.03,242.79,0.42,,13.93,39.99,3.26,,,0.2,0.9,21.11,19.68,31.42,18.63,17.11,3.22,3.39,4.74,,10.78,3.74,1.04,25.74,22.24,6.43,6.43,250.62,21.25,6.39,,12,,16.02,,25.06,23.52,1.4,3.02,,2.04,2.11,,27.83,,1.35,,,23.62,31.48,0.94,4.63,,0.42,11.41,153.46,21.82,,,13.15,,3.64,49.25,,,9,60590356909.0,Hotels/Resorts/Cruise lines,Consumer Services
MARA,20.46,43.89,,20.5,,,,,234.2,31.51,,7.01,39.66,8.16,4.56,0.95,20.77,23.07,,9.86,6.09,0.37,0.14,,,,8.07,5.92,,,28.96,8.08,10.75,12.39,0.84,,,,36.32,,,37.08,24.76,,,,120.74,,,2.25,8.91,,,8.79,,,,,,,1.19,,4.81,,14.43,,,2.3,23.07,33.61,52.03,37.89,48.3,,,,,,,,1,1713024511.0000002,Data Processing Services,Technology Services
MAS,16.9,60.26,5.1,,27.9,7.4,10.2,17.7,9,85.08,4.93,2.53,69.52,4.21,0.22,0.11,70.73,1.74,78.84,64.23,58.53,2.42,,,0.29,1.64,13.48,13.48,16.89,13.18,11.86,2.27,2.29,7.42,,13.56,6.89,1.66,17.3,16.25,7.55,2.86,57.03,36.04,13.21,,11.6,,17.2,,17.34,17.85,1.7,1.99,,0.86,0.85,,14.96,,1.24,,,12.41,18.39,1.51,1.49,,1.09,17.12,61.45,37.27,,,32.73,,6.73,22.45,,,10,12296706229.999998,Building Products,Producer Manufacturing
MASI,,34.91,1.5,0.5,,,,,24.3,39.11,,12.06,33.65,4.18,0.3,0.16,111.98,2.31,192.78,90.05,66.62,4.09,0.7,,,,49.03,28.78,131.39,31.31,25.38,3.9,3.4,2.04,0.46,2.59,0.86,,,6.63,30.71,2.67,189.18,48.61,3.18,,4,,8.11,4.35,76.16,39.66,10.17,2.97,,2.4,10.22,,115.28,5.61,0.49,,,42.33,62.6,7.79,2.14,17.83,1.31,2.62,14.12,5.57,5.95,,5.92,,0.54,30.93,,,10,5340963714.0,Medical Specialties,Health Technology
MAT,,50.62,,52.1,,9.6,19.7,60.8,5.1,71.75,,,57.95,3.15,1.03,0.44,16.79,2.49,103.75,49.4,65.68,3.05,1.28,,,,10.78,8.54,7.52,10.27,8.14,1.34,1.33,9.28,0.33,17.73,16.7,,11.88,24.78,38.22,1.99,21.19,48.69,5.22,,5.38,,11.8,2.85,20.22,19.74,0.29,1.09,,,,,6.17,4.44,0.82,,,5.38,6.81,0.79,1.58,22.37,1.88,4.8,40.12,13.6,14.47,,7.24,,7.15,57.86,,,7,7461719069.0,Recreational Products,Consumer Durables
MATX,55.82,53.43,7.3,46.4,11.9,19.8,23.3,8.6,16.5,53.5,1.65,7.93,52.05,3.13,0.05,0.04,124.9,0.97,,39.26,34.14,1.05,0.3,,0.15,1.02,13.03,7.51,27.4,,,,1.61,7.67,0.56,5.87,4.28,1.08,,27.93,14.79,,88.13,20.13,34,,9.62,,10.82,1.8,14.73,14.73,0.35,1.44,,0.47,1.66,,24.29,1.22,1.81,,,9.82,17.78,0.59,0.64,2.28,0.97,7.04,16.23,10.38,12.76,,6.84,,9.3,14.23,,,10,3047565765.0,Marine Shipping,Transportation
MBC,34.48,48.09,0.3,,,11.5,6.4,24.6,2.9,66.96,,5.62,54.48,3.41,0.45,0.2,15.26,2.06,58.7,35.95,31.92,2.1,0.63,,,,8.34,6.86,8.36,,,,0.94,11.99,0.51,11.19,15.52,,,,,,0.0,33.54,5.03,,6.87,,11.59,1.58,10.75,10.05,,0.73,,,,,6.56,,,,,5.49,,,,,1.34,7.63,45.03,14.69,16.09,,12.23,,,,,,5,1536025430.0,Home Furnishings,Consumer Durables
MBLY,,46.57,,,,27.8,50.4,17.6,28.6,42.93,,,45.41,22.79,3.72,,26.46,5.87,123.71,77.99,48.55,,,,,,,70.06,144.67,97,72.01,12.91,13.15,,0.96,9.09,0.79,,71.41,,,21.54,0.0,48.07,,,,,,1.45,,44.1,,11.47,,,,,126.57,4.66,,33.08,15.75,81.21,,,,11.07,4.48,,,,,,,,,,,,,30365403221.0,Packaged Software,Technology Services
MC,10.64,74.84,,,19.6,,,,,92.21,5.42,,83.53,3.54,0.25,0.49,61.02,0.46,,16.01,16.05,,0.58,,,3.92,,,34.8,,37.27,4.12,4.91,,0.36,14.1,2.9,3.92,60.97,,,23.75,40.69,17.35,,,,,,11.78,,,,4.74,,,,,29.6,,2.15,,,25.82,,,1.44,11.78,0.46,,,,,,,,3.84,27.49,,,8,3528009606.9999995,Investment Banks/Brokers,Finance
MCD,,51.06,1,14.7,7.3,15.9,25.4,17.1,10.8,65.64,3.71,,56,4.78,0.17,0.02,253.9,0.83,1.65,29.79,31.85,3.62,,,0.53,2.57,19.36,16.61,32.54,18.92,16.16,8.79,9.07,5.17,,27.87,3.92,2.63,20.83,11.05,6.57,5.3,303.46,57.01,8.41,,33.36,,45.81,,21.55,21.14,3.16,7.17,,,,,25.82,,1.05,,,19.31,23.89,2.7,3.22,,0.82,16.27,32.45,25.12,,,19.8,,3.23,28.95,,,10,202763856505.00003,Restaurants,Consumer Services
MCHP,4.2,48.68,0.6,8.3,31.1,22.8,67,12.2,11.5,45.26,4.5,10.67,48.11,4.86,0.13,0.05,92.61,1.2,183.12,39.2,66.91,1.76,0.91,,0.44,1.91,21.55,16.03,21.13,32.46,26.94,9.94,7.22,4.64,0.42,34.16,5.25,1.97,33.62,24.5,,,72.83,65.44,13.4,,24.98,,33.52,7.46,26.67,24.45,1.31,6.64,,0.79,0.79,,19.44,,1.26,,,17.54,20.54,1.16,1.43,,0.67,11.7,103.07,19.39,28,,13.26,,5.82,56.42,,,10,42256669403.0,Semiconductors,Electronic Technology
MCK,43.06,40.32,6.2,,12.8,,20.9,3.6,15.8,18.62,0.68,20.5,30.48,5.66,0.09,0.62,576.66,0.92,25.96,55.98,24.58,1.58,,,0.1,0.43,19.16,16.56,21.35,14.99,13.21,0.21,0.25,5.22,,1.17,4.85,0.43,18.16,,13.64,10.24,479.14,4.15,16.55,,0.97,,1.35,,25.77,25.01,,0.25,,,,,20.8,,1.45,,,17.53,30.22,,1.37,,0.51,4.6,103.87,26.97,,,18.05,,4.45,71.72,,,9,56676535160.0,Medical Distributors,Distribution Services
MCRI,,59.23,,10.4,,66.9,49.8,,37.8,74.59,1.72,0.97,64.54,6.75,0.3,1.96,69.19,0.51,11.33,29.49,7.1,0.13,0.04,,0.28,1.72,11.43,7.95,12.93,,,,2.5,8.75,0.75,19.34,7.56,1.72,,22.86,2.82,2.45,77.73,53.88,106.75,,16.4,,21.88,2.56,16.36,16.36,0.55,2.71,,,,,13.9,1.4,0.93,,,9.08,16.58,0.65,1.91,2.69,0.45,12.39,19.1,20.06,16.81,,13.8,,4.93,26.82,,,10,1266384780.0,Hotels/Resorts/Cruise lines,Consumer Services
MCW,,51.59,,272.9,,6.3,43.2,,13.3,62.73,,,54.52,1.2,0.06,0.01,7.08,0.3,10.87,43.3,1.73,7.14,1.93,,,,22.51,16.02,,17.24,12.98,4.03,4.27,4.44,0.32,,,,21.84,,14.29,9.15,10.51,69.77,2.25,,8.04,,18.48,2.42,30.78,24.33,,2.46,,,,,,,,,,11.8,,,,,0.26,2.66,11.99,6.68,8.54,,4.61,,,,,,4,1900019273.0000005,Other Consumer Services,Consumer Services
MD,,48.12,0.6,5,,,9.9,,5.3,59.99,,,51.19,1.18,0.47,0.15,7.4,1.72,,7.59,50.51,41.95,0.91,,,,,68.41,15.61,7.62,6.19,0.63,0.64,,0.4,4.07,13.07,,5.75,3.26,2.24,1.94,17.13,20.93,3.6,,,,7.61,0.73,,6.02,,0.3,,,,,7.49,,0.23,,,5.36,,,0.29,,1.72,,,,,,9.26,,11.42,,,,7,1068579598.9999998,Medical/Nursing Services,Health Services
MDB,,44.64,,,,17.8,,,33.1,40.84,,,46.86,6.6,3.86,1.75,253.26,4.93,,7.26,55.71,,0.93,,,,,,138.4,,,9.16,9.83,,0.42,7.1,0.68,,116.91,,,18.31,465.82,74.52,,,,,,14.63,,77.66,,10.19,,,,,145.25,7.31,,60.14,20.94,138.5,,,17.35,15.49,4.93,,,,,,,,,,,,,25836027499.000004,Packaged Software,Technology Services
MDGL,29.64,61.97,,9.6,,,,,,64.23,,21.22,62.54,,9.26,,,9.39,,,,,,,,,,,,,,65.96,,,,,,,,,,,,,,,,,,6.95,,,,,,,,,,,,7.14,7.02,,,,,6.99,9.39,,,,,,,,,,,,,3248905226.0,Pharmaceuticals: Major,Health Technology
MDLZ,,41.16,1.7,2.6,10.5,17.8,9.3,6.9,12.5,37.64,4.4,,40.28,2.38,0.05,0.07,65.36,0.77,63.87,139.34,35.48,2.42,0.69,,0.49,2.62,15.43,13.08,28.61,17.14,14.18,2.87,2.93,6.48,0.37,10.31,4.25,2.62,18.65,15.78,6.69,3.79,81.1,41.69,13.17,,11.87,,18.91,3.08,20.74,19.39,1.73,2.45,,,,,23.88,,0.9,,,18.14,20.49,1.58,1.33,,0.63,5.88,68.46,12.94,15.08,,7.57,,6.32,21.42,,,10,97868463211.0,Food: Specialty/Candy,Consumer Non-Durables
MDT,,42.24,0.9,0.1,6,3.5,5.4,2.7,3,59.16,4.97,,45.45,2.7,0.74,0.32,77.95,2.03,180.03,74.71,67.29,3.05,0.5,,0.53,3.53,21.09,14.28,22.52,16.48,13.17,3.51,3.62,4.74,0.56,16.07,5.2,3.58,14.38,6.51,6.38,4.32,91.17,65.35,7.69,,11.36,,17.06,2.04,28.35,14.96,,3.22,,,,,19.88,,0.79,,,15.29,25.12,,1.14,,1.55,4.06,50.7,6.87,7.18,,5.58,,5.9,22.99,,,10,108797735480.00002,Medical Specialties,Health Technology
MDU,15.51,56.91,,,,,,,,71.82,1.85,28.37,61.3,1.78,0.1,0.04,25.3,1.43,14.45,45.84,82.38,2.76,0.83,,0.39,1.96,11.16,8.45,1052.59,,,,1.7,8.96,0.38,0.16,0.14,1.96,21.16,,6.54,,19.29,19.1,3.72,,10.75,,9.98,1.73,10.81,16.71,23.87,1.17,,,,,744.14,1.24,1.45,,,9.55,14.36,,2.16,2.07,1.37,5.81,11.42,9.61,15.99,,5.42,,11.77,20.4,,,9,4101276888.0,Gas Distributors,Utilities
MEDP,66.96,70.07,4.7,,,32.1,32.6,27.4,34.1,87.82,,40.81,76.96,8.73,0.43,2.99,443.5,0.78,,8.06,46.99,0.36,0.2,,,,37.35,34.67,27.94,33.28,30.94,6.08,6.74,2.68,0.37,24.12,3.45,,41.17,21.96,19.74,15.57,343.21,27.99,241.12,,15.92,,18.07,20.44,45.16,45.16,1.74,6.93,,,,,28.72,,,,,26.88,30.62,1.81,3.12,,0.78,20.18,136.84,54.01,64.05,,17.85,,1.1,113.01,,,8,8556965451.0,Miscellaneous Commercial Services,Commercial Services
MELI,40.15,61.97,,22.3,,101.4,280.8,69,52.6,72.42,,,66.54,4.87,0.31,0.71,1761.22,1.27,10.32,87.31,3.61,2.04,1.56,,,,43.33,34.09,16.88,33.22,26.63,4.5,5.59,2.31,0.18,33.13,5.85,,50.83,22.2,32.76,24.81,1960.04,48.79,6.25,,7.17,,12.75,26.34,78.8,59.02,0.38,5.67,,,,,17.2,8.58,0.54,,,15.49,24.04,2.36,3.31,28.08,1.25,6.87,104.3,33.96,41.87,,22.94,,0.02,418.34,,,7,69962425482.00002,Internet Retail,Retail Trade
MEOH,16.6,57.62,4,25.8,17.4,40.9,,27.9,18.3,73.36,0.64,11.98,63.72,1.62,0.33,0.14,51.06,1.17,52.37,,50.78,4.03,1.53,,0.41,1.44,16.36,7.95,27.91,16.1,7.66,1.61,1.67,6.11,0.31,6.1,6.37,1.44,22.01,21.89,35.01,2.94,42.57,17.68,2.17,,4.63,,6.88,1.76,21.64,28.54,4.02,0.97,,2.29,1.26,,16.03,1.51,0.91,,,5.95,38.42,2.15,0.62,1.76,0.85,2.58,8.09,6.78,8.44,,4.84,,2.15,17.37,,,8,2800882459.205511,Chemicals: Specialty,Process Industries
META,64.49,52.21,3.5,9.9,,17.9,13.9,26.9,19.9,39.88,0.21,35.88,48.38,12.83,2.07,1.54,498.87,2.68,,54.48,33.81,0.56,0.25,,0.03,0.21,23.35,19.15,25.85,21.05,15.34,8.07,8.97,4.28,0.67,34.7,3.92,0.4,26.65,18.6,20.35,13.89,368.79,81.44,102.98,,32.06,,37.38,8.45,28.61,28.38,1.74,9.38,,0.91,0.85,,26.95,3.52,0.91,,630.53,17.45,30.76,1.73,2.44,9.81,2.68,21.59,52.2,29.99,32.48,,29.82,,1.16,56.28,,,10,772746078896.0001,Internet Software/Services,Technology Services
MGA,,62.16,1.6,4.7,6.4,14.3,13.3,,12.9,88.34,5.96,,74.02,2.28,0.11,0.19,44.45,1.09,44.94,77,70.12,2.49,0.69,,0.35,4.21,11.72,6,33.08,8.89,5.08,0.44,0.45,8.53,0.35,1.37,4.63,4.27,7.85,8.66,15.49,4.32,72.3,13.19,7.47,,2.35,,4.73,1.12,12.63,8.28,,0.3,,,,,21.91,0.77,0.6,,,4.06,11.89,,0.57,1.61,0.76,3.17,13.04,8.69,8.81,,8.56,,,8.78,,,10,16385467017.898838,Auto Parts: OEM,Producer Manufacturing
MGEE,,62.04,,5.3,4.9,9.1,7.7,,8.1,87.05,2.68,7.43,71.94,2,0.12,0.02,79.99,1.59,66.24,44.26,25.22,2.75,0.66,,0.51,2.12,20.41,12.88,127.28,,,,5.38,4.9,0.43,4.23,0.97,2.12,,5.91,10.41,2.96,76.19,40.95,4.75,,18.12,,22.14,2.5,24.09,24.09,3.65,4.36,,,,,102.92,1.64,1.1,,,11.68,27.82,3.79,4.01,2.5,1.09,4.62,8.15,7.12,10.67,,4.87,,,25.64,,,10,2676812677.0000005,Electric Utilities,Utilities
MGM,,71.09,12.9,,,116,,,62.8,85.36,,,76.74,0.91,0.9,0.09,46.11,1.51,5.6,16.61,18.05,12.98,9.08,,,,26.73,17.8,27.38,25.01,16.91,2.48,2.58,3.74,0.08,9.43,10.87,,16.65,19.11,14.55,2.93,66.89,46.52,3.8,,5.36,,10.04,4.2,17.8,16.91,1.02,0.94,,,,,10.05,,0.72,,,6.28,17.49,,1.33,,1.46,2.09,5.46,4.05,21.79,,4.33,,27.71,24.66,,,7,14414528595.0,Casinos/Gaming,Consumer Services
MGNI,,65.24,,14.8,,86.7,,,25.6,72.85,,51.48,67.61,0.52,0.22,0.4,14.21,1.1,,1141.8,559.55,5.87,0.9,,,,,21.92,16.05,20.98,11.94,3.47,3.66,,0.28,22.8,7.32,,14.14,,,8.68,12.17,45.06,,,,,,2.86,,134.15,,3.04,,,,,13.12,,1.19,,,10.38,21.71,,1.7,,1.1,,,,,,,,7.13,,,,2,1103886766.0,Packaged Software,Technology Services
MGPI,,54.23,,35.5,,24.3,34,,17.3,68.73,0.89,,59.73,3.6,0.24,0.06,76.11,6.32,242.75,47.27,61.6,1.97,0.36,,0.09,0.62,14.29,12.28,49.28,,9.89,2.55,2.4,7,0.62,4.63,2.23,0.62,12.38,21.96,8.74,,99.76,36.93,21.73,,12.04,,20.68,1.93,17.58,14.05,0.67,2.1,,0.45,1.45,,45.33,1.95,0.81,,,16.32,67.4,0.62,1.61,6.1,1.97,7.21,20.75,10.89,11.77,,10.25,,,22.99,,,10,2373678409.0,Agricultural Commodities/Milling,Process Industries
MGRC,14.98,57.83,,10.5,4.2,8.3,3.1,,13.3,76.97,2.43,,64.97,2.39,0.01,,109.07,0.87,20.07,46.74,88.04,2.48,0.85,,0.37,1.7,16.24,10.74,,,,3.96,4.03,6.16,0.42,,,1.73,20.58,5.9,,,122.88,47.85,4.64,,14.7,,24.84,2.84,21.22,21.72,3.1,3.16,,1.2,,,,2.15,1.12,,,22.48,,3.41,4.24,4.8,0.78,5.83,14.46,11.48,13.89,,7.65,,,24.08,,,10,2453641124.0,Finance/Rental/Leasing,Finance
MGY,15.04,61.96,,40.1,,,44.7,62.9,26,73.92,1.88,22.57,66.99,4.59,1.14,1.02,26.28,1.71,,136.32,50.79,0.44,0.23,,0.24,1.88,8.75,5.31,11.1,5.01,4.8,3.4,3.82,11.43,0.61,34.45,8.97,1.88,12.31,,7.21,6.17,22.54,58.77,137.64,,30.46,,42.98,2.8,13.07,13.07,,3.93,,,,,11.46,1.28,,,,5.78,10.15,,1,2.8,1.71,14.11,30.02,22.89,22.74,,21.08,,6.31,,,,6,4832194858.0,Oil & Gas Production,Energy Minerals
MHK,1.52,63.84,3.2,,,,7.7,,9.3,81.96,,13.4,71.1,2.5,0.21,0.22,124.97,1.83,113.98,49.46,61.82,8.52,0.4,,,,,28.26,14.82,12.13,6.96,0.93,0.92,,0.57,6.22,8.58,,13.32,,13.17,2.01,112.3,24.67,8.11,,,,5.55,1.04,,23.52,,0.71,,,,,11.62,1.22,0.6,,,6.38,,,0.63,1.41,1.02,,,,,,6.61,,0.65,12.57,,,9,5961923583.0,Forest Products,Non-Energy Minerals
MHO,39.54,67.32,1.2,27.6,,22.2,24.2,52.4,10.4,87.52,,,75.61,4.72,2.74,0.89,136.06,12.22,324.53,27.96,,1.53,0.37,,,,6.09,5.96,9.25,,,0.92,0.94,16.42,0.63,10.11,10.92,,7.6,25.05,,,70.01,26.17,,,12.27,,15.34,1.43,7.83,7.83,0.23,0.97,,0.25,0.3,,9.54,0.71,2.05,,1.64,9.45,9.95,0.31,0.87,1.44,3.64,12.6,23.12,17.16,20.74,,15.86,,2.9,16.22,,,10,2475780212.0,Homebuilding,Consumer Durables
