Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
CPRX,10.88,70.3,,30.4,,39.2,,8.7,46.2,76.94,,7.2,74.62,16.61,3.9,89.51,17.48,5.09,87.95,50.15,42.28,0.03,0.01,,,,22.61,15.53,21.7,10.72,,3.81,4.3,4.42,0.87,19.83,3.95,,12.15,,36.5,16.61,19.6,86.74,,,15.83,,19.04,3.67,32.37,32.37,,4.87,,,,,25.84,2.81,,9.15,6.45,12.08,84.02,,2.29,5.48,4.83,13.67,615.02,19.03,16.22,,24.67,,,102.82,,,5,1328022474.9999998,Pharmaceuticals: Major,Health Technology
CPT,0.55,62.25,,9.7,6.4,20.4,10.4,56.3,10.6,60.65,4.62,13.31,62.26,2.01,0.25,0.03,113.44,0.3,,127.87,2.76,3.05,0.72,,2.44,3.57,26.31,13.29,42.35,50.22,17.61,10.03,10.02,3.8,0.54,23.66,3.03,3.63,65.22,18.5,,2.45,136.01,61.91,2.41,,28.78,,20.74,2.5,27.8,68.63,4.26,7.97,,,,16.42,33.82,2.76,0.89,,,15.62,20.4,4.1,1.88,2.5,0.3,4.81,,6.66,9.04,,3.48,,4.49,26.95,,,10,10983485571.0,Real Estate Investment Trusts,Finance
CQP,,65.55,,,17.5,29.6,42.8,54.8,16.2,65.33,14.18,,66.11,1.96,0.11,0.02,53.61,0.37,12.37,5.1,18.51,3.53,,,0.89,7.3,10.88,9.25,15.03,14.57,11.81,4.31,4.59,9.19,,30.57,10.65,6.85,13.98,26.35,,4.97,40.81,55.17,4.63,,33.19,,41.83,,11.58,11.55,0.65,2.88,,,,,9.36,,0.95,,,8.85,8.48,0.6,1.17,,0.33,16.3,23.26,23.37,,,21.02,,9.02,35.98,,,7,25687797421.0,Gas Distributors,Utilities
CR,53.82,65.37,0.7,,,,5.1,,,70.91,0.41,27.61,68.01,7.56,0.45,0.6,159.12,2.18,107.43,49.33,60.96,1.07,0.26,,0.19,0.48,30.65,26.82,52.38,23.38,20.66,3.99,4.32,3.26,0.58,8.24,1.94,0.52,31.52,,14.77,7.56,76.16,38.29,12.69,,10.06,,13.83,6.47,42.66,40.8,,4.32,,,,,51.87,5.89,4.06,,156,41.77,53.82,,3.01,19.13,1.4,7.99,40.83,14.06,14.73,,10.85,,7.9,32.15,,,10,4928627634.999999,Aerospace & Defense,Electronic Technology
CRC,1.22,49.86,6.2,33.2,,,,,,49.29,2.34,4.29,48.44,3.02,0.68,0.65,50.96,1.41,20.67,70.85,33.66,0.98,0.29,,0.35,2.34,11.7,7.6,11.1,,4.62,1.65,2.03,8.55,0.54,18.31,9.46,2.39,12.74,,,5.37,46.78,47.98,9.05,,10.77,,21.2,1.67,14.6,15.17,,1.53,,,,,8.37,1.06,,,,8.37,,,0.52,1.67,1.29,6.4,14.4,12.32,11.97,,10.72,,6.6,,,,5,3944638993.0,Integrated Oil,Energy Minerals
CRCT,,62.03,0.5,33.4,,,,5.6,,79.83,1.57,5.09,69.59,7.19,1.84,22.1,6.4,3.9,252.83,57.14,43.62,0.1,0.02,,,1.57,11.48,8.74,4.92,,,,1.5,8.71,0.76,30.42,16.48,3.11,,,,,7.69,47.68,1045.2,,8.54,,11.27,2.51,22.07,22.07,1.17,1.88,,,,,6.13,1.57,,12.55,3.27,5.61,9.59,1.41,,2.51,2.42,8.15,40.62,16.95,11.5,,16.34,,3.89,,,,6,2036178584.0,Wholesale Distributors,Distribution Services
CRDO,88.99,44.65,,,,4,,,43.7,31.14,,51.02,38.18,46.77,9.19,29.55,27.38,11.88,178.67,48.27,81.2,,0.03,,,,,,253.33,,77.57,13.94,22.43,,0.9,8.85,0.38,,83.8,,126.55,49.06,0.0,61.89,,,,,,8.32,,304.22,,22.54,,,,,232.06,10.61,,12.92,9.61,126.23,,,,8.32,11.3,,,,,,,,0.04,,,,,2244429841.0000005,Information Technology Services,Technology Services
CRGY,1.37,49.05,,,,14.7,,,,43.06,4.07,3.77,47.16,0.68,0.01,,11.77,0.75,,116.01,73.47,2.03,0.93,,0.8,4.07,16.21,3.52,,4.79,1.88,1.01,1.3,6.17,0.29,,,4.07,,,84.47,18.1,0.0,79.79,2.93,,,,19.06,0.63,,19.65,,0.78,,,,,,0.74,,,,2.06,,,,0.63,0.75,,3.34,3.38,,,6.85,,,,,,3,2216186091.0,Integrated Oil,Energy Minerals
CRH,27.95,58.82,4.1,6.4,37.1,21.7,56.4,5.7,13.6,61.82,6.41,6.02,61.02,3.18,0.63,0.49,82.6,1.69,67.54,71.6,50.19,2.16,0.62,,0.51,2.46,15.13,11.03,20.76,13.15,9.86,1.8,1.9,6.61,0.44,9.16,5.67,2.46,15.05,16.27,11.48,5.17,65.02,34.23,11.91,,9.09,,12.81,2.74,19.08,17.81,1.42,1.74,,,,,18.9,2.06,1.62,,,12.04,18.96,1.42,1.36,5.37,1.26,6.87,20.63,12.03,14.97,,9.62,,6.16,28.19,,,10,39023586201.48319,Construction Materials,Non-Energy Minerals
CRI,,30.18,5.8,2.6,71,18.5,23,0.1,4.9,18.47,9.88,,26.07,3.47,0.64,0.25,60.62,2.43,141.53,54.03,24.5,2.69,1.28,,0.49,5.11,8.35,7.08,7.03,9.04,7.21,0.97,0.99,11.98,0.37,12.3,15.99,5.28,10.54,17.8,2.18,0.94,73.86,48.15,9.99,,8.06,,11.06,2.64,9.35,9.47,2.71,0.74,,0.73,0.47,,5.45,1.76,0.56,,,4.77,5.38,,0.61,7.23,1.3,10.15,28.34,18.24,28.99,,13.67,,15.59,9.28,,,10,2580510520.0,Apparel/Footwear Retail,Retail Trade
CRK,,47.51,,15.8,,10.5,,,12.3,53.4,2.46,30.73,48.99,0.99,0.01,,10.11,0.64,11.89,137.52,53.09,3.13,1.15,,1.7,2.46,25.34,6.52,,,6.87,3.79,4.13,3.95,0.39,,,,687.57,20.92,,10.65,6.8,7.34,0.38,,4.33,,4.87,1.21,45.95,,,2,,,,,,,2.12,,,3.47,315.95,,1.21,1.4,0.64,1.01,4.33,4.29,2.59,,1.52,,,,,,3,3235943370.0000005,Oil & Gas Production,Energy Minerals
CRL,,66.78,,18.1,,9.7,8.6,,11.6,75.25,,,70.7,2.85,0.34,0.11,237.92,1.75,43.72,19.21,52.19,3.05,0.85,,,,21.52,14.65,35.73,18.98,14.34,3.49,3.59,4.65,0.45,10.06,3.37,,22.05,19.16,14.29,5.97,249.96,35.75,4.19,,10.67,,13.99,3.37,27.92,22.99,1.51,3,,0.9,2.17,,29.61,,1.06,,,17.36,26.49,1.43,1.49,,1.37,5.57,33.43,9.97,12.98,,6.49,,1.98,37.06,,,10,10658289460.0,Miscellaneous Commercial Services,Commercial Services
CRNX,138.37,64.25,,15.6,,,,,,64.37,,18.81,65.5,24.14,17.4,17.16,54.26,17.72,,,,,0.06,,,,,,,,,1837,1740.22,,0.89,,,,,,,170.58,0.0,,,,,,,4.87,,,,1644.25,,,,,,,,5.34,5.24,,,,,4.87,17.72,,,,,,,,,,,,,1950120506.0000005,Pharmaceuticals: Major,Health Technology
CROX,34.95,36.51,2.8,76,,71.1,39.2,58.9,46.8,43.98,,39.79,37.14,3.96,0.25,0.08,132.51,1.76,86.2,49.8,36.47,1.9,1.29,,,,9.55,9.05,12.44,9.34,8.88,2.39,2.44,10.47,0.33,19.65,9.81,,10.46,24.78,4.77,4.85,130.01,56.16,6.95,,19.8,,25.83,5.04,10.26,11.09,0.15,2.04,,,,,10.38,,1.44,,,9.16,7.48,0.44,1.26,,1.14,17.13,131.34,25.77,62.06,,23.31,,10.1,32.48,,,7,5424078005.999999,Apparel/Footwear,Consumer Non-Durables
CRS,86.74,79.25,,,,20.5,,,4.6,87.25,0.64,68.64,83.21,4.54,0.12,0.08,140.75,3.2,120.79,48.64,69.46,1.94,0.47,,0.24,0.59,33.37,21.02,42.22,,,1.22,2.8,3,0.47,6.64,2.59,0.59,29.99,3.14,77.04,9.48,62.36,18.86,4.68,,4.83,,10.73,4.63,53.52,41.36,,2.59,,,,,38.88,3.2,2.54,,,25.06,116.49,,4.44,5.56,1.45,4.22,10.13,8.68,9.21,,8.37,,1.19,149.73,,,8,3273790465.9999995,Other Metals/Minerals,Non-Energy Minerals
CRSP,,52.37,,1.5,,21.2,28.4,4.1,735.7,56.68,,,53.83,8.47,17.72,8.97,58.5,17.81,,82.99,182.5,,0.11,,,,,,,,,15.18,11.27,,0.85,,,,,,,,59.02,49.99,,,,,,2.38,,,,17.25,,,,,,,,2.83,2.81,,,,5.71,2.38,17.81,,,,,,,,,,,,2,4016631451.000001,Biotechnology,Health Technology
CRSR,,25.74,,10.8,,,,,,24.64,,,23.62,2.35,0.37,0.56,8.34,1.82,76.16,69.59,58.19,4.3,0.35,,,,339.49,17.85,91.71,15.84,14.32,0.94,0.66,0.29,0.53,0.72,1.2,,,,26.1,8.33,14.49,25.05,,,,,,1.31,,34.75,,0.64,,,,,245.33,3.2,,,30.89,62.7,,,,6.62,1.08,,1.28,0.3,,,,,4.19,,,,2,1562284374.0000002,Packaged Software,Technology Services
CRTO,14.37,80.64,2.8,1.7,,,39.9,4.6,,85.35,,45.13,84.03,2.83,0.28,2.49,44.08,1.16,,232.02,116.91,0.64,0.11,,,,22.73,13.62,18.71,15.75,5.41,0.86,1.22,4.4,0.47,6.53,5.11,,11.94,,10.12,,24.45,45.98,50.92,,3.7,,5.68,2.31,36.43,25.41,,1.39,,,,,26.24,2.81,1.4,,,15.63,45.42,,1.22,6.97,1.16,3.26,43.52,8.73,7.01,,6.71,,5.26,34.71,,,10,1680423782.0,Advertising/Marketing Services,Commercial Services
CRUS,56.56,47.66,2.5,12.1,,14.7,22,7.8,11.9,35.85,,58.82,41.96,11.89,2.82,3.39,130.96,5.93,112.68,29.82,40.32,0.38,0.09,,,,17.94,15.85,17.08,,9.94,3.78,3.66,5.57,0.81,21.43,5.48,,23.78,20.6,,,88.78,51.21,377.51,,15.35,,19.31,3.86,26.56,24.33,1.27,4.13,,1.04,1.36,,18.93,2.37,1.63,62.66,10.13,17.19,24.38,1.42,1.56,5.18,4.72,12.86,47.26,18.83,15.89,,16.87,,3,36.89,,,10,4003109599.000001,Semiconductors,Electronic Technology
CRVL,24.54,80.43,1.4,5.5,,15.4,19.9,,14.7,91.18,,9.84,85.38,20.55,0.57,3.36,307.82,1.64,,8.92,25.27,0.26,0.13,,,,54.78,42.93,74.42,,,,6.55,1.83,0.55,8.8,1.32,,,12.85,,,231.9,21.59,,,9.59,,11.96,21.29,69.96,69.96,6.6,6.72,,3.63,4.17,,76.33,8.84,3.13,,55.36,53.84,78.34,5.91,5.79,25.11,1.64,17.77,85.95,38.65,34.26,,27.43,,0.95,103.64,,,10,3414019509.0000005,Insurance Brokers/Services,Finance
