Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
BCC,19.42,38.71,3.59,,36.8,20.5,24.8,37.1,29.4,29.32,7.3,14.8,1.27,10.44,30.01,6.13,,1.18,1.47,133.11,3.13,51.52,26.71,23.24,0.73,0.24,,0.08,0.6,8.9,7.03,19.32,,2.52,0.25,0.73,11.24,0.62,3.8,4.93,0.62,12.79,28.85,,2.48,69.21,20.1,20.98,,,5.96,,7.62,2.47,13.33,13.27,0.29,0.79,,0.41,0.65,,20.82,1.92,1.29,2.31,,7.37,10.57,14.27,0.52,0.84,2.95,1.9,11.36,35.82,19.3,18.1,,19,,3.62,17.22,,,10,3962545407.000001,Wholesale Distributors,Distribution Services
BCE,,15.67,,,,5.1,3.1,,,,2.2,5.58,15.56,,11.9,0.55,,0.18,0.07,23.58,0.62,22.25,193.56,58.32,5.22,2.27,,1.58,12.14,27.38,9.39,24.31,14.15,7.64,2.94,2.95,3.65,0.24,12.14,9.55,12.03,11.67,8.44,,,42.72,68.47,3.21,,,1.1,,22.51,2.2,378.33,13.62,15.13,1.27,,,,,10.47,0.55,,0.55,,,4.15,28.19,,0.73,,0.6,0.37,8.73,4.42,1.37,,2.56,,,10.59,,,10,37203168910.46311,Major Telecommunications,Communications
BCPC,26.75,47.78,2.61,0.1,8.5,10.8,9.9,8.8,7.8,9.45,9.5,42.69,0.75,15.56,44.94,10.17,,0.67,0.32,172.35,2.98,67.6,31.44,49.43,1.02,0.2,,0.19,0.45,33.92,26.21,36.33,27.5,25.3,5.72,6.26,2.95,0.74,17.24,2.83,0.49,35.28,11.59,15.08,4.77,144.93,34.47,9.26,,,12.9,,18.44,4.87,47.39,41.97,5.25,6.1,,2.87,2.42,,35.4,1.19,6.84,1.25,,,29.18,38.56,4.34,2.33,26.23,1.9,7.63,40.2,11.83,11.16,,9.57,,3.16,55.61,,,10,4345276023.999999,Food: Specialty/Candy,Consumer Non-Durables
BCRX,13.57,47.43,,,,,15.5,2.3,14.6,124.48,153.4,38.45,,12.66,45.57,,,2.15,0.41,7.49,2.78,914.5,590.49,55.27,,,,,,,,,65.77,,3.75,4.91,,,,,,,,,22.41,11.6,98.06,,,,,,,,,,,3.71,,,,,,0.65,,0.25,,,,,,,,2.73,,,,,,,,,,,,,1298032022.9999998,Biotechnology,Health Technology
BDC,56.42,54.72,11.59,2.7,19,,19.3,63.2,36.8,,14.6,59.19,0.16,23.1,55.63,3.05,,0.56,0.24,118.85,2.07,90.6,73.59,64.67,3.79,1.08,,0.03,0.16,24.72,17.03,28.34,14.55,12.75,2.13,2.55,4.05,0.37,9.01,4.24,0.16,15.53,11.86,8.04,5,81.38,37.46,6.8,,,7.61,,10.29,4.06,28.72,20.9,13.93,2.19,,,,,24.33,1.46,,1.68,,,15.27,21.68,2.35,1.64,,1.43,5.46,30.43,9.15,14.93,,9.66,,1.11,75.3,,,8,4097331655.000001,Electrical Products,Producer Manufacturing
BDX,,53.07,,,2.5,4.6,3.3,28.5,,3.8,1.9,68.62,2.12,,59.31,2.18,,0.24,0.11,225.64,1.17,111.64,58.4,46.99,4.17,0.78,,0.33,1.71,33.05,17.37,27.26,28.43,16.14,3.91,4.15,3.03,0.45,15.22,4.67,1.71,15.65,8.08,8.09,6.2,260.64,45.22,5.41,,,8.45,,14.15,2.54,38.31,19.55,4.16,3.28,,1.52,1.85,,21.55,0.87,,0.88,,,17.43,20.23,,1.44,,0.74,3.13,30.76,5.39,6.63,,5.24,,0.09,44.62,,,10,76513226414.0,Medical Specialties,Health Technology
BE,48.87,66.02,109.51,,68.3,,,,,,3.1,61.31,,51.54,62.53,0.53,,0.87,0.29,24.77,3.36,194.23,45.3,124.05,,3.93,,,,,,,48.12,33.04,4.42,5.7,,0.17,,,,65.7,,,16.3,16.22,22.07,,,,,,,13.87,,,,4.7,,,,,,1.53,,,,,,,,,13.87,2.33,,,,,,,,,,,,,3403472506.0,Electrical Products,Producer Manufacturing
BEAM,,57.98,,,41,,9.5,15.7,0.4,,1598,61.98,,0.08,59.56,2.71,,5.57,5.71,28.58,5.69,,,,,0.21,,,,,,,,,25.9,4.67,,0.68,,,,,,,,36.18,,,,,,,,3.02,,,,6.7,,,,,,0.76,,,4.32,4.17,,,,,3.02,5.69,,,,,,,,,,,,,1983947441.0000005,Biotechnology,Health Technology
BECN,17.21,45.02,14.06,2.8,4.1,,32.6,32,18.6,,18.5,12.03,,1.05,32.59,2.73,,0.04,0.02,105.32,1.91,72.99,59.94,52.24,4.29,1.95,,,,15.19,11.76,51.63,13.2,10.28,0.99,1.05,6.58,0.26,2.04,3.02,,13.12,24.89,,4.99,95.43,25.67,3.95,,,3.86,,6.95,3.43,18,17.91,0.84,0.7,,0.57,1.42,,33.23,1.1,,1.14,,,20.53,31.32,0.72,1.02,,1.14,5.43,25.57,13.31,20.58,,9.9,,,80.38,,,7,4856517453.0,Wholesale Distributors,Distribution Services
BEKE,24.41,42.88,41.65,,,,,79.7,,3.38,,33.12,1.83,27,40.02,2.88,,1.23,2.46,19.01,1.61,1.97,39.33,15.19,3.87,0.31,,0.84,1.86,23.34,23.34,21.72,19.45,16.72,1.25,1.71,4.28,0.58,7.8,3.7,1.86,16.43,,28.52,12.81,18.94,27,121.08,,,5.37,,4.42,2.28,38.24,45.86,,2.06,,,,,26.47,1.01,2.27,,135.79,9.18,26.47,,,,2.48,1.61,3.46,27.17,7.18,5.89,,3.52,,,,,,2,20433143094.29588,Real Estate Development,Finance
BEN,,49.62,6.49,,2.2,3.5,,,,,,33.04,6.75,,44.18,1.4,,2.42,0.34,21.34,3.24,,253.66,63,9.52,1.05,,0.52,5.66,21.89,14.65,25.37,15.07,11.4,2.63,2.38,4.57,0.39,9.37,6.93,5.84,8.82,12.57,5.92,,25.08,80.11,11.91,,,5.48,,13.66,0.92,25.47,9.13,,1.32,,,,,14.56,0.85,1.72,0.53,,,11.85,20.76,,0.53,7.68,3.24,1.47,56.67,3.06,3.74,,3.28,,,7.71,,,10,13098167610.0,Investment Managers,Finance
BEP,,36.44,,,,2.8,27.8,,,3.25,13.7,29.27,5.94,0.96,32.49,0.21,,0.14,0.04,23.51,0.73,15.68,58.55,44.34,7.41,7.61,,,5.95,19.23,9.27,,21.86,9.46,5.23,6.39,5.2,0.05,,,5.95,31.9,4.62,,10.25,33.96,56.9,0.52,,,,,17.59,1.85,,,,1.26,,,,,,0.69,,0.7,,,4.84,,,,3.78,0.71,,3.12,2.91,,,,,,,,,3,7582230018.728956,Electric Utilities,Utilities
BERY,5.56,43.68,8.2,5.3,10.2,,,10.8,3.5,16.89,1.3,13.56,1.66,21.03,32.86,1.56,,0.3,0.12,66.66,1.25,60.19,51.07,46.98,4.97,2.45,,0.16,1.68,16.9,8.76,18.2,13.5,7.87,1.34,1.27,5.92,0.22,6.97,10.96,1.83,10.63,14.78,,,53.86,18.38,3.62,,,4.21,,9.19,2.15,15.4,10.04,1.86,0.65,,0.32,0.59,,9.14,1.24,,0.97,,,5.6,9.43,,0.53,,0.8,3.17,14.83,6.78,15.34,,6.73,,9.31,16.03,,,10,7528874903.0,Miscellaneous Manufacturing,Producer Manufacturing
BF.A,,51.12,,0.4,10.3,6.2,7.1,0.8,,1.65,6.7,42.51,2.6,,50.7,4.84,,0.27,0.13,42.01,2.7,562.9,139.16,77.94,2.17,0.87,,0.41,2.04,16.85,15.82,50.99,19.39,17.69,5.61,5.73,5.93,0.45,11.23,2.23,2.1,23.22,6.07,6.82,2.8,63.24,59.21,8.42,,,24.61,,27.04,5.56,20.61,20.61,5.57,5.08,,1.72,3.77,,45.28,0.66,3.8,0.66,,,30.52,26.91,,2.27,16.67,1.05,12.23,34.9,20.76,28.87,,12.68,,1.12,21.16,,,10,30790147377.000004,Beverages: Alcoholic,Consumer Non-Durables
BF.B,,50.96,,0.4,10.3,6.2,7.1,0.8,,1.65,6.7,41.36,2.6,,50.75,4.84,,0.27,0.13,42.74,2.7,562.9,139.16,77.94,2.17,0.87,,0.41,2.01,16.85,15.82,50.99,19.39,17.69,5.61,5.73,5.93,0.45,11.23,2.23,2.07,23.63,6.07,6.82,2.8,63.89,59.21,8.42,,,24.61,,27.04,5.57,20.61,20.61,5.57,5.08,,1.75,3.84,,45.28,0.67,3.82,0.67,,,30.52,26.91,,2.28,16.68,1.05,12.23,34.9,20.76,28.87,,12.68,,1.12,21.11,,,10,30790147377.0,Beverages: Alcoholic,Consumer Non-Durables
BFAM,13.87,32.37,,1.5,,,21.2,22.4,11.2,3.21,18.4,16.34,,0.25,28.28,2.55,,0.16,0.06,108.14,0.61,,4.45,31.71,5.58,1.32,,,,35.48,24.35,37.23,21.52,17.72,2.76,3.06,2.82,0.36,8.22,3.42,,26.81,4.95,18.8,8.93,116.05,22.64,4.4,,,4.44,,8.63,4.5,54.47,32.55,,2.41,,,,,29.23,0.93,,0.8,,,20.24,40.98,,2.26,,0.61,3.03,16.76,7.25,9.27,,3.87,,1.07,50.65,,,10,5073462824.0,Miscellaneous Commercial Services,Commercial Services
BG,,29.42,,,23.4,8.8,23.6,29,,,12.6,13.7,4.39,,23.22,3.99,,0.39,0.43,81.27,2.07,54,26.92,15.76,2.67,0.7,,0.25,3.34,7.07,5.79,14.07,7.71,6.16,0.24,0.28,14.14,0.4,2,9.66,3.36,8.85,,,,92.51,6.54,3.49,,,2.11,,3.2,1.11,10.26,7.49,,0.21,,,,,10.99,0.88,0.64,0.96,,14.41,5.15,7.93,,,1.21,1.1,4.57,17.61,12.58,11.11,,7.08,,7.23,13.21,,,9,16933712176.0,Agricultural Commodities/Milling,Process Industries
BGC,69.11,34.61,5.26,,,,0.9,89.8,21,57.49,2.6,22.22,0.03,30.16,28,1.4,,0.33,0.39,8.99,1.57,,163.08,15.57,4.16,1.68,,0.06,0.77,19.69,15.08,31.6,4.99,4.16,1.66,2.43,5.08,0.2,7.7,3.8,0.88,8.48,8.29,12.02,11.27,6.08,44.88,2.48,,,5.67,,10.12,5.12,36.24,9.54,,2.02,,,,,26.03,1.48,3.42,1.73,,,18.19,,,2.73,28.31,1.57,3.04,129.28,11.41,13.96,,7.76,,5.81,30.2,,,9,2653681184.0,Investment Banks/Brokers,Finance
BHC,16.48,40.09,18.11,,,,,,,,3.6,33.82,,31.88,37.32,0.11,,0.16,0.03,7.68,1.19,204.11,83.93,78.5,8.1,,,,,18.15,9.34,24.55,12.69,6.38,2.36,2.62,5.51,,10.65,34.1,,1.74,26.92,,7.01,9.19,70.87,1.24,,,,,18.49,,,21.52,0.65,0.31,,,,,2.94,0.84,,0.38,,,2.14,3.7,3.51,0.55,,0.82,,56.91,6.07,,,33.44,,,,,,2,3104128054.0,Pharmaceuticals: Major,Health Technology
BHP,,38.97,,,,3.8,,,,,4,29.44,10.74,,36.6,3.33,,0.88,0.61,51.0,1.7,132.74,156.36,32.97,0.88,0.48,,0.78,5.71,7.93,6.15,12.21,6.43,5.01,2.69,2.6,12.61,0.42,21.29,8.7,5.71,13.83,17.49,,,56.31,72.85,10.52,,,14.23,,41.25,3.13,17.25,13.74,2.02,2.45,,0.83,0.63,,11.51,0.91,1.41,0.89,,,6.61,22.59,2.02,0.65,3.26,1.29,7.84,25.68,21.52,18.63,,15.91,,3.02,15.36,,,9,149060748001.38754,Steel,Non-Energy Minerals
BHVN,13.82,40.65,13.82,,124.2,,,,,,,45.06,,34.56,41.04,,,2.49,,,2.89,,,,,,,,,,,,,,692.54,,,,,,,,,,,,,,,,,,,12.44,,,,,,,,,,,,,20.16,15.1,,,,,13.28,2.89,,,,,,,,0.02,,,,,1304856209.0,Pharmaceuticals: Major,Health Technology
BIDU,,50.58,,,5.3,,,,6.1,32.27,3.8,47.42,,,51.46,1.76,,1.69,1.72,90.18,2.19,7.81,209.46,29.02,2.81,0.3,,,,6.66,6.66,6.3,8.23,6.21,1.27,1.39,15.02,0.62,21.99,13.27,,8.99,,12.22,1.94,120.59,51.09,7.7,,,15.81,,16.98,0.84,10.85,3.71,2.32,1.66,,,,,7.56,0.75,0.42,0.46,,15.39,7.56,11.79,,0.5,1.01,2.19,5.15,71.67,8.37,8.53,,8.3,,3.98,11.17,,,10,48169995936.37334,Internet Software/Services,Technology Services
BIIB,,26.86,,1.7,13.3,,,,,,,19.01,,,24.35,2.69,,0.31,0.26,150.64,1.26,404.72,62.49,78.84,2.38,0.41,,,,12.4,9.61,15.2,9.75,7.3,2.88,2.8,8.06,0.58,18.41,8.06,,9.01,,6.06,,222.92,75.59,8.5,,,16.81,,23.17,1.34,13.59,9.83,,2.29,,,,,12.42,0.68,11.92,0.56,,,10.33,21.51,,0.49,327.15,0.8,5.91,37.57,9.3,10.52,,8.15,,,7.15,,,10,36899536231.0,Biotechnology,Health Technology
BILI,53.01,46.27,20.87,,14,,,5,18.2,,12.9,39.21,,16.49,44.74,2.4,,0.86,3.55,20.09,1.05,4.4,94.22,21.77,,0.31,,,,,,19.5,,21.43,1.57,1.82,,0.43,9.28,4.13,,29.55,,,13.32,19.32,30.06,,,,,,,4.11,,,,2.25,,,,,24.22,1.04,,,,154.54,24.22,,,4.16,7.27,1.05,,,,,,,,9.97,,,,,5694428123.33465,Packaged Software,Technology Services
BILL,11.49,55.64,67.31,,13.1,,,,,,61.7,33.68,,74.15,47.29,1.33,,0.36,1.51,87.46,1.53,,12.22,7.64,7.37,0.24,,,,282.83,65.03,29.54,41.69,79.48,5.91,6.4,0.35,0.44,21.69,3.2,,49.7,,,15.56,147.72,81.89,,,,0.59,,,2.27,,36.2,,7.04,,,,,32.45,0.59,3.27,,,7.72,30.15,103.25,,2.23,6.73,1.53,0.08,19.19,0.56,0.19,,,,11.41,,,,,11665850671.0,Packaged Software,Technology Services
BIO,4.64,52.7,,1.5,,,,3.5,,6.18,2.7,59.94,,8.3,55.08,3.15,,3.26,1.17,337.85,6.14,244.87,37.72,65.03,,0.19,,,,,,41.73,24.17,18.02,3.51,3.62,,0.71,8.67,2.34,,29.35,22.88,,,384.46,54.39,6.23,,,,,11.86,1.28,,32.63,,3.78,,,,,43.37,0.88,1.41,0.97,,,23.58,,,1.06,1.42,4.52,,,,,,2.51,,4.15,15.44,,,8,10954690016.000002,Medical Specialties,Health Technology
BIP,13.58,32.71,3.76,,5.4,6.5,21.7,9.6,15,3.37,26.8,17.77,6.08,26.34,26.42,0.45,,0.22,0.04,32.49,0.77,11.63,111.17,81.04,6.36,9.45,,,5.01,14.27,8.31,460.56,,,5.39,3.35,7.01,0.05,0.75,0.95,5.01,44.09,24.3,35.21,8.5,44.86,25.78,1.65,,,1.17,,23.82,2.82,,,,0.76,,,3.23,,105.34,0.72,,0.37,,,3.43,16.56,,1.08,,0.72,0.24,9.65,5.3,3.99,,4.02,,,90.26,,,10,21344390856.0,Alternative Power Generation,Utilities
BIPC,23.6,27.28,3.88,,50.1,18.2,26.9,,,39.11,,4.61,4.09,28.65,16.74,0.34,,0.04,0.02,39.36,0.43,,240.8,95.29,6.31,,,,4.06,14.28,9.09,26.7,,,,5.32,7,,20.01,13.08,4.06,,28.41,,,58.44,63.1,2.25,,,,,61.06,,,,,1.52,,,,,7.64,0.67,,,,,2.97,,,,,0.43,,9.6,7.59,,,,,,,,,5,4182775059.205295,Gas Distributors,Utilities
BJ,32.81,61.96,9.28,1.1,67.7,,9.8,8.6,,7.73,10,53.96,,,59.93,4.84,,0.01,0.01,97.52,0.76,34.39,28.12,4.26,2.67,1.61,,,,19.46,14.78,43.98,18.69,13.92,0.72,0.76,5.14,0.24,1.73,2.77,,22.78,18.06,6.05,5.12,81.45,18.36,15.76,,,2.71,,4.04,7.31,23.97,23.06,1.32,0.63,,,,,36.7,1.2,4.5,,,,14.47,22.1,1.52,1.88,19.81,0.14,8.08,21.24,18.75,35.94,,11.14,,3.28,,,,9,9278294719.0,Specialty Stores,Retail Trade
BKE,7.01,62.03,7.64,,0.7,32.6,14.9,18.3,,137.63,11.1,54.69,4.3,32.27,59.16,6.18,,1.53,1,51.78,2.37,80.29,34.28,2.44,1.23,0.67,,0.36,2.67,11.04,10.09,14.12,10.58,9.64,2.11,2.18,9.06,0.5,15.46,7.08,2.67,13.68,24.46,,,35.19,48.61,,,,16.21,,19.79,5.46,13.33,13.33,0.68,2.16,,,,,13.97,1.47,1.77,1.65,,152.29,11.43,13.65,0.81,1.07,5.46,1.67,21.35,54.03,33.83,43.62,,31.89,,1.58,14.08,,,10,1690947485.0,Apparel/Footwear Retail,Retail Trade
BKH,14.87,40.43,2.6,,4.9,4.8,2.1,1.4,,3.35,8.5,13.74,5.57,19.28,31.03,0.99,,0.02,,60.06,1.12,41.73,40.88,29.75,5.62,1.24,,0.69,4.28,17.48,11.33,95.39,15.12,9.91,3.35,4.05,5.72,0.36,4.25,2.07,4.28,14.61,,3.75,1.72,58.97,38.19,2.47,,,12.01,,22.44,1.26,16.34,16.34,11.67,1.97,,1.39,3.85,,44.99,1.02,1.2,0.93,,,5.54,56.17,,3.43,2.03,0.83,2.59,6.78,5.64,7.71,,4.36,,3.5,16.93,,,9,3718617967.0,Electric Utilities,Utilities
BKNG,43,55.05,23.07,5.7,,,71.8,218.5,,291.24,52.4,36.46,0.68,25.86,47.71,6.85,,0.95,0.94,5154.96,1.23,,,55.29,2.13,,,0.15,0.68,24.03,21.82,20.17,20.58,19.52,6.76,7.44,4.16,,36.88,4.99,0.68,24.59,22.5,16.17,9.01,4239.82,,6.46,,,21.85,,27.92,,34.96,28.92,4.38,7.69,,2.51,1.81,,20.86,1.22,,1.09,,,19.82,23.58,1.17,2.61,,1.23,18.76,486.9,63.31,,,35.79,,3.53,63.26,,,10,112792568813.00002,Other Consumer Services,Consumer Services
BL,,63.92,16.77,,,,155.5,37.1,30.3,7.12,9.8,66.34,,30.73,64.96,2.89,,2.24,0.92,64.46,2.69,,9.69,80.08,4.67,2.49,,,,28.38,21.01,25.36,50.71,32.46,5.65,6.46,3.58,0.22,25.45,4.01,,28.62,,8.78,9.86,62.74,75.27,3.63,,,19.83,,4.38,11.02,66.27,26.83,,7.41,,,,,29.13,1.03,,,,,25.06,29.44,,4.59,,2.69,6.48,437.75,10.49,43.73,,2.17,,4.82,,,,1,3391767130.0,Packaged Software,Technology Services
BLCO,29.73,39.54,6.03,,,,,,,15.79,8.3,32.98,,31.73,36.43,1,,0.18,0.07,18.85,1.57,200.89,86.47,69.68,8.19,0.7,,,,94.42,19.87,,35.19,16.26,1.51,2.4,1.06,0.49,,,,21.93,,,10.46,20.4,60.89,0.43,,,,,3.71,1.02,,,,1.43,,,,,,0.92,,,,,29.94,,,,,0.95,,5.4,1.02,,,1.83,,,,,,4,6161040343.0,Medical Specialties,Health Technology
BLD,,33.96,,1.3,25.5,,37.3,37.6,37.4,23.56,26.1,13.32,,,26.55,5.21,,0.34,0.16,338.29,2.01,37.36,45.94,57.62,1.52,0.75,,,,12.52,10.85,16.28,18.59,15.38,2.08,2.17,7.99,0.46,13.16,6.96,,15.1,24.3,8.74,3.56,308.9,30.62,11.65,,,11.66,,16.47,4.74,17.15,16.52,0.44,2,,0.53,0.48,,15.19,1.1,,,,,13.76,14.75,0.66,1.27,,1.49,12.35,84.87,21.38,25.44,,17.33,,0.52,35.19,,,10,8268964786.0,Engineering & Construction,Industrial Services
BLDP,,55.14,,,2.8,,,,,,,50.13,,,56.02,,,7.73,23.16,1.6,9.01,182.53,55.86,99.96,,0.04,,,,0.42,0.44,1.04,,,0.24,,238.1,0.87,,,,,,,12.95,4.73,,,,,,,,0.7,,,,5.49,,,,,,0.34,,0.66,0.96,0.8,,,,,0.7,8.19,,,,,,,,,,,,,1257536897.916084,Electrical Products,Producer Manufacturing
BLDR,8.47,29.74,,,57.9,,55.8,76.4,124.4,20.98,22.2,11.43,,17.57,22.06,3.99,,0.17,0.08,160.12,1.77,42.09,32.76,31.86,1.85,0.98,,,,12.62,9.57,13,12.52,9.77,1.31,1.34,7.92,0.41,10.34,9.36,,14.08,26.66,,3.08,119.17,33.55,8.85,,,7.4,,10.65,4.17,15.67,13.31,0.25,1.16,,0.42,0.36,,11.17,1.34,,2.65,,,9.17,10.51,0.53,0.77,,1.16,11.46,52.02,20.02,26.9,,15.48,,5.78,28.07,,,9,15909662313.000002,Home Improvement Chains,Retail Trade
BLK,27.88,65.6,15.79,0.9,4.6,11.3,4.5,3,3.4,0.16,4.2,72.27,3.32,34.09,68.03,2.06,,11.05,1.13,1049.22,18.63,,,75.92,1.57,0.34,,0.49,1.92,19.02,18.09,40.29,16.68,16.22,6.94,8.42,5.26,0.31,20.9,2.45,1.92,21.42,9.72,13.12,13.55,815.17,49.57,15.73,,,31.37,,36.89,3.83,26.27,25.78,3.44,8.24,,1.63,3.28,,39.41,1.29,4.87,1.43,,,36.78,24.69,3.48,2.04,21.35,18.63,4.87,83.98,6.95,15.26,,4.98,,1.46,30.22,,,10,104125152121.00002,Investment Managers,Finance
